# dim  N   mc   dt  Impsamp 
# 2    2 262394 0.1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.176270e+00 3.713714e-05 1.334556e+00 9.738866e-01
3.175302e+00 3.678648e-05 1.212376e+00 9.739590e-01
3.177573e+00 3.875469e-05 1.270397e+00 9.737456e-01
3.172720e+00 3.660616e-05 1.296579e+00 9.740181e-01
3.178488e+00 3.703229e-05 1.265059e+00 9.740838e-01
3.170753e+00 3.668895e-05 1.265055e+00 9.740705e-01
3.166943e+00 3.656488e-05 1.310797e+00 9.739733e-01
3.173088e+00 3.698577e-05 1.251505e+00 9.739990e-01
3.165048e+00 3.639023e-05 1.179371e+00 9.739876e-01
3.167762e+00 3.673523e-05 1.145750e+00 9.740409e-01
3.165157e+00 3.643463e-05 1.156411e+00 9.743982e-01
3.166534e+00 3.739943e-05 1.230776e+00 9.740619e-01
3.165617e+00 3.813709e-05 1.317894e+00 9.741172e-01
3.163455e+00 3.670865e-05 1.251760e+00 9.740695e-01
3.155079e+00 3.621833e-05 1.157060e+00 9.741991e-01
3.164727e+00 3.671225e-05 1.194523e+00 9.741210e-01
3.159557e+00 3.631690e-05 1.271244e+00 9.740076e-01
3.158216e+00 3.649636e-05 1.124136e+00 9.744354e-01
3.158803e+00 3.623294e-05 1.252528e+00 9.741553e-01
3.159857e+00 3.676017e-05 1.252822e+00 9.741286e-01
3.156493e+00 4.610098e-05 1.177174e+00 9.741391e-01
3.151507e+00 3.622095e-05 1.193051e+00 9.742067e-01
3.154919e+00 3.665541e-05 1.107296e+00 9.742172e-01
3.153559e+00 3.651587e-05 1.223071e+00 9.743868e-01
3.150627e+00 3.631626e-05 1.122808e+00 9.744506e-01
3.151644e+00 3.661207e-05 1.113969e+00 9.744344e-01
3.144246e+00 3.614230e-05 1.135876e+00 9.744163e-01
3.146373e+00 3.693263e-05 1.170963e+00 9.744030e-01
3.144589e+00 3.627072e-05 1.111767e+00 9.745097e-01
3.144904e+00 3.647637e-05 1.071291e+00 9.745431e-01
3.140781e+00 3.613384e-05 1.051683e+00 9.744764e-01
3.143268e+00 3.658094e-05 1.097877e+00 9.743172e-01
3.138111e+00 3.570897e-05 1.101586e+00 9.748336e-01
3.141974e+00 3.737758e-05 1.158906e+00 9.745545e-01
3.142526e+00 3.642801e-05 1.324602e+00 9.745840e-01
3.138018e+00 3.582651e-05 1.233672e+00 9.747327e-01
3.136068e+00 3.595571e-05 1.158279e+00 9.746803e-01
3.132784e+00 3.578679e-05 1.171002e+00 9.748727e-01
3.136355e+00 3.592188e-05 1.227070e+00 9.746669e-01
3.133281e+00 3.691447e-05 1.105113e+00 9.747670e-01
3.129618e+00 3.608612e-05 1.118667e+00 9.748175e-01
3.131551e+00 3.659043e-05 1.145950e+00 9.746803e-01
3.131753e+00 3.704450e-05 1.066072e+00 9.746193e-01
3.132147e+00 3.571741e-05 1.161540e+00 9.744497e-01
3.129698e+00 3.586043e-05 1.064536e+00 9.746860e-01
3.129492e+00 3.617019e-05 1.042004e+00 9.747012e-01
3.127978e+00 3.580312e-05 1.075440e+00 9.748270e-01
3.124013e+00 3.582680e-05 1.164422e+00 9.747269e-01
3.126121e+00 3.579303e-05 1.076750e+00 9.748727e-01
3.126811e+00 3.595581e-05 1.112665e+00 9.747279e-01
3.127515e+00 3.580191e-05 1.230763e+00 9.748317e-01
3.123951e+00 3.580802e-05 1.403667e+00 9.748594e-01
3.122604e+00 3.611100e-05 1.151723e+00 9.746088e-01
3.121329e+00 3.642888e-05 1.100703e+00 9.747126e-01
3.121108e+00 3.556935e-05 1.060035e+00 9.744907e-01
3.122054e+00 3.591923e-05 1.093979e+00 9.746250e-01
3.121890e+00 3.569150e-05 1.051946e+00 9.747965e-01
3.119441e+00 3.567106e-05 1.085919e+00 9.750204e-01
3.116220e+00 3.543577e-05 1.077376e+00 9.749175e-01
3.118828e+00 3.572664e-05 1.095845e+00 9.752538e-01
3.116017e+00 3.605308e-05 1.168898e+00 9.752205e-01
