# dim  N   mc   sigma  Gibbs 
# 2    2 262394 0.7
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time
3.684978e+00 2.552212e-05 4.697970e-01 
3.701398e+00 2.419526e-05 4.621790e-01 
3.722695e+00 3.529494e-05 4.264600e-01 
3.705016e+00 2.054432e-05 4.647060e-01 
3.714295e+00 2.161423e-05 4.190870e-01 
3.755616e+00 2.267481e-04 4.232750e-01 
3.730175e+00 1.809497e-05 5.409170e-01 
3.764479e+00 3.626550e-04 5.010500e-01 
3.749129e+00 2.928358e-05 4.779580e-01 
3.755531e+00 5.695692e-05 4.676270e-01 
3.748444e+00 2.042223e-05 4.835480e-01 
3.763166e+00 2.394993e-05 4.699480e-01 
3.761306e+00 2.758322e-05 4.867850e-01 
3.760469e+00 6.244283e-05 4.156250e-01 
3.762737e+00 1.976987e-05 4.942600e-01 
3.752031e+00 2.651097e-05 4.372010e-01 
3.789376e+00 1.178779e-04 4.245420e-01 
3.771254e+00 2.482474e-05 4.338360e-01 
3.771516e+00 2.614203e-05 4.164020e-01 
3.781673e+00 8.911331e-05 4.059680e-01 
3.759418e+00 2.191607e-05 4.056130e-01 
3.757159e+00 2.029420e-05 4.155130e-01 
3.751101e+00 2.044739e-05 4.041680e-01 
3.797030e+00 3.536265e-04 4.259410e-01 
3.767963e+00 2.366611e-05 4.140650e-01 
3.763769e+00 2.206722e-05 4.171960e-01 
3.772292e+00 3.443116e-05 4.086910e-01 
3.767694e+00 2.635201e-05 4.626480e-01 
3.761775e+00 2.655743e-05 4.151550e-01 
3.741147e+00 1.638567e-05 4.218140e-01 
3.781785e+00 6.526696e-05 4.128170e-01 
3.768229e+00 2.555645e-05 5.097220e-01 
3.773985e+00 3.136217e-05 5.283890e-01 
3.759428e+00 5.186881e-05 4.886370e-01 
3.754367e+00 1.940961e-05 4.906980e-01 
3.760243e+00 3.106232e-05 4.963570e-01 
3.745669e+00 1.629493e-05 4.835180e-01 
3.756273e+00 2.509751e-05 4.468110e-01 
3.757817e+00 2.558277e-05 4.256550e-01 
3.758910e+00 4.794855e-05 4.426360e-01 
3.746322e+00 2.057238e-05 4.109800e-01 
3.764247e+00 9.413668e-05 4.184370e-01 
3.754441e+00 4.111365e-05 5.284510e-01 
3.753326e+00 2.136994e-05 5.072070e-01 
3.750198e+00 2.091275e-05 4.900730e-01 
3.740579e+00 2.006138e-05 5.289660e-01 
3.745372e+00 2.375377e-05 4.728430e-01 
3.750424e+00 3.337783e-05 4.379530e-01 
3.748335e+00 2.668205e-05 4.565630e-01 
3.747237e+00 3.120864e-05 4.870440e-01 
3.749084e+00 2.709663e-05 4.971900e-01 
3.750062e+00 3.341564e-05 4.692610e-01 
3.756166e+00 2.881308e-05 4.413160e-01 
3.744509e+00 3.981675e-05 4.307660e-01 
3.745906e+00 5.498248e-05 4.223650e-01 
3.764403e+00 3.523898e-05 4.410180e-01 
3.743558e+00 2.604768e-05 4.918220e-01 
3.727702e+00 3.526986e-05 4.810220e-01 
3.728209e+00 2.266864e-05 4.919980e-01 
3.749350e+00 9.393303e-05 4.459140e-01 
3.731000e+00 2.513427e-05 4.382240e-01 
3.743387e+00 4.631673e-05 4.343770e-01 
3.721879e+00 2.149003e-05 4.296180e-01 
3.728965e+00 2.444026e-05 4.255940e-01 
3.729694e+00 3.238845e-05 4.170220e-01 
3.728247e+00 3.284315e-05 4.301820e-01 
3.758094e+00 3.724719e-04 4.555020e-01 
3.734753e+00 2.995545e-05 4.501100e-01 
3.722067e+00 1.922150e-05 4.468020e-01 
3.722613e+00 2.773628e-05 4.326340e-01 
3.725545e+00 3.483939e-05 4.262100e-01 
3.720910e+00 1.825934e-05 4.402030e-01 
3.717051e+00 1.826556e-05 4.195710e-01 
3.716710e+00 2.296123e-05 4.218130e-01 
3.718943e+00 2.045052e-05 4.297480e-01 
3.732651e+00 4.470409e-05 4.286020e-01 
3.705854e+00 1.877898e-05 4.172000e-01 
3.732966e+00 4.600809e-05 4.112200e-01 
3.715304e+00 5.328642e-05 4.250650e-01 
3.715166e+00 2.640569e-05 4.268140e-01 
3.701949e+00 2.827197e-05 4.353490e-01 
3.709941e+00 5.464956e-05 4.226900e-01 
3.712602e+00 6.293317e-05 4.262140e-01 
3.702843e+00 2.483584e-05 4.264420e-01 
3.698722e+00 2.175173e-05 5.027170e-01 
3.709802e+00 2.273797e-05 4.874050e-01 
3.697349e+00 2.540413e-05 5.093480e-01 
3.690055e+00 2.154060e-05 4.695760e-01 
3.687279e+00 2.039285e-05 4.900070e-01 
3.694802e+00 2.600323e-05 4.732040e-01 
3.676590e+00 2.145330e-05 4.942930e-01 
3.684252e+00 2.491733e-05 4.798240e-01 
3.675387e+00 1.945663e-05 4.757630e-01 
3.690770e+00 2.824370e-04 4.725280e-01 
3.681410e+00 2.956510e-05 4.578210e-01 
3.674411e+00 1.967622e-05 4.946870e-01 
3.679039e+00 2.826918e-05 4.573460e-01 
3.674227e+00 2.720569e-05 4.999290e-01 
3.663076e+00 2.094257e-05 4.344170e-01 
3.664505e+00 2.428549e-05 4.830260e-01 
3.669294e+00 2.767036e-05 4.821630e-01 
3.656534e+00 1.884685e-05 4.732490e-01 
3.651975e+00 2.028844e-05 4.899390e-01 
3.657319e+00 2.141181e-05 4.795920e-01 
3.646316e+00 1.948646e-05 4.558930e-01 
3.652484e+00 4.713163e-05 4.749610e-01 
3.664616e+00 7.360207e-05 4.677530e-01 
3.645398e+00 2.155984e-05 5.015820e-01 
3.639184e+00 2.866245e-05 4.697030e-01 
3.627207e+00 1.874168e-05 4.714530e-01 
3.630736e+00 2.398324e-05 5.145770e-01 
3.634391e+00 4.085456e-05 4.236930e-01 
3.630358e+00 2.633955e-05 4.506770e-01 
3.639482e+00 2.407725e-05 4.668610e-01 
3.628136e+00 2.505523e-05 4.899950e-01 
3.609150e+00 2.132335e-05 4.412800e-01 
3.603488e+00 2.138434e-05 4.376040e-01 
3.618028e+00 2.504362e-05 4.354030e-01 
3.618768e+00 1.246430e-04 4.790920e-01 
3.615307e+00 3.859246e-05 4.293170e-01 
3.608659e+00 2.182415e-05 4.506490e-01 
3.599018e+00 2.533325e-05 4.400910e-01 
3.583688e+00 2.971028e-05 4.141500e-01 
3.593347e+00 7.369370e-05 4.097130e-01 
3.584855e+00 3.144139e-05 4.079040e-01 
3.599679e+00 2.572776e-05 4.119790e-01 
3.597142e+00 3.637334e-05 4.220020e-01 
3.569523e+00 1.821865e-05 4.062750e-01 
3.575534e+00 2.765807e-05 4.116370e-01 
3.575141e+00 2.419817e-05 4.306480e-01 
3.574218e+00 3.108635e-05 4.622650e-01 
3.549252e+00 2.102582e-05 4.522180e-01 
3.557280e+00 2.433085e-05 4.289710e-01 
3.549179e+00 1.984294e-05 4.640350e-01 
3.541969e+00 2.743406e-05 4.420830e-01 
3.537801e+00 1.975665e-05 4.334470e-01 
3.543549e+00 2.651792e-05 4.359010e-01 
3.531407e+00 3.043840e-05 4.065250e-01 
3.523720e+00 1.725501e-05 4.445970e-01 
3.527517e+00 2.395167e-05 4.275770e-01 
3.523924e+00 3.596344e-05 4.143680e-01 
3.526524e+00 3.365353e-05 4.136540e-01 
3.502872e+00 2.162939e-05 4.219720e-01 
3.501809e+00 2.191618e-05 4.235060e-01 
3.493248e+00 2.120172e-05 4.188010e-01 
3.502401e+00 3.006788e-05 4.046310e-01 
3.477753e+00 2.257120e-05 4.170980e-01 
3.504406e+00 9.491687e-05 4.368690e-01 
