# dim  N   mc   rho  Brute 
# 1    1 100000 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.411542e-01 3.094482e-07 4.285900e-02 9.852900e-01
5.344119e-01 2.114021e-07 4.394400e-02 9.866000e-01
5.904290e-01 2.532366e-07 4.218600e-02 9.846800e-01
5.339781e-01 2.026596e-07 4.187300e-02 9.867800e-01
4.808581e-01 2.368597e-07 3.984800e-02 9.866400e-01
5.174576e-01 1.768004e-07 3.543400e-02 9.862700e-01
5.236296e-01 3.206822e-07 3.771800e-02 9.845800e-01
5.047250e-01 2.471250e-07 3.868600e-02 9.863300e-01
5.180467e-01 1.939934e-07 2.945600e-02 9.864600e-01
5.367746e-01 3.838146e-07 3.353900e-02 9.825000e-01
5.395804e-01 2.627143e-07 3.836100e-02 9.846400e-01
4.888653e-01 2.278397e-07 3.489600e-02 9.856700e-01
4.904631e-01 1.871822e-07 3.244700e-02 9.868600e-01
5.206489e-01 1.586375e-07 3.484200e-02 9.854100e-01
4.952072e-01 1.473323e-07 3.497600e-02 9.869400e-01
4.904066e-01 2.095188e-07 3.283700e-02 9.839000e-01
5.072281e-01 2.443406e-07 3.862100e-02 9.872700e-01
5.153881e-01 1.155130e-07 4.130700e-02 9.880400e-01
5.144683e-01 2.484732e-07 3.391000e-02 9.849800e-01
4.794126e-01 2.000688e-07 3.509200e-02 9.864400e-01
5.071091e-01 1.522462e-07 3.917000e-02 9.873000e-01
4.978497e-01 1.322847e-07 3.629100e-02 9.863800e-01
5.404159e-01 1.551679e-07 3.569200e-02 9.846400e-01
4.895784e-01 1.545094e-07 3.853600e-02 9.854800e-01
5.350987e-01 2.179596e-07 3.718700e-02 9.851000e-01
5.016070e-01 1.096433e-07 3.152100e-02 9.864600e-01
5.041285e-01 1.149477e-07 3.932100e-02 9.861500e-01
5.154712e-01 1.750382e-07 3.651000e-02 9.867800e-01
5.136455e-01 1.358324e-07 2.743600e-02 9.848000e-01
5.115673e-01 9.965151e-08 3.406300e-02 9.867800e-01
5.055057e-01 8.565624e-08 3.242500e-02 9.874600e-01
5.134023e-01 1.312725e-07 3.737100e-02 9.851000e-01
5.247402e-01 1.215928e-07 3.574500e-02 9.874600e-01
5.077050e-01 1.171197e-07 3.799300e-02 9.849000e-01
4.760669e-01 1.414436e-07 3.738000e-02 9.840000e-01
5.089627e-01 1.698781e-07 3.770000e-02 9.855600e-01
5.175430e-01 1.115074e-07 4.292300e-02 9.860600e-01
5.064221e-01 9.037621e-08 3.949400e-02 9.856100e-01
4.863972e-01 1.119496e-07 3.875500e-02 9.859800e-01
5.088320e-01 1.392666e-07 3.638600e-02 9.848100e-01
5.126738e-01 8.686459e-08 3.928900e-02 9.864500e-01
5.056013e-01 1.053634e-07 4.014000e-02 9.855700e-01
4.942224e-01 9.428233e-08 3.492500e-02 9.861000e-01
5.174888e-01 7.094263e-08 3.356400e-02 9.866400e-01
5.255927e-01 1.359483e-07 3.377900e-02 9.859700e-01
4.999218e-01 7.317387e-08 3.480400e-02 9.866000e-01
5.294568e-01 1.231833e-07 3.373200e-02 9.846900e-01
5.022612e-01 5.940251e-08 4.309100e-02 9.869400e-01
4.907595e-01 8.332906e-08 3.931100e-02 9.852700e-01
5.307104e-01 6.074637e-08 3.982900e-02 9.871100e-01
5.211277e-01 6.126083e-08 4.165400e-02 9.872800e-01
4.994476e-01 7.472092e-08 3.925800e-02 9.851500e-01
4.979523e-01 5.849297e-08 3.512800e-02 9.848700e-01
4.971408e-01 6.482444e-08 3.085200e-02 9.849400e-01
4.961268e-01 9.701728e-08 3.671700e-02 9.851600e-01
5.032678e-01 4.638278e-08 2.683900e-02 9.867600e-01
5.089211e-01 8.679396e-08 3.530600e-02 9.865500e-01
5.241269e-01 7.304079e-08 3.289000e-02 9.860000e-01
5.101125e-01 7.167478e-08 3.378600e-02 9.863900e-01
5.149830e-01 5.819553e-08 4.025600e-02 9.861400e-01
5.147906e-01 7.185791e-08 3.856300e-02 9.862300e-01
4.918656e-01 6.064637e-08 3.083500e-02 9.847300e-01
4.727017e-01 3.709606e-08 3.420800e-02 9.860000e-01
5.018597e-01 7.678157e-08 3.006300e-02 9.856000e-01
5.165012e-01 6.663777e-08 3.919200e-02 9.865600e-01
4.841368e-01 3.580381e-08 3.562000e-02 9.864200e-01
5.018474e-01 4.055585e-08 3.159800e-02 9.873200e-01
5.101789e-01 8.206629e-08 2.964200e-02 9.846800e-01
4.947307e-01 4.749203e-08 3.802800e-02 9.864400e-01
4.901903e-01 4.292601e-08 3.940800e-02 9.865000e-01
4.955982e-01 7.391992e-08 3.490000e-02 9.846500e-01
4.972675e-01 5.865310e-08 4.165900e-02 9.840400e-01
5.098511e-01 5.519715e-08 3.068700e-02 9.846100e-01
5.176268e-01 4.924999e-08 3.613500e-02 9.870200e-01
5.079220e-01 3.486659e-08 2.357900e-02 9.862900e-01
4.967098e-01 4.345304e-08 3.499600e-02 9.855300e-01
5.076832e-01 6.356130e-08 3.959500e-02 9.834700e-01
5.073448e-01 4.268889e-08 3.347900e-02 9.850300e-01
4.977327e-01 4.102281e-08 3.059700e-02 9.852300e-01
5.010500e-01 2.902642e-08 3.514100e-02 9.859400e-01
4.889005e-01 3.629338e-08 3.505800e-02 9.844800e-01
4.806561e-01 2.766893e-08 3.844100e-02 9.858000e-01
4.957241e-01 4.790686e-08 2.708000e-02 9.843300e-01
4.861672e-01 3.985362e-08 2.825000e-02 9.835700e-01
5.003054e-01 2.304956e-08 3.969500e-02 9.878400e-01
5.037026e-01 2.640297e-08 3.354700e-02 9.873000e-01
5.037101e-01 3.130842e-08 4.102700e-02 9.874900e-01
5.164670e-01 2.913055e-08 3.384200e-02 9.849400e-01
5.047371e-01 2.779086e-08 3.474200e-02 9.881800e-01
5.007116e-01 3.335379e-08 3.073600e-02 9.866900e-01
4.942245e-01 2.137536e-08 3.862600e-02 9.859700e-01
5.033704e-01 2.483295e-08 3.720800e-02 9.861600e-01
5.016787e-01 1.739163e-08 3.542700e-02 9.877500e-01
4.977071e-01 3.527317e-08 3.824100e-02 9.842100e-01
5.156569e-01 2.754931e-08 3.577100e-02 9.866200e-01
5.005906e-01 2.264724e-08 3.638000e-02 9.872400e-01
5.063173e-01 2.738719e-08 3.835700e-02 9.848400e-01
4.895282e-01 1.294753e-08 3.624000e-02 9.881100e-01
4.940036e-01 1.588078e-08 3.299600e-02 9.872600e-01
5.071755e-01 2.429533e-08 3.250100e-02 9.861800e-01
4.936804e-01 2.917792e-08 4.100100e-02 9.845400e-01
4.890961e-01 2.140450e-08 3.056500e-02 9.853600e-01
5.020798e-01 1.835469e-08 3.766100e-02 9.865000e-01
4.964992e-01 1.919811e-08 4.093700e-02 9.861900e-01
4.948735e-01 1.671959e-08 3.581400e-02 9.878200e-01
4.960859e-01 1.838995e-08 4.124500e-02 9.873300e-01
5.040520e-01 1.517707e-08 3.220000e-02 9.868900e-01
4.870757e-01 1.701616e-08 3.963100e-02 9.857400e-01
5.061985e-01 2.307417e-08 4.218500e-02 9.851100e-01
5.014315e-01 1.205470e-08 4.218500e-02 9.873800e-01
