# dim  N   mc   rho  Brute 
# 1    1 100000 0.8
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.174528e-01 2.907692e-07 3.559100e-02 8.874900e-01
5.136734e-01 2.658852e-07 3.760700e-02 8.883000e-01
5.138093e-01 2.636799e-07 3.596200e-02 8.880900e-01
5.093721e-01 2.804467e-07 3.568200e-02 8.877000e-01
5.114346e-01 2.596336e-07 3.256700e-02 8.906600e-01
5.147526e-01 2.604119e-07 3.144700e-02 8.849600e-01
5.128407e-01 2.489064e-07 3.607800e-02 8.861100e-01
5.066392e-01 2.467449e-07 4.113400e-02 8.896300e-01
5.146066e-01 2.449849e-07 3.620300e-02 8.848800e-01
5.160471e-01 2.343845e-07 3.805200e-02 8.871900e-01
5.185737e-01 2.207297e-07 4.277500e-02 8.890800e-01
5.109687e-01 2.178719e-07 3.025800e-02 8.887700e-01
5.095061e-01 2.142075e-07 3.841800e-02 8.884500e-01
5.152956e-01 2.055046e-07 3.621100e-02 8.892700e-01
5.113847e-01 2.042637e-07 3.465800e-02 8.882300e-01
5.089610e-01 1.856669e-07 3.297600e-02 8.897000e-01
5.109041e-01 1.915863e-07 3.363100e-02 8.902600e-01
5.058760e-01 1.855449e-07 3.309200e-02 8.890300e-01
5.090400e-01 1.892953e-07 3.056700e-02 8.873700e-01
5.073744e-01 1.778361e-07 3.486300e-02 8.856300e-01
5.072631e-01 1.669679e-07 2.483900e-02 8.888600e-01
5.078249e-01 1.786004e-07 3.585900e-02 8.859100e-01
5.094929e-01 1.643798e-07 2.987000e-02 8.882300e-01
5.094777e-01 1.568237e-07 2.676000e-02 8.861000e-01
5.088023e-01 1.529898e-07 3.174400e-02 8.895600e-01
5.075416e-01 1.439166e-07 3.194100e-02 8.909500e-01
5.075711e-01 1.581255e-07 3.451500e-02 8.866200e-01
5.093951e-01 1.409346e-07 4.087300e-02 8.889300e-01
5.050138e-01 1.394281e-07 3.717400e-02 8.879200e-01
5.060709e-01 1.263481e-07 4.158600e-02 8.898000e-01
5.102102e-01 1.322092e-07 3.014200e-02 8.897800e-01
5.106585e-01 1.305914e-07 3.536000e-02 8.876200e-01
5.049992e-01 1.297011e-07 3.923300e-02 8.892600e-01
5.104848e-01 1.200611e-07 3.751800e-02 8.914500e-01
5.016840e-01 1.147997e-07 3.395200e-02 8.892300e-01
5.072222e-01 1.158083e-07 3.976700e-02 8.878900e-01
5.021019e-01 1.121781e-07 4.087600e-02 8.889500e-01
5.065465e-01 1.121241e-07 3.367400e-02 8.886000e-01
5.068844e-01 1.116229e-07 3.489500e-02 8.889800e-01
5.008072e-01 1.054571e-07 3.421300e-02 8.863700e-01
5.062575e-01 1.105474e-07 3.818700e-02 8.875300e-01
5.049013e-01 1.029807e-07 4.088400e-02 8.880100e-01
5.008432e-01 9.372875e-08 2.907000e-02 8.896200e-01
5.045661e-01 9.911568e-08 3.900000e-02 8.871300e-01
5.060301e-01 9.511324e-08 2.639500e-02 8.869600e-01
5.063425e-01 9.246071e-08 3.334300e-02 8.872500e-01
5.035854e-01 8.557269e-08 3.359900e-02 8.876000e-01
5.069752e-01 8.571285e-08 3.664600e-02 8.904200e-01
5.037652e-01 8.432534e-08 3.771600e-02 8.880600e-01
5.011474e-01 7.696894e-08 2.809400e-02 8.892300e-01
5.052411e-01 7.429455e-08 3.386300e-02 8.874000e-01
