# dim  N   mc   rho  Brute 
  1    1 100000 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
6.917963e-01 2.286520e-06 9.699000e-02 9.871000e-01
6.587530e-01 1.699350e-06 7.844100e-02 9.882000e-01
7.268495e-01 2.172816e-06 9.399200e-02 9.858200e-01
6.489549e-01 1.326116e-06 9.280600e-02 9.884300e-01
5.332723e-01 1.236468e-06 9.425100e-02 9.856200e-01
5.549341e-01 1.318085e-06 7.531000e-02 9.855500e-01
5.826026e-01 1.129371e-06 7.358300e-02 9.877900e-01
5.995706e-01 9.476135e-07 7.138200e-02 9.883000e-01
6.525051e-01 1.175261e-06 7.629700e-02 9.870700e-01
6.244871e-01 1.122434e-06 8.543600e-02 9.880400e-01
5.611001e-01 6.175142e-07 6.780400e-02 9.900800e-01
5.511450e-01 7.432476e-07 8.630200e-02 9.868600e-01
5.409107e-01 6.156643e-07 9.318800e-02 9.890400e-01
5.014945e-01 4.883544e-07 8.397700e-02 9.879600e-01
6.231869e-01 9.294364e-07 8.251400e-02 9.868200e-01
5.701324e-01 8.238375e-07 8.503800e-02 9.873900e-01
4.606097e-01 2.329846e-07 8.099100e-02 9.866300e-01
5.812712e-01 8.584748e-07 6.875700e-02 9.860900e-01
5.539169e-01 7.468046e-07 7.774900e-02 9.873000e-01
5.547149e-01 7.211782e-07 8.867200e-02 9.884700e-01
5.794800e-01 8.237677e-07 7.631600e-02 9.871400e-01
4.786423e-01 2.264501e-07 8.795100e-02 9.881800e-01
5.129289e-01 4.517177e-07 7.589600e-02 9.894200e-01
5.548874e-01 8.592157e-07 9.475500e-02 9.859200e-01
4.976750e-01 2.378741e-07 8.879600e-02 9.879200e-01
5.183799e-01 3.999258e-07 8.400800e-02 9.895200e-01
5.919908e-01 1.118781e-06 8.624000e-02 9.854300e-01
5.148873e-01 6.593069e-07 8.169200e-02 9.878100e-01
5.026994e-01 4.579912e-07 6.991300e-02 9.887800e-01
5.470221e-01 4.435219e-07 7.097200e-02 9.876500e-01
5.263188e-01 5.284796e-07 7.253400e-02 9.880600e-01
5.563049e-01 5.416687e-07 8.243100e-02 9.862300e-01
5.401418e-01 4.714789e-07 8.178800e-02 9.865200e-01
4.876806e-01 3.159397e-07 6.344600e-02 9.893500e-01
5.800141e-01 8.450846e-07 6.758600e-02 9.869400e-01
5.838833e-01 8.018151e-07 7.362900e-02 9.870600e-01
5.096273e-01 4.218667e-07 9.081500e-02 9.888600e-01
5.211932e-01 4.712936e-07 6.586400e-02 9.873600e-01
5.047782e-01 3.210447e-07 8.950700e-02 9.890500e-01
5.707721e-01 9.789048e-07 8.970600e-02 9.865400e-01
5.388772e-01 5.395831e-07 6.187900e-02 9.872100e-01
5.274871e-01 3.774539e-07 9.068900e-02 9.883300e-01
5.385879e-01 4.264406e-07 7.357200e-02 9.867400e-01
5.275755e-01 5.470181e-07 8.388900e-02 9.881800e-01
4.811990e-01 2.503088e-07 7.877500e-02 9.905600e-01
