# dim  N   mc   rho  Brute 
  1    1 100000 0.8
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
8.210255e-01 3.178833e-06 9.436300e-02 8.897000e-01
7.774100e-01 3.060115e-06 8.047300e-02 8.881300e-01
7.438228e-01 2.622298e-06 8.292400e-02 8.916600e-01
7.074048e-01 2.445381e-06 7.456400e-02 8.886500e-01
7.158208e-01 2.172287e-06 7.019900e-02 8.922400e-01
6.738763e-01 1.848720e-06 6.606100e-02 8.934100e-01
6.401742e-01 1.592588e-06 8.487800e-02 8.942700e-01
6.218598e-01 1.448400e-06 6.768200e-02 8.957200e-01
6.154376e-01 1.334313e-06 9.223600e-02 8.955900e-01
6.018198e-01 1.214681e-06 7.774000e-02 8.961500e-01
5.925230e-01 1.107903e-06 7.910800e-02 8.963000e-01
5.929285e-01 1.049781e-06 6.429700e-02 8.961300e-01
5.597250e-01 8.679722e-07 6.926100e-02 8.960900e-01
5.609949e-01 8.286722e-07 8.842900e-02 8.982000e-01
5.604649e-01 7.563783e-07 8.673900e-02 8.971600e-01
5.527284e-01 7.214459e-07 7.528700e-02 8.992900e-01
5.391817e-01 6.376380e-07 8.015300e-02 8.988200e-01
5.311169e-01 5.526186e-07 6.522200e-02 8.991100e-01
5.368865e-01 5.883706e-07 8.333500e-02 9.009700e-01
5.313979e-01 5.181777e-07 7.035300e-02 9.002300e-01
5.256346e-01 4.766141e-07 8.584200e-02 9.015600e-01
5.295369e-01 5.633867e-07 5.992900e-02 9.035400e-01
5.335753e-01 5.276520e-07 6.680400e-02 9.013000e-01
5.254570e-01 5.067673e-07 8.886800e-02 9.026700e-01
5.244013e-01 4.614688e-07 7.714600e-02 9.022000e-01
5.280454e-01 4.875506e-07 7.219300e-02 8.995900e-01
5.196669e-01 4.380061e-07 8.346500e-02 9.037300e-01
5.245685e-01 4.815477e-07 8.057300e-02 9.034100e-01
5.206160e-01 4.474372e-07 7.803500e-02 9.043800e-01
5.247503e-01 4.627882e-07 6.855500e-02 9.018800e-01
5.195531e-01 4.470248e-07 8.779100e-02 9.046100e-01
5.280460e-01 4.758143e-07 6.526900e-02 9.026800e-01
5.218886e-01 4.325284e-07 7.115800e-02 9.015900e-01
5.262690e-01 4.564753e-07 9.149000e-02 9.028100e-01
5.287540e-01 5.106565e-07 7.973200e-02 9.016700e-01
5.202020e-01 4.558418e-07 8.161800e-02 9.033400e-01
5.321087e-01 5.180200e-07 8.739100e-02 9.025800e-01
5.249529e-01 4.486636e-07 7.579100e-02 9.009100e-01
5.208236e-01 4.452607e-07 7.872200e-02 9.047400e-01
5.265275e-01 4.799731e-07 7.151800e-02 9.002700e-01
5.279170e-01 4.775531e-07 7.715300e-02 9.009400e-01
5.248051e-01 4.819440e-07 9.028900e-02 9.031900e-01
5.191929e-01 4.204931e-07 9.083500e-02 9.030500e-01
5.226195e-01 4.545244e-07 7.850900e-02 9.026800e-01
5.201699e-01 4.343940e-07 8.598100e-02 9.043100e-01
5.204491e-01 4.291164e-07 7.952700e-02 9.033100e-01
5.185209e-01 4.383622e-07 9.292500e-02 9.032800e-01
5.192656e-01 4.347649e-07 6.822100e-02 9.039900e-01
5.175145e-01 4.127482e-07 6.589200e-02 9.041200e-01
5.174803e-01 4.154783e-07 8.633900e-02 9.028700e-01
5.208711e-01 4.133462e-07 9.099700e-02 9.023600e-01
5.217947e-01 4.328079e-07 9.449400e-02 9.024000e-01
5.231638e-01 4.174597e-07 8.409100e-02 9.009800e-01
5.245112e-01 4.470239e-07 8.416200e-02 9.035500e-01
5.224878e-01 4.449027e-07 7.963600e-02 9.028400e-01
5.249365e-01 4.192805e-07 7.989300e-02 9.030100e-01
5.205947e-01 4.012761e-07 8.560700e-02 9.002800e-01
5.199664e-01 4.078920e-07 8.739400e-02 9.038800e-01
5.269672e-01 4.586220e-07 9.351300e-02 9.020500e-01
5.216379e-01 4.259794e-07 7.780800e-02 9.027500e-01
5.167160e-01 3.848830e-07 6.374900e-02 9.041900e-01
5.234139e-01 4.364207e-07 8.342700e-02 9.032800e-01
5.113339e-01 3.705028e-07 8.291700e-02 9.034400e-01
5.257945e-01 4.771527e-07 6.840400e-02 9.025500e-01
5.258287e-01 4.408457e-07 7.837800e-02 9.019600e-01
5.137784e-01 3.840566e-07 7.531300e-02 9.041700e-01
5.210362e-01 4.126220e-07 7.814100e-02 9.004300e-01
5.186000e-01 3.880882e-07 6.320000e-02 9.027700e-01
5.165113e-01 3.962964e-07 6.946700e-02 9.035000e-01
5.231609e-01 4.333116e-07 7.619800e-02 8.997300e-01
5.219647e-01 4.306467e-07 8.300200e-02 9.025900e-01
5.179762e-01 3.953410e-07 8.363000e-02 9.028900e-01
5.230436e-01 4.200413e-07 6.434700e-02 9.006100e-01
5.192012e-01 4.003837e-07 8.301300e-02 9.037100e-01
5.163926e-01 3.546039e-07 8.395300e-02 9.025700e-01
5.169136e-01 3.855645e-07 8.032500e-02 9.022000e-01
5.178208e-01 4.075601e-07 6.340300e-02 9.033300e-01
5.261491e-01 4.440979e-07 7.701800e-02 9.000600e-01
5.201611e-01 3.924211e-07 7.810900e-02 9.028800e-01
5.178558e-01 4.065453e-07 9.313500e-02 9.039500e-01
5.231413e-01 4.278480e-07 7.800500e-02 9.007900e-01
5.216757e-01 4.244901e-07 9.363400e-02 9.008700e-01
5.224466e-01 4.009491e-07 8.025100e-02 9.011500e-01
5.221716e-01 4.209457e-07 7.921700e-02 9.022800e-01
5.256897e-01 4.421544e-07 8.005600e-02 9.017200e-01
5.183274e-01 3.840788e-07 7.110700e-02 9.014500e-01
5.184701e-01 3.936482e-07 9.323400e-02 9.034800e-01
5.145734e-01 3.670752e-07 9.098000e-02 9.040200e-01
5.137412e-01 3.598918e-07 8.692200e-02 9.035200e-01
5.215659e-01 3.852246e-07 8.437800e-02 9.016200e-01
5.172727e-01 3.664186e-07 8.748800e-02 9.022000e-01
5.192473e-01 3.799594e-07 7.908200e-02 9.007400e-01
5.178454e-01 3.935968e-07 7.230100e-02 9.036700e-01
5.219500e-01 3.949217e-07 8.782800e-02 9.002800e-01
5.278387e-01 4.685479e-07 7.449600e-02 8.990800e-01
5.172325e-01 3.719291e-07 8.075200e-02 9.010500e-01
5.210078e-01 3.898737e-07 8.373600e-02 9.004000e-01
5.156390e-01 3.484784e-07 7.230900e-02 9.039000e-01
5.187361e-01 3.648935e-07 8.525200e-02 9.018500e-01
