# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.0001
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.954925e-01 2.631194e-08 8.652950e-01 9.999743e-01
5.727070e-01 2.275870e-08 7.627220e-01 9.999800e-01
5.625553e-01 2.331560e-08 8.434690e-01 9.999790e-01
5.740044e-01 1.587954e-08 7.741960e-01 9.999800e-01
5.516271e-01 1.914431e-08 8.023070e-01 9.999705e-01
5.296575e-01 1.750810e-08 7.619550e-01 9.999714e-01
5.272134e-01 1.349891e-08 7.103400e-01 9.999790e-01
5.290416e-01 1.247588e-08 7.562970e-01 9.999800e-01
5.056166e-01 8.433271e-09 7.381380e-01 9.999829e-01
5.206433e-01 9.144160e-09 8.009840e-01 9.999762e-01
4.894835e-01 6.624699e-09 8.084250e-01 9.999695e-01
4.817432e-01 5.641807e-09 7.527290e-01 9.999790e-01
4.762842e-01 5.990618e-09 8.251030e-01 9.999819e-01
4.823060e-01 5.014642e-09 8.854340e-01 9.999752e-01
4.742840e-01 4.054980e-09 8.040250e-01 9.999809e-01
4.764805e-01 4.651511e-09 7.687840e-01 9.999809e-01
4.539556e-01 1.965991e-09 6.856920e-01 9.999667e-01
4.831177e-01 3.983404e-09 6.758260e-01 9.999724e-01
4.713882e-01 3.927985e-09 6.755430e-01 9.999733e-01
4.683828e-01 3.303878e-09 6.771250e-01 9.999743e-01
4.637998e-01 3.641840e-09 6.717860e-01 9.999781e-01
4.490694e-01 1.114886e-09 6.706850e-01 9.999848e-01
4.576873e-01 2.385949e-09 6.749850e-01 9.999752e-01
4.486924e-01 1.313074e-09 6.692180e-01 9.999667e-01
4.515935e-01 1.352091e-09 6.735520e-01 9.999781e-01
4.473582e-01 1.102444e-09 6.771100e-01 9.999790e-01
4.436778e-01 5.502648e-10 6.804260e-01 9.999790e-01
4.438509e-01 8.603884e-10 6.789100e-01 9.999733e-01
4.482056e-01 1.070483e-09 6.827890e-01 9.999800e-01
4.443774e-01 9.888629e-10 6.720370e-01 9.999809e-01
4.426778e-01 6.014147e-10 6.626840e-01 9.999838e-01
4.474300e-01 1.090916e-09 6.953840e-01 9.999848e-01
4.553708e-01 1.935513e-09 6.749880e-01 9.999733e-01
4.448369e-01 1.032233e-09 6.721170e-01 9.999743e-01
4.460112e-01 9.689954e-10 6.710470e-01 9.999762e-01
4.407731e-01 6.274504e-10 6.737830e-01 9.999714e-01
4.462044e-01 1.020295e-09 6.615320e-01 9.999743e-01
4.460299e-01 1.445059e-09 6.721680e-01 9.999638e-01
4.459573e-01 1.046616e-09 6.649340e-01 9.999838e-01
4.403720e-01 6.304249e-10 6.629670e-01 9.999752e-01
4.438087e-01 9.276306e-10 6.786890e-01 9.999829e-01
4.417785e-01 6.215936e-10 6.825400e-01 9.999752e-01
4.464932e-01 1.114748e-09 6.619780e-01 9.999771e-01
4.421998e-01 8.436890e-10 6.765130e-01 9.999771e-01
4.382834e-01 5.451441e-10 6.666830e-01 9.999790e-01
4.480916e-01 1.212461e-09 6.637940e-01 9.999762e-01
4.407781e-01 6.464152e-10 6.766190e-01 9.999752e-01
4.411008e-01 8.957534e-10 6.663200e-01 9.999819e-01
4.448924e-01 1.114341e-09 6.753040e-01 9.999724e-01
4.384445e-01 6.095733e-10 6.618360e-01 9.999733e-01
4.451561e-01 8.769090e-10 6.682840e-01 9.999714e-01
4.452386e-01 9.733449e-10 6.677580e-01 9.999809e-01
4.436383e-01 8.033867e-10 6.667900e-01 9.999848e-01
4.425767e-01 7.450510e-10 6.607950e-01 9.999733e-01
4.385547e-01 5.400550e-10 6.712920e-01 9.999809e-01
4.401723e-01 5.568252e-10 6.719980e-01 9.999819e-01
4.452248e-01 9.440240e-10 6.607840e-01 9.999809e-01
4.407646e-01 6.720572e-10 6.884070e-01 9.999762e-01
4.498934e-01 1.576417e-09 6.592580e-01 9.999695e-01
4.496640e-01 1.690110e-09 6.600760e-01 9.999809e-01
4.437209e-01 1.121491e-09 6.807340e-01 9.999819e-01
4.377371e-01 4.964133e-10 6.641190e-01 9.999762e-01
4.428139e-01 9.657598e-10 6.689600e-01 9.999809e-01
4.412064e-01 1.000228e-09 6.755360e-01 9.999714e-01
4.427155e-01 8.434071e-10 6.682670e-01 9.999800e-01
4.436301e-01 6.947618e-10 6.691370e-01 9.999800e-01
4.458843e-01 9.381890e-10 6.814320e-01 9.999819e-01
4.472066e-01 1.472803e-09 6.669690e-01 9.999695e-01
4.467530e-01 1.323151e-09 6.639530e-01 9.999743e-01
4.402963e-01 7.271408e-10 6.707090e-01 9.999800e-01
4.453538e-01 1.140131e-09 6.736450e-01 9.999762e-01
4.416724e-01 8.324783e-10 6.699850e-01 9.999771e-01
4.389587e-01 6.882932e-10 6.733720e-01 9.999743e-01
4.417319e-01 8.226172e-10 6.705960e-01 9.999771e-01
4.414695e-01 8.490657e-10 6.715680e-01 9.999743e-01
4.415454e-01 9.602512e-10 6.688300e-01 9.999724e-01
4.383484e-01 5.488146e-10 7.653140e-01 9.999819e-01
4.396195e-01 6.852728e-10 7.621510e-01 9.999762e-01
4.436856e-01 9.133750e-10 7.982660e-01 9.999714e-01
4.479946e-01 1.746336e-09 7.568470e-01 9.999790e-01
4.389012e-01 7.014635e-10 7.651440e-01 9.999686e-01
4.365835e-01 5.822632e-10 7.779060e-01 9.999838e-01
4.412452e-01 7.978305e-10 8.959690e-01 9.999819e-01
4.487217e-01 1.254020e-09 9.184250e-01 9.999838e-01
4.428376e-01 7.581176e-10 8.411980e-01 9.999752e-01
4.392437e-01 9.120272e-10 9.949310e-01 9.999790e-01
4.445774e-01 9.542706e-10 1.067644e+00 9.999733e-01
4.444104e-01 9.942913e-10 1.035631e+00 9.999800e-01
4.431793e-01 1.045992e-09 9.710870e-01 9.999781e-01
4.346081e-01 3.614664e-10 1.013220e+00 9.999781e-01
4.454992e-01 1.613462e-09 8.352930e-01 9.999733e-01
4.410157e-01 7.180590e-10 9.592090e-01 9.999733e-01
4.396077e-01 6.640573e-10 8.303450e-01 9.999886e-01
4.417421e-01 9.175298e-10 8.196090e-01 9.999781e-01
4.401832e-01 7.665133e-10 8.855260e-01 9.999743e-01
4.451177e-01 1.052942e-09 8.399900e-01 9.999829e-01
4.454583e-01 1.082966e-09 8.073220e-01 9.999781e-01
4.446704e-01 1.142597e-09 7.938620e-01 9.999771e-01
4.323000e-01 3.330259e-10 8.563680e-01 9.999800e-01
4.432064e-01 8.281507e-10 7.896830e-01 9.999809e-01
4.445765e-01 9.298435e-10 7.519750e-01 9.999752e-01
4.435791e-01 1.141803e-09 7.889780e-01 9.999762e-01
4.421222e-01 8.893797e-10 9.274940e-01 9.999857e-01
