# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.001
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
4.848048e-01 2.607648e-09 7.591090e-01 9.997418e-01
4.845091e-01 2.141863e-09 8.096230e-01 9.997256e-01
4.824061e-01 1.894454e-09 7.289050e-01 9.997332e-01
4.819209e-01 1.502132e-09 6.469270e-01 9.997485e-01
4.824299e-01 1.567809e-09 6.495070e-01 9.997675e-01
4.812872e-01 1.362990e-09 6.719440e-01 9.997561e-01
4.790342e-01 1.077147e-09 6.901090e-01 9.997609e-01
4.787985e-01 9.525406e-10 6.639710e-01 9.997380e-01
4.781479e-01 9.130053e-10 7.049490e-01 9.997704e-01
4.755196e-01 6.602038e-10 7.417330e-01 9.997590e-01
4.755719e-01 6.150462e-10 7.003280e-01 9.997285e-01
4.742647e-01 5.387945e-10 7.684900e-01 9.997523e-01
4.748599e-01 5.159901e-10 7.946110e-01 9.997475e-01
4.733707e-01 3.890056e-10 7.354460e-01 9.997408e-01
4.728223e-01 3.669197e-10 7.602720e-01 9.997247e-01
4.732127e-01 3.848235e-10 7.834820e-01 9.997475e-01
4.729899e-01 3.367206e-10 8.255890e-01 9.997513e-01
4.747263e-01 3.805761e-10 8.646730e-01 9.997780e-01
4.729070e-01 3.243846e-10 7.543700e-01 9.997790e-01
4.726675e-01 2.669534e-10 7.495620e-01 9.997437e-01
4.733787e-01 2.775836e-10 7.550110e-01 9.997456e-01
4.721666e-01 2.182175e-10 7.191080e-01 9.997428e-01
4.721961e-01 2.140376e-10 7.985720e-01 9.997732e-01
4.713558e-01 1.996546e-10 8.983190e-01 9.997628e-01
4.732675e-01 2.718362e-10 8.932740e-01 9.997637e-01
4.729317e-01 2.469417e-10 7.869610e-01 9.997437e-01
4.720350e-01 2.087156e-10 8.267430e-01 9.997504e-01
4.718828e-01 1.947825e-10 7.386630e-01 9.997504e-01
4.716770e-01 1.800847e-10 7.632690e-01 9.997685e-01
4.726688e-01 2.342745e-10 7.218790e-01 9.997456e-01
4.725276e-01 2.233574e-10 7.260000e-01 9.997437e-01
4.718637e-01 2.077668e-10 6.717790e-01 9.997456e-01
4.714011e-01 1.813044e-10 6.594030e-01 9.997666e-01
4.720330e-01 1.965646e-10 7.349250e-01 9.997713e-01
4.716606e-01 1.925973e-10 6.820640e-01 9.997275e-01
4.725502e-01 2.533220e-10 7.031550e-01 9.997513e-01
4.725269e-01 2.442431e-10 8.322250e-01 9.997532e-01
4.722448e-01 2.213738e-10 9.394170e-01 9.997418e-01
4.714852e-01 1.654433e-10 9.795280e-01 9.997389e-01
4.719848e-01 2.019244e-10 9.701180e-01 9.997828e-01
4.713237e-01 1.653756e-10 8.016550e-01 9.997685e-01
4.720291e-01 2.027616e-10 7.455250e-01 9.997485e-01
4.719494e-01 2.120895e-10 7.239880e-01 9.997513e-01
4.714558e-01 1.910831e-10 7.457190e-01 9.997380e-01
4.718803e-01 1.915011e-10 7.442690e-01 9.997504e-01
4.711171e-01 1.724028e-10 7.156240e-01 9.997361e-01
4.723590e-01 2.228205e-10 7.494190e-01 9.997494e-01
4.717497e-01 1.893527e-10 7.480070e-01 9.997875e-01
4.723225e-01 2.112277e-10 7.706930e-01 9.997351e-01
4.718000e-01 1.890502e-10 7.428560e-01 9.997180e-01
4.718812e-01 1.778772e-10 7.791490e-01 9.997447e-01
4.709287e-01 1.435084e-10 7.524380e-01 9.997494e-01
4.717024e-01 1.940076e-10 7.483520e-01 9.997485e-01
4.726263e-01 2.100443e-10 9.129570e-01 9.997637e-01
4.718183e-01 1.919319e-10 8.101940e-01 9.997618e-01
4.719246e-01 1.951787e-10 7.506800e-01 9.997466e-01
4.718033e-01 2.044824e-10 7.322240e-01 9.997513e-01
4.720899e-01 1.812745e-10 7.838420e-01 9.996989e-01
4.722515e-01 1.877120e-10 9.208630e-01 9.997628e-01
4.719170e-01 1.872849e-10 8.133890e-01 9.997580e-01
4.730940e-01 2.559720e-10 7.482630e-01 9.997551e-01
4.725939e-01 2.090323e-10 7.723190e-01 9.997637e-01
4.718091e-01 1.574143e-10 7.579080e-01 9.997485e-01
4.720580e-01 1.690038e-10 7.441530e-01 9.997170e-01
4.721566e-01 1.780878e-10 7.234490e-01 9.997570e-01
4.729734e-01 2.117246e-10 7.528840e-01 9.997532e-01
4.726068e-01 2.097336e-10 7.382360e-01 9.997142e-01
4.728065e-01 2.027746e-10 7.422050e-01 9.997466e-01
4.714687e-01 1.603652e-10 7.344190e-01 9.997609e-01
4.728721e-01 2.081499e-10 7.385640e-01 9.997532e-01
4.717655e-01 1.671490e-10 8.143350e-01 9.997485e-01
4.725837e-01 1.919092e-10 9.323430e-01 9.997456e-01
4.724709e-01 1.973338e-10 8.276970e-01 9.997628e-01
4.729803e-01 2.118272e-10 7.404010e-01 9.997170e-01
4.723432e-01 1.879799e-10 7.669460e-01 9.997237e-01
4.724244e-01 1.996228e-10 7.460890e-01 9.997799e-01
4.731464e-01 2.053492e-10 7.101290e-01 9.997456e-01
4.721483e-01 1.731466e-10 7.797340e-01 9.997609e-01
4.740907e-01 2.517914e-10 7.388400e-01 9.997542e-01
4.731382e-01 2.207511e-10 7.633630e-01 9.997647e-01
4.722055e-01 1.702618e-10 7.500930e-01 9.997590e-01
4.728035e-01 1.832786e-10 8.182850e-01 9.997771e-01
4.730587e-01 2.118310e-10 9.111350e-01 9.997437e-01
4.720210e-01 1.407732e-10 7.741230e-01 9.997618e-01
4.731095e-01 2.008764e-10 7.100510e-01 9.997523e-01
4.728569e-01 2.007285e-10 7.465720e-01 9.997723e-01
4.730528e-01 1.940030e-10 7.780090e-01 9.997685e-01
4.722836e-01 1.606881e-10 7.881280e-01 9.997732e-01
4.725068e-01 1.711521e-10 7.761720e-01 9.997123e-01
4.720134e-01 1.562972e-10 6.937180e-01 9.997313e-01
4.732261e-01 2.040785e-10 7.243950e-01 9.997532e-01
4.733193e-01 2.041830e-10 7.559260e-01 9.997771e-01
4.725384e-01 1.919564e-10 7.404580e-01 9.997266e-01
4.732031e-01 1.734463e-10 7.076040e-01 9.997609e-01
4.730108e-01 1.842398e-10 7.225110e-01 9.997561e-01
4.733074e-01 2.093133e-10 7.948250e-01 9.997475e-01
4.727332e-01 1.720274e-10 8.224550e-01 9.997428e-01
4.728906e-01 1.904009e-10 7.885970e-01 9.997609e-01
4.729669e-01 1.821258e-10 8.149890e-01 9.997561e-01
4.719780e-01 1.382389e-10 8.521120e-01 9.997237e-01
4.734389e-01 2.184949e-10 8.301460e-01 9.997590e-01
4.734493e-01 2.168722e-10 7.766110e-01 9.997656e-01
4.724912e-01 1.625779e-10 8.098070e-01 9.997656e-01
4.725827e-01 1.610216e-10 7.561080e-01 9.997580e-01
4.731458e-01 1.693148e-10 7.872530e-01 9.997466e-01
4.732801e-01 1.959268e-10 7.762020e-01 9.997694e-01
4.727954e-01 1.676929e-10 7.812920e-01 9.997570e-01
4.730587e-01 1.725421e-10 8.051690e-01 9.997361e-01
4.732874e-01 1.774314e-10 7.464350e-01 9.997399e-01
4.741873e-01 2.195263e-10 7.933290e-01 9.997523e-01
4.729875e-01 1.795645e-10 7.495830e-01 9.997513e-01
4.729849e-01 1.624264e-10 7.684890e-01 9.997618e-01
4.728751e-01 1.548623e-10 7.905400e-01 9.997323e-01
4.730506e-01 1.692203e-10 7.623610e-01 9.997542e-01
4.736483e-01 1.762538e-10 7.674320e-01 9.997570e-01
4.736717e-01 1.903954e-10 7.614340e-01 9.997599e-01
4.728487e-01 1.418227e-10 7.608500e-01 9.997618e-01
4.738015e-01 1.819525e-10 7.404290e-01 9.997799e-01
4.744343e-01 2.174156e-10 7.540350e-01 9.997628e-01
4.735010e-01 1.684734e-10 7.491380e-01 9.997561e-01
4.730242e-01 1.635992e-10 7.625050e-01 9.997408e-01
4.744916e-01 2.182199e-10 7.542030e-01 9.997475e-01
4.735648e-01 1.914632e-10 7.638830e-01 9.997609e-01
4.733974e-01 1.542162e-10 7.489000e-01 9.997466e-01
4.739952e-01 1.818938e-10 7.962430e-01 9.997847e-01
4.730129e-01 1.492778e-10 7.530900e-01 9.997570e-01
4.726518e-01 1.299743e-10 7.721300e-01 9.997418e-01
4.734015e-01 1.728517e-10 7.695140e-01 9.997399e-01
4.736539e-01 1.906341e-10 7.827990e-01 9.997570e-01
4.737946e-01 1.703852e-10 8.275810e-01 9.997732e-01
4.742636e-01 2.065757e-10 7.719010e-01 9.997580e-01
4.734378e-01 1.831616e-10 7.761130e-01 9.997456e-01
4.735230e-01 1.498204e-10 7.545830e-01 9.997923e-01
4.741308e-01 1.715841e-10 7.615610e-01 9.997513e-01
4.734034e-01 1.545831e-10 7.764910e-01 9.997504e-01
4.737635e-01 1.637679e-10 7.611880e-01 9.997475e-01
4.737023e-01 1.581957e-10 7.455520e-01 9.997532e-01
4.734049e-01 1.530769e-10 7.732270e-01 9.997370e-01
4.738685e-01 1.652228e-10 7.890670e-01 9.997494e-01
4.736917e-01 1.634857e-10 7.696630e-01 9.997532e-01
4.739337e-01 1.655786e-10 7.932810e-01 9.997408e-01
4.744910e-01 2.071092e-10 7.601220e-01 9.997351e-01
4.738112e-01 1.793111e-10 7.980020e-01 9.997647e-01
4.744201e-01 1.784889e-10 7.412700e-01 9.997837e-01
4.741051e-01 1.759933e-10 7.749580e-01 9.997590e-01
4.740364e-01 1.624488e-10 7.746850e-01 9.997809e-01
4.741436e-01 1.693881e-10 7.799730e-01 9.997428e-01
4.738766e-01 1.704566e-10 7.854490e-01 9.997380e-01
4.736804e-01 1.415148e-10 7.837670e-01 9.997675e-01
4.738346e-01 1.481535e-10 7.629380e-01 9.997504e-01
4.743858e-01 1.710662e-10 7.232830e-01 9.997466e-01
4.738543e-01 1.446108e-10 7.653560e-01 9.997628e-01
4.741905e-01 1.879388e-10 7.624390e-01 9.997370e-01
4.742330e-01 1.749997e-10 7.479810e-01 9.997542e-01
4.739074e-01 1.502939e-10 7.596920e-01 9.997618e-01
