# dim  N   mc   dt  Impsamp 
# 1    1 100000 0.005
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.279925e-01 1.358170e-07 4.930600e-02 9.984800e-01
5.292102e-01 1.160055e-07 4.922400e-02 9.986900e-01
5.319641e-01 1.119475e-07 5.550400e-02 9.986200e-01
5.297639e-01 1.035448e-07 5.201800e-02 9.988200e-01
5.377802e-01 1.222713e-07 5.390300e-02 9.986100e-01
5.152731e-01 1.192862e-07 5.404800e-02 9.989200e-01
5.107839e-01 1.194372e-07 5.439800e-02 9.986500e-01
5.125208e-01 1.252964e-07 4.928400e-02 9.984500e-01
5.230177e-01 1.070800e-07 4.177900e-02 9.986400e-01
5.186036e-01 1.209679e-07 4.882100e-02 9.988500e-01
5.146260e-01 1.145648e-07 4.555100e-02 9.984800e-01
5.156437e-01 9.475214e-08 5.236700e-02 9.987900e-01
5.249797e-01 9.504235e-08 4.045200e-02 9.988400e-01
5.225158e-01 1.396158e-07 4.605400e-02 9.985900e-01
5.166197e-01 1.047399e-07 4.907500e-02 9.985900e-01
5.176610e-01 1.020327e-07 4.653200e-02 9.988900e-01
5.270284e-01 9.971957e-08 4.309700e-02 9.985800e-01
5.376523e-01 9.397897e-08 5.265500e-02 9.987500e-01
5.167162e-01 1.017134e-07 4.226300e-02 9.986100e-01
5.174397e-01 9.718288e-08 4.284200e-02 9.986400e-01
5.190694e-01 1.093029e-07 5.134300e-02 9.985600e-01
5.295466e-01 1.039576e-07 5.377300e-02 9.987200e-01
5.124522e-01 1.203161e-07 5.148900e-02 9.985700e-01
5.212960e-01 8.754742e-08 5.207400e-02 9.986900e-01
5.241385e-01 9.157038e-08 4.779000e-02 9.986500e-01
5.156691e-01 9.676660e-08 4.384300e-02 9.985400e-01
5.207033e-01 9.048305e-08 4.888700e-02 9.987300e-01
5.262662e-01 1.132485e-07 4.547900e-02 9.986900e-01
5.307321e-01 8.871000e-08 5.103200e-02 9.987700e-01
5.223171e-01 1.029494e-07 4.866800e-02 9.986000e-01
5.219868e-01 8.666719e-08 4.567100e-02 9.986200e-01
5.211413e-01 9.420252e-08 4.638600e-02 9.987900e-01
5.235213e-01 8.736828e-08 4.490700e-02 9.985400e-01
5.045002e-01 9.916093e-08 4.167400e-02 9.989400e-01
5.135064e-01 8.569334e-08 4.904100e-02 9.987900e-01
5.219548e-01 8.338478e-08 4.658600e-02 9.988300e-01
5.244013e-01 1.086436e-07 4.591300e-02 9.985300e-01
5.160234e-01 9.752652e-08 4.759400e-02 9.988000e-01
5.172311e-01 1.090610e-07 4.745700e-02 9.984900e-01
5.188498e-01 8.157133e-08 5.355000e-02 9.987600e-01
4.995779e-01 8.138797e-08 5.105400e-02 9.987200e-01
5.181093e-01 8.201689e-08 5.449900e-02 9.986100e-01
5.231267e-01 9.268239e-08 5.406900e-02 9.987900e-01
5.269374e-01 8.474055e-08 5.465600e-02 9.987200e-01
5.149965e-01 8.775276e-08 5.402900e-02 9.986600e-01
5.240760e-01 8.366701e-08 4.958500e-02 9.985700e-01
5.239002e-01 1.008451e-07 4.929300e-02 9.983300e-01
5.194948e-01 9.074029e-08 4.816100e-02 9.987100e-01
5.155795e-01 8.364411e-08 5.141600e-02 9.986900e-01
5.160249e-01 1.244495e-07 4.432400e-02 9.985100e-01
5.149473e-01 9.973316e-08 3.834700e-02 9.985200e-01
5.204610e-01 7.421174e-08 4.342800e-02 9.987300e-01
5.255630e-01 7.435939e-08 5.469500e-02 9.986700e-01
5.106162e-01 9.075264e-08 5.296200e-02 9.985700e-01
5.124474e-01 9.313357e-08 3.702900e-02 9.986500e-01
5.095689e-01 8.644477e-08 4.009200e-02 9.987300e-01
5.147212e-01 9.238694e-08 4.256000e-02 9.987900e-01
5.179114e-01 7.525879e-08 4.411700e-02 9.986300e-01
5.250613e-01 8.187671e-08 4.718900e-02 9.985700e-01
5.163500e-01 8.969357e-08 3.695300e-02 9.985200e-01
5.177019e-01 6.796775e-08 4.346300e-02 9.985600e-01
5.174056e-01 8.027499e-08 4.615100e-02 9.987000e-01
5.190331e-01 7.928248e-08 4.215100e-02 9.988000e-01
5.130325e-01 8.816281e-08 4.667500e-02 9.986000e-01
5.103262e-01 6.608403e-08 4.882200e-02 9.987500e-01
5.130689e-01 8.002734e-08 3.525900e-02 9.987500e-01
5.206852e-01 7.011653e-08 4.912800e-02 9.986700e-01
5.220119e-01 7.225999e-08 4.861000e-02 9.986200e-01
5.136257e-01 7.391502e-08 3.951200e-02 9.987600e-01
5.137959e-01 7.236940e-08 4.595500e-02 9.986400e-01
5.205451e-01 7.062150e-08 4.293800e-02 9.986700e-01
5.173979e-01 7.629448e-08 3.646800e-02 9.985200e-01
5.064638e-01 6.572087e-08 4.138300e-02 9.988000e-01
5.174668e-01 6.495063e-08 4.964200e-02 9.984800e-01
5.236225e-01 8.693994e-08 4.334700e-02 9.987600e-01
5.222790e-01 6.707026e-08 4.307000e-02 9.987100e-01
5.085241e-01 7.045976e-08 4.293900e-02 9.986300e-01
5.223814e-01 6.938035e-08 3.915200e-02 9.986200e-01
5.192721e-01 7.180704e-08 4.246700e-02 9.985900e-01
5.161447e-01 6.168496e-08 4.498000e-02 9.985000e-01
5.125681e-01 6.360755e-08 4.801200e-02 9.987300e-01
5.045594e-01 7.062642e-08 4.733400e-02 9.987700e-01
5.176401e-01 6.386504e-08 4.864900e-02 9.986900e-01
5.243368e-01 7.342384e-08 4.074600e-02 9.987000e-01
5.099445e-01 6.303810e-08 3.654700e-02 9.986000e-01
5.047484e-01 7.155904e-08 4.994000e-02 9.986600e-01
5.132201e-01 6.793609e-08 4.376100e-02 9.986100e-01
5.067649e-01 7.040699e-08 3.821300e-02 9.986400e-01
5.109831e-01 6.428689e-08 3.932200e-02 9.984000e-01
5.208476e-01 5.960596e-08 4.401500e-02 9.985900e-01
5.156170e-01 7.454376e-08 5.003000e-02 9.986400e-01
5.121687e-01 6.088614e-08 4.358700e-02 9.987000e-01
5.205813e-01 6.607761e-08 3.732000e-02 9.985600e-01
5.082933e-01 6.928244e-08 3.997800e-02 9.987700e-01
5.156988e-01 5.631236e-08 3.977300e-02 9.986100e-01
5.168160e-01 5.917580e-08 4.843800e-02 9.986300e-01
5.019435e-01 6.528443e-08 5.378400e-02 9.986200e-01
5.208778e-01 6.572158e-08 3.279400e-02 9.988400e-01
5.141319e-01 6.004947e-08 4.262700e-02 9.986200e-01
5.078742e-01 6.627886e-08 4.937100e-02 9.987500e-01
5.082366e-01 6.346716e-08 4.351400e-02 9.987800e-01
5.113309e-01 5.755121e-08 4.115300e-02 9.987400e-01
5.117046e-01 5.660000e-08 4.577000e-02 9.987900e-01
5.159775e-01 6.538243e-08 4.729100e-02 9.986900e-01
5.111960e-01 5.227321e-08 4.504500e-02 9.986800e-01
5.044024e-01 5.622187e-08 4.373800e-02 9.986900e-01
5.092790e-01 5.738522e-08 4.476000e-02 9.986400e-01
5.119391e-01 6.420253e-08 5.278100e-02 9.988000e-01
5.177058e-01 5.581073e-08 4.516300e-02 9.986000e-01
5.152150e-01 5.577074e-08 4.497700e-02 9.985500e-01
5.059316e-01 5.978618e-08 3.635200e-02 9.985700e-01
5.169077e-01 5.823480e-08 4.179900e-02 9.987100e-01
5.066184e-01 6.185191e-08 4.510200e-02 9.985800e-01
4.987903e-01 5.628678e-08 4.885100e-02 9.987600e-01
5.129429e-01 5.805713e-08 3.852000e-02 9.986700e-01
5.047577e-01 6.016048e-08 4.277000e-02 9.987100e-01
5.169034e-01 5.238511e-08 5.225500e-02 9.986000e-01
5.147946e-01 5.520249e-08 5.086300e-02 9.985900e-01
5.079318e-01 4.936793e-08 4.122300e-02 9.986300e-01
5.126529e-01 6.332638e-08 4.308900e-02 9.988100e-01
5.089333e-01 4.712549e-08 4.706500e-02 9.987000e-01
5.130722e-01 5.247317e-08 5.186800e-02 9.983700e-01
5.005926e-01 5.152293e-08 4.533900e-02 9.987800e-01
5.060670e-01 4.907004e-08 5.122900e-02 9.985700e-01
5.065350e-01 4.899722e-08 5.168900e-02 9.988900e-01
5.073363e-01 5.838632e-08 5.170300e-02 9.986500e-01
5.060434e-01 6.605283e-08 4.182800e-02 9.985800e-01
5.155475e-01 4.891163e-08 4.053100e-02 9.987600e-01
5.117466e-01 5.430129e-08 4.750900e-02 9.986900e-01
5.140503e-01 6.576638e-08 4.829000e-02 9.986800e-01
5.116613e-01 4.855981e-08 4.897600e-02 9.986300e-01
5.147102e-01 4.923585e-08 4.106900e-02 9.987600e-01
5.109933e-01 4.844277e-08 4.512500e-02 9.985400e-01
5.119773e-01 5.238838e-08 4.738100e-02 9.989200e-01
5.151267e-01 4.802973e-08 4.482200e-02 9.989300e-01
5.066324e-01 4.875759e-08 4.589100e-02 9.986500e-01
5.090853e-01 4.944443e-08 4.447600e-02 9.986400e-01
5.179605e-01 4.535151e-08 4.660900e-02 9.987500e-01
5.113822e-01 4.764389e-08 4.774800e-02 9.986400e-01
5.084194e-01 5.221304e-08 4.542700e-02 9.986600e-01
5.109126e-01 4.675428e-08 4.579800e-02 9.985400e-01
5.117289e-01 4.765054e-08 4.858800e-02 9.986900e-01
5.119742e-01 4.728309e-08 4.230700e-02 9.987600e-01
5.149682e-01 4.686071e-08 4.705600e-02 9.987600e-01
5.024558e-01 4.383586e-08 3.969400e-02 9.986700e-01
5.067149e-01 5.916924e-08 5.210600e-02 9.986600e-01
5.184908e-01 4.072850e-08 5.439500e-02 9.987300e-01
5.106290e-01 4.380966e-08 5.497600e-02 9.986700e-01
5.096580e-01 4.121929e-08 5.422100e-02 9.987000e-01
5.074633e-01 3.763356e-08 5.331300e-02 9.986100e-01
5.101395e-01 4.656791e-08 4.664400e-02 9.987300e-01
5.128216e-01 4.860467e-08 4.786200e-02 9.985500e-01
5.101878e-01 4.015120e-08 3.762000e-02 9.985900e-01
5.145897e-01 4.548073e-08 5.311100e-02 9.988400e-01
5.032506e-01 4.325742e-08 4.823600e-02 9.987000e-01
5.083446e-01 4.640184e-08 4.184100e-02 9.985800e-01
5.068117e-01 4.757914e-08 3.905400e-02 9.986100e-01
5.038976e-01 3.713848e-08 4.038300e-02 9.985800e-01
5.105880e-01 4.247523e-08 4.865400e-02 9.987600e-01
5.056941e-01 4.025981e-08 4.271100e-02 9.985000e-01
5.092585e-01 4.202258e-08 4.109400e-02 9.987400e-01
5.055498e-01 4.800539e-08 4.855300e-02 9.986300e-01
5.036114e-01 4.198444e-08 4.311300e-02 9.987000e-01
4.975414e-01 4.137312e-08 4.042600e-02 9.988100e-01
5.121869e-01 4.072346e-08 3.700600e-02 9.986700e-01
5.105315e-01 3.808935e-08 4.867700e-02 9.986400e-01
5.067096e-01 4.117375e-08 3.768100e-02 9.986700e-01
5.090626e-01 3.351008e-08 4.328200e-02 9.987700e-01
5.111654e-01 3.269399e-08 4.584900e-02 9.987700e-01
5.086155e-01 3.758147e-08 4.466800e-02 9.987700e-01
5.020697e-01 3.875265e-08 4.918700e-02 9.987900e-01
5.101725e-01 3.735127e-08 5.433400e-02 9.986100e-01
4.995881e-01 3.991559e-08 3.225700e-02 9.988900e-01
5.081234e-01 3.517703e-08 4.270600e-02 9.986300e-01
5.107554e-01 3.870232e-08 4.989000e-02 9.986000e-01
5.120259e-01 3.800826e-08 4.988700e-02 9.986200e-01
5.098405e-01 4.366314e-08 4.502800e-02 9.986400e-01
5.045664e-01 3.820344e-08 4.531400e-02 9.986600e-01
5.086373e-01 3.927287e-08 5.039700e-02 9.987900e-01
5.105735e-01 3.706247e-08 5.114600e-02 9.986400e-01
5.024014e-01 3.665397e-08 5.386300e-02 9.987000e-01
5.014134e-01 3.468063e-08 4.972100e-02 9.985900e-01
5.128726e-01 3.639531e-08 4.272300e-02 9.985100e-01
5.071522e-01 3.334646e-08 5.128300e-02 9.986100e-01
5.028630e-01 4.146573e-08 4.901900e-02 9.987700e-01
5.048832e-01 3.078209e-08 3.600400e-02 9.986100e-01
5.043611e-01 3.600147e-08 4.909900e-02 9.986100e-01
5.094250e-01 3.488678e-08 4.668600e-02 9.987200e-01
5.080737e-01 3.414340e-08 3.627000e-02 9.987600e-01
5.087875e-01 3.304456e-08 5.097600e-02 9.986700e-01
5.089693e-01 3.396964e-08 4.114800e-02 9.987800e-01
5.085291e-01 2.882442e-08 4.237100e-02 9.986500e-01
5.062339e-01 4.000041e-08 4.406800e-02 9.987600e-01
5.089096e-01 3.880548e-08 4.869500e-02 9.986200e-01
5.078503e-01 3.199755e-08 4.548500e-02 9.986100e-01
5.062752e-01 3.274934e-08 5.024400e-02 9.986600e-01
5.047253e-01 3.566591e-08 4.420200e-02 9.987000e-01
5.051981e-01 3.110867e-08 5.013900e-02 9.985900e-01
4.968968e-01 3.692415e-08 3.926700e-02 9.987300e-01
5.125109e-01 3.549698e-08 4.283800e-02 9.985400e-01
5.071413e-01 3.201068e-08 4.390000e-02 9.986100e-01
5.093901e-01 3.239242e-08 4.078100e-02 9.985800e-01
4.989989e-01 3.121868e-08 4.466700e-02 9.987300e-01
5.022676e-01 3.133481e-08 3.936600e-02 9.986000e-01
