# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.086986e+00 4.061691e-05 8.764150e-01 8.754440e-01
3.082660e+00 3.863164e-05 8.579230e-01 8.758937e-01
3.078768e+00 4.039184e-05 8.780880e-01 8.757594e-01
3.076016e+00 3.908684e-05 8.699110e-01 8.756460e-01
3.081378e+00 4.278671e-05 8.632420e-01 8.756164e-01
3.076178e+00 4.230345e-05 8.554330e-01 8.750781e-01
3.068124e+00 3.856508e-05 8.923050e-01 8.760642e-01
3.085617e+00 3.931792e-05 8.698380e-01 8.759871e-01
3.082401e+00 3.866599e-05 8.831800e-01 8.756069e-01
3.076072e+00 3.995788e-05 8.581670e-01 8.759956e-01
3.090961e+00 9.428728e-05 8.755580e-01 8.760471e-01
3.080777e+00 4.004764e-05 8.597040e-01 8.753563e-01
3.079171e+00 3.828798e-05 8.854590e-01 8.751667e-01
3.076607e+00 4.428401e-05 8.746400e-01 8.759652e-01
3.076018e+00 3.883347e-05 8.564610e-01 8.753563e-01
3.083382e+00 3.968280e-05 8.647750e-01 8.758327e-01
3.083597e+00 3.917507e-05 8.490390e-01 8.749371e-01
3.078340e+00 3.850892e-05 8.627770e-01 8.754630e-01
3.068495e+00 3.854024e-05 8.780990e-01 8.755850e-01
3.074158e+00 3.844253e-05 8.619220e-01 8.758184e-01
3.070852e+00 3.869219e-05 8.628180e-01 8.749486e-01
3.078482e+00 4.011223e-05 8.792920e-01 8.752572e-01
3.076877e+00 3.807246e-05 8.506480e-01 8.758889e-01
3.076211e+00 4.367475e-05 8.604550e-01 8.754040e-01
3.086293e+00 4.056724e-05 8.646610e-01 8.757746e-01
3.081670e+00 4.171857e-05 8.854150e-01 8.757508e-01
3.080942e+00 3.908304e-05 8.626550e-01 8.755517e-01
3.083112e+00 4.047435e-05 8.921900e-01 8.752134e-01
3.074615e+00 3.834388e-05 8.795930e-01 8.756269e-01
3.076492e+00 4.145141e-05 8.620930e-01 8.759661e-01
3.076614e+00 3.884884e-05 8.668170e-01 8.763796e-01
3.080918e+00 3.972400e-05 8.605960e-01 8.757594e-01
3.083003e+00 4.144073e-05 8.662800e-01 8.753192e-01
3.067844e+00 3.780047e-05 8.702210e-01 8.754078e-01
3.079016e+00 4.890444e-05 8.698680e-01 8.755326e-01
3.071927e+00 4.068388e-05 8.656310e-01 8.758708e-01
3.088802e+00 5.275562e-05 8.553450e-01 8.756222e-01
3.078956e+00 3.896846e-05 8.710350e-01 8.759175e-01
3.079967e+00 3.929721e-05 8.839350e-01 8.757193e-01
3.067107e+00 3.742237e-05 8.854460e-01 8.761109e-01
3.085191e+00 3.905257e-05 9.395560e-01 8.752725e-01
3.075264e+00 3.831493e-05 8.785950e-01 8.751258e-01
3.079252e+00 3.943468e-05 8.663380e-01 8.756050e-01
3.084801e+00 4.042501e-05 8.840450e-01 8.759194e-01
3.072534e+00 3.973224e-05 8.647060e-01 8.753211e-01
3.084453e+00 3.872438e-05 8.759540e-01 8.749085e-01
3.073224e+00 4.660318e-05 8.647220e-01 8.762529e-01
3.085194e+00 4.018955e-05 8.783680e-01 8.755097e-01
3.076215e+00 3.932493e-05 8.877400e-01 8.753163e-01
3.080259e+00 3.910875e-05 8.806840e-01 8.757422e-01
3.078358e+00 3.967730e-05 8.800600e-01 8.750457e-01
3.081672e+00 3.833367e-05 8.740350e-01 8.754040e-01
3.076930e+00 3.828126e-05 8.624310e-01 8.752706e-01
3.075178e+00 3.807983e-05 8.749940e-01 8.753335e-01
3.080276e+00 4.366889e-05 8.628790e-01 8.752725e-01
3.079458e+00 4.019007e-05 8.826310e-01 8.752506e-01
3.082177e+00 3.900134e-05 8.728930e-01 8.750143e-01
3.075810e+00 3.937159e-05 8.559880e-01 8.754916e-01
3.084079e+00 3.988486e-05 8.790560e-01 8.751582e-01
3.079452e+00 3.940774e-05 8.822010e-01 8.759051e-01
3.074277e+00 3.895216e-05 8.561510e-01 8.761071e-01
3.073364e+00 3.821239e-05 8.769450e-01 8.758070e-01
3.079756e+00 3.844346e-05 8.773490e-01 8.758118e-01
3.085664e+00 4.041314e-05 8.823820e-01 8.758108e-01
3.086364e+00 3.952194e-05 8.774720e-01 8.756736e-01
3.071793e+00 3.891575e-05 8.668710e-01 8.746961e-01
3.077630e+00 3.935205e-05 8.719020e-01 8.763577e-01
3.078313e+00 3.918024e-05 8.775300e-01 8.749266e-01
3.076076e+00 3.812688e-05 8.718410e-01 8.755364e-01
3.075102e+00 4.151250e-05 8.738240e-01 8.761414e-01
3.079264e+00 3.932921e-05 8.625630e-01 8.751505e-01
3.074225e+00 3.772804e-05 8.608140e-01 8.756403e-01
3.075553e+00 3.895712e-05 8.598820e-01 8.753868e-01
3.082805e+00 4.207322e-05 8.623720e-01 8.757689e-01
3.077924e+00 4.047571e-05 8.900080e-01 8.749047e-01
3.085162e+00 5.038560e-05 8.590560e-01 8.753192e-01
3.079826e+00 4.114682e-05 8.883780e-01 8.757879e-01
3.080061e+00 4.040753e-05 8.747810e-01 8.759213e-01
3.074796e+00 3.930197e-05 8.633380e-01 8.753306e-01
3.076511e+00 3.900137e-05 8.663370e-01 8.756479e-01
3.081183e+00 3.877897e-05 8.730640e-01 8.755012e-01
3.073758e+00 3.944435e-05 8.580440e-01 8.759747e-01
3.082038e+00 4.460220e-05 8.769640e-01 8.748523e-01
3.077020e+00 3.886008e-05 8.583440e-01 8.754192e-01
3.074548e+00 3.818134e-05 8.638090e-01 8.754097e-01
3.081609e+00 4.413408e-05 8.571970e-01 8.756784e-01
3.084598e+00 4.264698e-05 8.587230e-01 8.761871e-01
3.074295e+00 3.925350e-05 8.624300e-01 8.754259e-01
3.072364e+00 3.899795e-05 8.698490e-01 8.758480e-01
3.078853e+00 4.193311e-05 8.655580e-01 8.754659e-01
3.077392e+00 3.974127e-05 8.719500e-01 8.746846e-01
3.075153e+00 3.951915e-05 8.562950e-01 8.757584e-01
3.077340e+00 3.809424e-05 8.559990e-01 8.745846e-01
3.083809e+00 4.094739e-05 8.578350e-01 8.748275e-01
3.077702e+00 3.785299e-05 8.853680e-01 8.751725e-01
3.079406e+00 4.051746e-05 8.664120e-01 8.749638e-01
3.080256e+00 3.964882e-05 8.710680e-01 8.755440e-01
3.076789e+00 3.827282e-05 8.507240e-01 8.759385e-01
3.085766e+00 4.089760e-05 8.989540e-01 8.757765e-01
3.081646e+00 3.883048e-05 8.564280e-01 8.758499e-01
3.082249e+00 3.915469e-05 8.781090e-01 8.762014e-01
3.074977e+00 3.815857e-05 8.809750e-01 8.749314e-01
3.085279e+00 3.884933e-05 8.711500e-01 8.757956e-01
3.078633e+00 3.952476e-05 8.640570e-01 8.765225e-01
3.076750e+00 3.948989e-05 8.565150e-01 8.753954e-01
3.075351e+00 3.864291e-05 8.561240e-01 8.755078e-01
3.078259e+00 3.813161e-05 8.875610e-01 8.757641e-01
3.084443e+00 4.048962e-05 8.713270e-01 8.760785e-01
3.079839e+00 3.912319e-05 8.811890e-01 8.761109e-01
3.085181e+00 4.570362e-05 8.733480e-01 8.755012e-01
3.077291e+00 3.768748e-05 8.633640e-01 8.757251e-01
3.078514e+00 3.924243e-05 8.894650e-01 8.752210e-01
3.078873e+00 3.905216e-05 8.822430e-01 8.753630e-01
3.081281e+00 3.898107e-05 8.637050e-01 8.752106e-01
3.097641e+00 2.626651e-04 8.896760e-01 8.744464e-01
3.075198e+00 3.897448e-05 8.661470e-01 8.754611e-01
3.079227e+00 4.093656e-05 8.770920e-01 8.753849e-01
3.078635e+00 4.074401e-05 8.628560e-01 8.751648e-01
3.073661e+00 3.853109e-05 8.864790e-01 8.753601e-01
3.070031e+00 3.819250e-05 8.828550e-01 8.755412e-01
3.077828e+00 4.499847e-05 8.821870e-01 8.752906e-01
3.079136e+00 4.686792e-05 8.762340e-01 8.755507e-01
3.078525e+00 3.912179e-05 8.807650e-01 8.754106e-01
3.081691e+00 4.375988e-05 8.563030e-01 8.754078e-01
3.078442e+00 3.948671e-05 8.749350e-01 8.749676e-01
3.079523e+00 4.017965e-05 8.571200e-01 8.760147e-01
3.082220e+00 3.946864e-05 8.778710e-01 8.760480e-01
3.069592e+00 3.777071e-05 8.737110e-01 8.765139e-01
3.079237e+00 3.903645e-05 8.661980e-01 8.747999e-01
3.081336e+00 4.103642e-05 8.714660e-01 8.754497e-01
3.088876e+00 3.916921e-05 8.807900e-01 8.749829e-01
3.085613e+00 3.936396e-05 8.669270e-01 8.763825e-01
3.081144e+00 4.085071e-05 8.841280e-01 8.755764e-01
3.077470e+00 3.917348e-05 8.768790e-01 8.748695e-01
3.071111e+00 3.763149e-05 8.792580e-01 8.748285e-01
3.082714e+00 3.968763e-05 8.564220e-01 8.753544e-01
3.077156e+00 3.795304e-05 8.810840e-01 8.751658e-01
3.085400e+00 4.158134e-05 8.728990e-01 8.756860e-01
3.078428e+00 3.895005e-05 8.967670e-01 8.757946e-01
3.075004e+00 3.789062e-05 8.769400e-01 8.756803e-01
3.082992e+00 3.943395e-05 8.720550e-01 8.755355e-01
3.077095e+00 3.979488e-05 8.561140e-01 8.756355e-01
3.075949e+00 4.008042e-05 8.588750e-01 8.762910e-01
3.072724e+00 3.953114e-05 8.680590e-01 8.760604e-01
3.079158e+00 4.036981e-05 8.655520e-01 8.757898e-01
3.073442e+00 3.952265e-05 8.849360e-01 8.757327e-01
3.082231e+00 4.206623e-05 8.798070e-01 8.757022e-01
3.089489e+00 3.935031e-05 8.561540e-01 8.761090e-01
3.077895e+00 3.868752e-05 8.635740e-01 8.763396e-01
3.073923e+00 3.817857e-05 8.617760e-01 8.756393e-01
3.081647e+00 3.832333e-05 9.016500e-01 8.753773e-01
3.081494e+00 3.930117e-05 8.637630e-01 8.751543e-01
3.078942e+00 4.171817e-05 8.662120e-01 8.747561e-01
3.074469e+00 3.853537e-05 8.830530e-01 8.755469e-01
3.077806e+00 4.166929e-05 8.911480e-01 8.755545e-01
3.080290e+00 3.943070e-05 8.995730e-01 8.754745e-01
3.086492e+00 4.275553e-05 9.137430e-01 8.743740e-01
3.080918e+00 3.866365e-05 8.784030e-01 8.754783e-01
3.081072e+00 3.844588e-05 8.904190e-01 8.757279e-01
3.082064e+00 3.842743e-05 8.509260e-01 8.755364e-01
3.075243e+00 3.928183e-05 8.676000e-01 8.749038e-01
3.079900e+00 4.109387e-05 8.567280e-01 8.756660e-01
3.079727e+00 3.839668e-05 8.635800e-01 8.753420e-01
3.081806e+00 6.566799e-05 8.593670e-01 8.754468e-01
3.076508e+00 3.791164e-05 8.654940e-01 8.757594e-01
3.078716e+00 4.680101e-05 8.598840e-01 8.754259e-01
3.078939e+00 3.954764e-05 8.786550e-01 8.760271e-01
3.086352e+00 3.979282e-05 8.591730e-01 8.757012e-01
3.073324e+00 3.834287e-05 8.564070e-01 8.753420e-01
3.078044e+00 3.875221e-05 8.763330e-01 8.758689e-01
3.084164e+00 3.843398e-05 8.495860e-01 8.749266e-01
3.074706e+00 4.111427e-05 8.767390e-01 8.757374e-01
3.082815e+00 3.922224e-05 8.841290e-01 8.754421e-01
3.075735e+00 3.875213e-05 8.654050e-01 8.757917e-01
3.079844e+00 5.800548e-05 8.766040e-01 8.762500e-01
3.079820e+00 3.888646e-05 8.773920e-01 8.742283e-01
3.072378e+00 4.162127e-05 8.764550e-01 8.753287e-01
3.085075e+00 3.979419e-05 8.799880e-01 8.753001e-01
3.079777e+00 3.849636e-05 8.919870e-01 8.749943e-01
3.081509e+00 4.052631e-05 8.744020e-01 8.752239e-01
3.077200e+00 3.912966e-05 8.659060e-01 8.760928e-01
3.080108e+00 4.153653e-05 8.709610e-01 8.758480e-01
3.068953e+00 3.884067e-05 8.851640e-01 8.751029e-01
3.076665e+00 3.795422e-05 8.789550e-01 8.757698e-01
3.082465e+00 7.819682e-05 8.761460e-01 8.753782e-01
3.078515e+00 3.934349e-05 8.787700e-01 8.758241e-01
3.078968e+00 4.274079e-05 8.613810e-01 8.758184e-01
3.078875e+00 3.846812e-05 8.620570e-01 8.759594e-01
3.074645e+00 4.009308e-05 8.697050e-01 8.755831e-01
3.077685e+00 3.886227e-05 8.738000e-01 8.750696e-01
3.083997e+00 4.071951e-05 8.636880e-01 8.756660e-01
3.075285e+00 3.823949e-05 8.750320e-01 8.754707e-01
3.074912e+00 4.174653e-05 8.618160e-01 8.754754e-01
3.079258e+00 3.946362e-05 8.635760e-01 8.757651e-01
3.080069e+00 3.887057e-05 8.886450e-01 8.755993e-01
3.086896e+00 4.210272e-05 8.678520e-01 8.754011e-01
3.078027e+00 3.918112e-05 8.633900e-01 8.758079e-01
3.081941e+00 3.845449e-05 8.571230e-01 8.752029e-01
3.076028e+00 3.830427e-05 8.562880e-01 8.753964e-01
3.079150e+00 3.877372e-05 8.669060e-01 8.748914e-01
3.074739e+00 3.840491e-05 8.734680e-01 8.754459e-01
3.084327e+00 4.354977e-05 8.906590e-01 8.752334e-01
3.078865e+00 3.945367e-05 8.748520e-01 8.753211e-01
3.076898e+00 3.841238e-05 8.663100e-01 8.761119e-01
3.079477e+00 3.900123e-05 8.664930e-01 8.760442e-01
3.080209e+00 3.942969e-05 8.869830e-01 8.753554e-01
3.084732e+00 4.308854e-05 8.760820e-01 8.747875e-01
3.080169e+00 4.016700e-05 8.781710e-01 8.754449e-01
3.077583e+00 3.844625e-05 8.699410e-01 8.750610e-01
3.078080e+00 3.948783e-05 8.787870e-01 8.747790e-01
3.079494e+00 4.024572e-05 8.681350e-01 8.758308e-01
3.076608e+00 3.938670e-05 8.739360e-01 8.752572e-01
3.084522e+00 3.910506e-05 8.693980e-01 8.752935e-01
3.078213e+00 3.827563e-05 8.644550e-01 8.756041e-01
3.073182e+00 3.793366e-05 8.834190e-01 8.756079e-01
3.082057e+00 4.674219e-05 8.705620e-01 8.751267e-01
3.084410e+00 4.506560e-05 8.663050e-01 8.748304e-01
3.082716e+00 3.874283e-05 8.707690e-01 8.754183e-01
3.079934e+00 3.901022e-05 8.731230e-01 8.755983e-01
3.082151e+00 3.995640e-05 8.794920e-01 8.754554e-01
3.083321e+00 4.708948e-05 8.613190e-01 8.755678e-01
3.080987e+00 3.840844e-05 8.835140e-01 8.752734e-01
3.080262e+00 4.053970e-05 8.775230e-01 8.763129e-01
3.075474e+00 3.926484e-05 8.759220e-01 8.755364e-01
3.085691e+00 3.920304e-05 8.708260e-01 8.762891e-01
3.086151e+00 4.053236e-05 8.842840e-01 8.755526e-01
3.074836e+00 4.524861e-05 8.711960e-01 8.759280e-01
3.072090e+00 3.858304e-05 8.746550e-01 8.759785e-01
3.072410e+00 3.837037e-05 8.520070e-01 8.754440e-01
3.084393e+00 3.979439e-05 8.568980e-01 8.751239e-01
3.083005e+00 3.865763e-05 8.682930e-01 8.756746e-01
3.078775e+00 4.006546e-05 8.920650e-01 8.755821e-01
3.085531e+00 4.194413e-05 8.638880e-01 8.754850e-01
3.071140e+00 3.868794e-05 8.919920e-01 8.758365e-01
3.078469e+00 3.953864e-05 8.753220e-01 8.760404e-01
3.079559e+00 4.332304e-05 8.571170e-01 8.749952e-01
3.085321e+00 3.898950e-05 8.674740e-01 8.752935e-01
3.078605e+00 3.918429e-05 8.633500e-01 8.745474e-01
3.081085e+00 3.882438e-05 8.728290e-01 8.750896e-01
3.076108e+00 3.832177e-05 8.651060e-01 8.752458e-01
3.075415e+00 3.888796e-05 8.633790e-01 8.755145e-01
3.081422e+00 4.380236e-05 8.773000e-01 8.750324e-01
3.079504e+00 3.821846e-05 8.641280e-01 8.750705e-01
3.078329e+00 4.216964e-05 8.552170e-01 8.753725e-01
3.080198e+00 5.434410e-05 8.873270e-01 8.760414e-01
3.077478e+00 3.933040e-05 8.873510e-01 8.754211e-01
3.068868e+00 3.807803e-05 8.752750e-01 8.754554e-01
3.077450e+00 6.082031e-05 8.655310e-01 8.762291e-01
3.076027e+00 3.856506e-05 8.642510e-01 8.751791e-01
3.076446e+00 3.783034e-05 8.981280e-01 8.752649e-01
3.072668e+00 3.969253e-05 8.755120e-01 8.751915e-01
3.083640e+00 3.895089e-05 8.635890e-01 8.750667e-01
3.078500e+00 3.915651e-05 8.645670e-01 8.748247e-01
3.073854e+00 3.821300e-05 8.745390e-01 8.758661e-01
3.078865e+00 5.850192e-05 8.660530e-01 8.752439e-01
3.083178e+00 3.985739e-05 8.625690e-01 8.756698e-01
3.070548e+00 3.850046e-05 8.764610e-01 8.743931e-01
3.076850e+00 4.055536e-05 8.692730e-01 8.750857e-01
3.072352e+00 3.802810e-05 8.653320e-01 8.750238e-01
3.085464e+00 4.001793e-05 8.630340e-01 8.751629e-01
3.075794e+00 3.794763e-05 8.849810e-01 8.752420e-01
3.082839e+00 3.921087e-05 8.755950e-01 8.755497e-01
3.079619e+00 4.000010e-05 8.724720e-01 8.750324e-01
3.079010e+00 3.840402e-05 8.512320e-01 8.758499e-01
3.081950e+00 6.281952e-05 8.655150e-01 8.752268e-01
3.068874e+00 3.773983e-05 8.515340e-01 8.763224e-01
3.080355e+00 3.861081e-05 8.704570e-01 8.755412e-01
3.077182e+00 3.856352e-05 8.560530e-01 8.756507e-01
3.073462e+00 3.839307e-05 8.647460e-01 8.764473e-01
3.078491e+00 3.969279e-05 8.645030e-01 8.755012e-01
3.081762e+00 3.912460e-05 8.802160e-01 8.757813e-01
3.078131e+00 3.995667e-05 8.502740e-01 8.757174e-01
3.081856e+00 3.881101e-05 8.521650e-01 8.752668e-01
3.074110e+00 4.020294e-05 8.764490e-01 8.748742e-01
3.076170e+00 3.805142e-05 8.752420e-01 8.748923e-01
3.076406e+00 3.965122e-05 8.695420e-01 8.754773e-01
3.081398e+00 3.975393e-05 8.661490e-01 8.754545e-01
3.073737e+00 3.818550e-05 8.676250e-01 8.753449e-01
3.081410e+00 4.001450e-05 8.797990e-01 8.753211e-01
3.084156e+00 4.051759e-05 8.824810e-01 8.753649e-01
3.080035e+00 4.270629e-05 8.864840e-01 8.754811e-01
3.092047e+00 8.477624e-05 8.796220e-01 8.759947e-01
3.079242e+00 3.893991e-05 8.725640e-01 8.750524e-01
3.077152e+00 3.875287e-05 8.585820e-01 8.751744e-01
3.078247e+00 3.988667e-05 8.821340e-01 8.754478e-01
3.074518e+00 3.913626e-05 8.511350e-01 8.756717e-01
3.074822e+00 3.809347e-05 8.721080e-01 8.747380e-01
3.075292e+00 3.793995e-05 8.801690e-01 8.751448e-01
3.074219e+00 3.884759e-05 8.511570e-01 8.746103e-01
3.075105e+00 3.866744e-05 8.641290e-01 8.759328e-01
3.076840e+00 3.923138e-05 8.694660e-01 8.750248e-01
3.080054e+00 6.249382e-05 8.760950e-01 8.752849e-01
3.078375e+00 4.099410e-05 8.492140e-01 8.758289e-01
3.095175e+00 4.703184e-04 8.619480e-01 8.754583e-01
3.082911e+00 3.841133e-05 8.838460e-01 8.751867e-01
3.071812e+00 4.072078e-05 8.873690e-01 8.751620e-01
3.070992e+00 4.075437e-05 8.617640e-01 8.760309e-01
3.079269e+00 3.872759e-05 8.663650e-01 8.759785e-01
3.081074e+00 3.864041e-05 8.783030e-01 8.753840e-01
3.078935e+00 4.251297e-05 8.548720e-01 8.755898e-01
3.077356e+00 4.059488e-05 8.895320e-01 8.755440e-01
3.083441e+00 4.014705e-05 8.850580e-01 8.757917e-01
3.082026e+00 3.967552e-05 8.993050e-01 8.760195e-01
3.086355e+00 5.341217e-05 8.678350e-01 8.761176e-01
3.074134e+00 3.844852e-05 8.662280e-01 8.757555e-01
3.079719e+00 3.961372e-05 8.728500e-01 8.756688e-01
3.082053e+00 4.048827e-05 8.739730e-01 8.750391e-01
3.083948e+00 4.061088e-05 8.786360e-01 8.759909e-01
3.080864e+00 4.109343e-05 8.773350e-01 8.750648e-01
3.077000e+00 3.855589e-05 8.639410e-01 8.758680e-01
