# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.076452e+00 3.779658e-05 8.752840e-01 8.761919e-01
3.076831e+00 3.849229e-05 8.656190e-01 8.753563e-01
3.080288e+00 3.831375e-05 8.566000e-01 8.739481e-01
3.074630e+00 5.522785e-05 8.654010e-01 8.765063e-01
3.082371e+00 4.008784e-05 8.513480e-01 8.755145e-01
3.078509e+00 3.956907e-05 8.856970e-01 8.756098e-01
3.084210e+00 3.990796e-05 8.836790e-01 8.754869e-01
3.072103e+00 3.794256e-05 8.683310e-01 8.758556e-01
3.079493e+00 3.859463e-05 8.687050e-01 8.759737e-01
3.084842e+00 3.949660e-05 8.677110e-01 8.755012e-01
3.081054e+00 3.869316e-05 8.623290e-01 8.759585e-01
3.085079e+00 3.969036e-05 8.760160e-01 8.752115e-01
3.080653e+00 3.873823e-05 8.650780e-01 8.758060e-01
3.081832e+00 3.889232e-05 8.698270e-01 8.761871e-01
3.080074e+00 3.888349e-05 8.710630e-01 8.757241e-01
3.081904e+00 3.886240e-05 8.645990e-01 8.753916e-01
3.083004e+00 3.958408e-05 8.750030e-01 8.753401e-01
3.074298e+00 3.795047e-05 8.918770e-01 8.747723e-01
3.079416e+00 3.942230e-05 8.664710e-01 8.752582e-01
3.080086e+00 4.415058e-05 8.711550e-01 8.756145e-01
3.088236e+00 3.986987e-05 8.648900e-01 8.749428e-01
3.087676e+00 4.346343e-05 8.584590e-01 8.750457e-01
3.078183e+00 3.923723e-05 8.599960e-01 8.748361e-01
3.085091e+00 4.253541e-05 8.962880e-01 8.759861e-01
3.080371e+00 3.871004e-05 8.669970e-01 8.751591e-01
3.081914e+00 4.030167e-05 8.495120e-01 8.760728e-01
3.077527e+00 3.850308e-05 8.534580e-01 8.751458e-01
3.084370e+00 1.348538e-04 8.888090e-01 8.756688e-01
3.076019e+00 3.770745e-05 8.612090e-01 8.760357e-01
3.072981e+00 3.784576e-05 8.703290e-01 8.753678e-01
3.082320e+00 3.896044e-05 9.072110e-01 8.754678e-01
3.076006e+00 3.901792e-05 8.815670e-01 8.762033e-01
3.077320e+00 3.924339e-05 8.694040e-01 8.761567e-01
3.079462e+00 4.217297e-05 8.645070e-01 8.757898e-01
3.078845e+00 3.921644e-05 8.675320e-01 8.754221e-01
3.081539e+00 3.962081e-05 8.809570e-01 8.743740e-01
3.090498e+00 4.054860e-05 8.763350e-01 8.754554e-01
3.080337e+00 4.037357e-05 8.534170e-01 8.753049e-01
3.080742e+00 3.812550e-05 8.770110e-01 8.753916e-01
3.085023e+00 4.091608e-05 8.770100e-01 8.749676e-01
3.081620e+00 3.820622e-05 8.691200e-01 8.750962e-01
3.085098e+00 3.947735e-05 8.760460e-01 8.752096e-01
3.089034e+00 4.048040e-05 8.716440e-01 8.756355e-01
3.079944e+00 3.921996e-05 8.800580e-01 8.751448e-01
3.093319e+00 4.412779e-05 8.696520e-01 8.757193e-01
3.080715e+00 4.197971e-05 8.787990e-01 8.748018e-01
3.075996e+00 3.832406e-05 8.652390e-01 8.756507e-01
3.079884e+00 3.841501e-05 8.780900e-01 8.754716e-01
3.078699e+00 4.029377e-05 8.632330e-01 8.752906e-01
3.082887e+00 4.032943e-05 8.966880e-01 8.750467e-01
3.081727e+00 3.853117e-05 8.579530e-01 8.754478e-01
3.079789e+00 3.937544e-05 8.892530e-01 8.746198e-01
3.078189e+00 3.857826e-05 8.754350e-01 8.761586e-01
3.078903e+00 3.808240e-05 8.711900e-01 8.754230e-01
3.077790e+00 3.930899e-05 8.686250e-01 8.756021e-01
3.085115e+00 3.924387e-05 8.901890e-01 8.745770e-01
3.084691e+00 4.199578e-05 8.706140e-01 8.756584e-01
3.082692e+00 3.852950e-05 8.649170e-01 8.748466e-01
3.085303e+00 4.157800e-05 8.690140e-01 8.747475e-01
3.077946e+00 3.887179e-05 8.683040e-01 8.745684e-01
3.077909e+00 3.882452e-05 8.603660e-01 8.750638e-01
3.075717e+00 3.762921e-05 8.802250e-01 8.750372e-01
3.083408e+00 3.906477e-05 8.716610e-01 8.752287e-01
3.093216e+00 9.401258e-05 8.762050e-01 8.756650e-01
3.085390e+00 3.837696e-05 8.710400e-01 8.756384e-01
3.085834e+00 4.566716e-05 8.969960e-01 8.745084e-01
3.077734e+00 3.813407e-05 8.719230e-01 8.750991e-01
3.076367e+00 3.838845e-05 8.690760e-01 8.747913e-01
3.076016e+00 3.987802e-05 8.701960e-01 8.757422e-01
3.071913e+00 3.801492e-05 8.586910e-01 8.756727e-01
3.085912e+00 4.058999e-05 8.591590e-01 8.751267e-01
3.086350e+00 3.903285e-05 8.775770e-01 8.748314e-01
3.079438e+00 4.236511e-05 8.883700e-01 8.757108e-01
3.081479e+00 3.857579e-05 8.694000e-01 8.748037e-01
3.084225e+00 6.396480e-05 8.694690e-01 8.756155e-01
3.077129e+00 3.830139e-05 8.747950e-01 8.755593e-01
3.078539e+00 3.802133e-05 8.613060e-01 8.756403e-01
3.078677e+00 3.953219e-05 8.629780e-01 8.751000e-01
3.083957e+00 4.029394e-05 8.689710e-01 8.753802e-01
3.081597e+00 4.051677e-05 8.770290e-01 8.753592e-01
3.075532e+00 4.007043e-05 8.563810e-01 8.756860e-01
3.082751e+00 3.894599e-05 8.695140e-01 8.751620e-01
3.082525e+00 4.139206e-05 8.547390e-01 8.747818e-01
3.080829e+00 3.843084e-05 8.777680e-01 8.748819e-01
3.073438e+00 3.908788e-05 8.768400e-01 8.751181e-01
3.085704e+00 8.119958e-05 8.649290e-01 8.754240e-01
3.082343e+00 3.913327e-05 8.733010e-01 8.751848e-01
3.079645e+00 5.191289e-05 8.620590e-01 8.760147e-01
3.081003e+00 4.125780e-05 8.671050e-01 8.748476e-01
3.083280e+00 3.871877e-05 8.694560e-01 8.752963e-01
3.079176e+00 4.104577e-05 8.692760e-01 8.754878e-01
3.069281e+00 3.858498e-05 8.810710e-01 8.755669e-01
3.085541e+00 4.050385e-05 8.601800e-01 8.749981e-01
3.084738e+00 5.722690e-05 8.687580e-01 8.753497e-01
3.081396e+00 3.856112e-05 8.725340e-01 8.753983e-01
3.079243e+00 3.895038e-05 8.779800e-01 8.754316e-01
3.079861e+00 3.847673e-05 8.687250e-01 8.747704e-01
3.079537e+00 3.891496e-05 8.713560e-01 8.753754e-01
3.074303e+00 3.974969e-05 8.688880e-01 8.747809e-01
3.072597e+00 3.829047e-05 8.904230e-01 8.759080e-01
3.078837e+00 3.959643e-05 8.810110e-01 8.752468e-01
3.084654e+00 3.857448e-05 8.826220e-01 8.757898e-01
3.075659e+00 3.963477e-05 8.645620e-01 8.755288e-01
3.079640e+00 4.138504e-05 8.589210e-01 8.749686e-01
3.079430e+00 3.875501e-05 8.800180e-01 8.746322e-01
3.076161e+00 3.863575e-05 8.629170e-01 8.755002e-01
3.082248e+00 3.858594e-05 8.764120e-01 8.748942e-01
3.077504e+00 3.870929e-05 8.706650e-01 8.750171e-01
3.087368e+00 4.005284e-05 8.649400e-01 8.756993e-01
3.080822e+00 3.850719e-05 8.801800e-01 8.746475e-01
3.071712e+00 3.931077e-05 8.570190e-01 8.758489e-01
3.081562e+00 3.835373e-05 8.662400e-01 8.749304e-01
3.085884e+00 3.873806e-05 8.579920e-01 8.751172e-01
3.075505e+00 3.895854e-05 8.682920e-01 8.757717e-01
3.087300e+00 5.774360e-05 8.710210e-01 8.757117e-01
3.072882e+00 3.785371e-05 8.557750e-01 8.754087e-01
3.075719e+00 3.867502e-05 8.559790e-01 8.748066e-01
3.080276e+00 3.859114e-05 8.774960e-01 8.760395e-01
3.082536e+00 3.955021e-05 8.688910e-01 8.756298e-01
3.079906e+00 3.948899e-05 8.673280e-01 8.755345e-01
3.083276e+00 3.926578e-05 8.579410e-01 8.758222e-01
3.086034e+00 3.931972e-05 8.744660e-01 8.752515e-01
3.080914e+00 4.109697e-05 8.604250e-01 8.757251e-01
3.074393e+00 4.308842e-05 8.569410e-01 8.763729e-01
3.079334e+00 4.046099e-05 8.628810e-01 8.749314e-01
3.084833e+00 4.032813e-05 8.562010e-01 8.755678e-01
3.078515e+00 3.843132e-05 8.645370e-01 8.746913e-01
3.082758e+00 4.138309e-05 8.863770e-01 8.758613e-01
3.074438e+00 3.877914e-05 8.761940e-01 8.748914e-01
3.074134e+00 3.981395e-05 8.841720e-01 8.753211e-01
3.079487e+00 3.919656e-05 8.567900e-01 8.758346e-01
3.077032e+00 3.908977e-05 8.701030e-01 8.751372e-01
3.071578e+00 3.937344e-05 8.638250e-01 8.748199e-01
3.077266e+00 3.959813e-05 8.589790e-01 8.762300e-01
3.078597e+00 3.888050e-05 8.740960e-01 8.745112e-01
3.081826e+00 3.948580e-05 8.917410e-01 8.758651e-01
3.080286e+00 3.890950e-05 8.687830e-01 8.756736e-01
3.073576e+00 3.755106e-05 8.570400e-01 8.745446e-01
3.081880e+00 4.032746e-05 8.552090e-01 8.750896e-01
3.077797e+00 4.144221e-05 8.816920e-01 8.758927e-01
3.079661e+00 3.882077e-05 8.504750e-01 8.751982e-01
3.076347e+00 3.889738e-05 8.578460e-01 8.750791e-01
3.083009e+00 4.021040e-05 8.709200e-01 8.755431e-01
3.079067e+00 3.811605e-05 8.623310e-01 8.756479e-01
3.074733e+00 3.805357e-05 8.855170e-01 8.752201e-01
3.083468e+00 4.124962e-05 8.499930e-01 8.752058e-01
3.079520e+00 3.936878e-05 8.588850e-01 8.749752e-01
3.081105e+00 4.825184e-05 8.654300e-01 8.756355e-01
3.084797e+00 5.349548e-05 8.639140e-01 8.756288e-01
3.075606e+00 4.303412e-05 8.619210e-01 8.753802e-01
3.081946e+00 3.865244e-05 8.626770e-01 8.754983e-01
3.077307e+00 3.918452e-05 8.550780e-01 8.758203e-01
3.078811e+00 3.873486e-05 8.871300e-01 8.754688e-01
3.073653e+00 3.810535e-05 8.628510e-01 8.753925e-01
3.076704e+00 3.829871e-05 8.631620e-01 8.753506e-01
3.076696e+00 3.911165e-05 8.889140e-01 8.748752e-01
3.080851e+00 4.036530e-05 8.592680e-01 8.756688e-01
3.070401e+00 3.833452e-05 8.641280e-01 8.753411e-01
3.079980e+00 3.883662e-05 8.841150e-01 8.750410e-01
3.082682e+00 4.065280e-05 8.693740e-01 8.755278e-01
3.081408e+00 3.952087e-05 8.610060e-01 8.751591e-01
3.072834e+00 4.029608e-05 8.774300e-01 8.755764e-01
3.077213e+00 3.881827e-05 8.880140e-01 8.761090e-01
3.075797e+00 4.120794e-05 8.793140e-01 8.746713e-01
3.076536e+00 3.910268e-05 8.671560e-01 8.754707e-01
3.073576e+00 4.501501e-05 8.763910e-01 8.761576e-01
3.073418e+00 3.770997e-05 8.730370e-01 8.757241e-01
