# dim  N   mc   rho  Brute 
# 1    1 100000 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.522720e-01 1.187840e-06 4.259400e-02 8.596300e-01
5.503245e-01 1.035093e-06 4.191300e-02 8.635300e-01
5.675484e-01 1.080563e-06 4.438900e-02 8.599700e-01
5.450087e-01 1.024325e-06 4.295100e-02 8.600700e-01
5.556052e-01 1.042381e-06 4.215500e-02 8.605800e-01
5.447085e-01 9.955628e-07 4.194000e-02 8.598800e-01
5.505096e-01 9.711816e-07 4.190900e-02 8.597900e-01
5.521870e-01 9.358663e-07 4.207200e-02 8.633200e-01
5.499894e-01 8.894370e-07 4.208300e-02 8.604500e-01
5.445312e-01 8.706453e-07 4.199400e-02 8.640000e-01
5.320319e-01 8.301473e-07 4.279900e-02 8.615800e-01
5.432238e-01 8.304800e-07 4.241200e-02 8.609100e-01
5.343445e-01 8.321859e-07 4.225900e-02 8.605000e-01
5.402678e-01 8.082089e-07 4.250400e-02 8.627700e-01
5.458942e-01 7.555234e-07 4.240500e-02 8.606200e-01
5.378812e-01 7.656487e-07 4.198600e-02 8.601300e-01
5.367677e-01 6.773725e-07 4.193400e-02 8.623700e-01
5.334687e-01 7.635573e-07 4.210800e-02 8.603400e-01
5.453204e-01 6.982780e-07 4.178900e-02 8.588200e-01
5.327578e-01 6.959846e-07 4.309500e-02 8.595700e-01
5.341055e-01 6.781014e-07 4.238900e-02 8.592200e-01
5.296267e-01 6.787205e-07 4.229400e-02 8.587300e-01
5.304756e-01 6.187454e-07 4.226300e-02 8.610900e-01
5.346538e-01 6.255331e-07 4.159900e-02 8.601600e-01
5.355018e-01 6.255614e-07 4.199300e-02 8.586600e-01
5.255999e-01 5.715879e-07 4.236500e-02 8.617700e-01
5.274328e-01 6.011811e-07 4.280100e-02 8.595300e-01
5.266924e-01 5.749401e-07 4.182900e-02 8.597000e-01
5.370805e-01 5.320862e-07 4.186600e-02 8.612300e-01
5.252077e-01 5.094158e-07 4.168500e-02 8.595600e-01
5.287799e-01 5.264824e-07 4.194300e-02 8.614500e-01
5.263581e-01 5.015763e-07 4.204800e-02 8.608000e-01
5.226760e-01 4.951524e-07 4.215300e-02 8.605700e-01
5.198700e-01 4.861254e-07 4.193300e-02 8.621100e-01
5.171316e-01 4.845913e-07 4.203700e-02 8.596600e-01
5.272476e-01 4.771216e-07 4.202900e-02 8.583700e-01
5.210594e-01 4.215651e-07 4.206300e-02 8.619400e-01
5.233839e-01 4.291582e-07 4.178900e-02 8.603700e-01
5.264225e-01 4.211654e-07 4.231500e-02 8.612700e-01
5.217431e-01 4.064889e-07 4.212500e-02 8.602300e-01
5.238814e-01 3.889245e-07 4.179200e-02 8.634700e-01
5.203743e-01 3.904860e-07 4.183600e-02 8.594400e-01
5.185891e-01 3.888868e-07 4.208400e-02 8.610300e-01
5.237492e-01 3.538086e-07 4.214700e-02 8.626300e-01
5.130627e-01 3.689450e-07 4.214100e-02 8.596600e-01
5.173172e-01 3.520511e-07 4.188600e-02 8.599800e-01
5.113087e-01 3.521708e-07 4.259600e-02 8.584900e-01
5.209361e-01 3.259063e-07 4.263600e-02 8.633900e-01
5.148105e-01 3.363893e-07 4.216800e-02 8.602900e-01
5.203280e-01 3.332666e-07 4.166900e-02 8.587800e-01
5.139752e-01 3.267452e-07 4.172700e-02 8.613800e-01
5.176122e-01 3.106724e-07 4.225700e-02 8.612500e-01
5.136367e-01 2.833065e-07 4.191300e-02 8.617200e-01
5.139752e-01 2.946868e-07 4.214000e-02 8.590800e-01
5.192812e-01 2.737527e-07 4.223000e-02 8.605200e-01
5.150136e-01 2.637587e-07 4.242700e-02 8.610000e-01
5.130424e-01 2.696531e-07 4.192800e-02 8.592500e-01
5.118012e-01 2.647829e-07 4.193300e-02 8.591800e-01
5.156346e-01 2.411952e-07 4.231100e-02 8.607000e-01
5.142132e-01 2.380280e-07 4.189600e-02 8.604700e-01
5.121678e-01 2.563142e-07 4.198500e-02 8.590700e-01
5.091958e-01 2.348269e-07 4.241400e-02 8.599400e-01
5.117119e-01 2.332356e-07 4.247200e-02 8.609100e-01
5.144683e-01 2.272432e-07 4.189000e-02 8.609500e-01
5.144119e-01 2.140663e-07 4.186500e-02 8.627300e-01
5.037771e-01 2.112511e-07 4.179900e-02 8.595900e-01
5.117031e-01 2.076784e-07 4.176900e-02 8.586400e-01
5.120529e-01 2.010234e-07 4.226100e-02 8.598400e-01
5.122697e-01 1.956159e-07 4.253500e-02 8.603500e-01
5.117480e-01 1.975882e-07 4.239600e-02 8.628900e-01
5.106176e-01 1.816400e-07 4.204000e-02 8.593500e-01
5.099753e-01 1.770016e-07 4.198000e-02 8.603600e-01
5.068962e-01 1.847243e-07 4.205000e-02 8.609900e-01
5.047256e-01 1.752301e-07 4.210800e-02 8.609100e-01
5.106615e-01 1.743841e-07 4.174300e-02 8.630600e-01
5.056188e-01 1.713887e-07 4.221200e-02 8.596400e-01
5.066659e-01 1.711215e-07 4.257900e-02 8.598800e-01
5.096258e-01 1.590888e-07 4.262500e-02 8.599200e-01
5.038118e-01 1.554484e-07 4.191700e-02 8.595600e-01
5.056506e-01 1.540210e-07 4.235100e-02 8.569000e-01
5.090890e-01 1.525232e-07 4.185800e-02 8.585100e-01
5.072639e-01 1.432364e-07 4.202100e-02 8.621500e-01
5.063709e-01 1.428613e-07 4.187800e-02 8.599500e-01
5.064409e-01 1.308297e-07 4.215100e-02 8.615000e-01
5.102851e-01 1.276896e-07 4.194100e-02 8.605200e-01
5.087462e-01 1.258048e-07 4.163200e-02 8.621000e-01
5.047560e-01 1.281322e-07 4.194000e-02 8.601900e-01
5.058386e-01 1.219846e-07 4.190900e-02 8.624000e-01
5.041550e-01 1.157277e-07 4.171600e-02 8.591600e-01
5.028069e-01 1.139931e-07 4.206700e-02 8.606100e-01
5.033720e-01 1.143038e-07 4.150000e-02 8.608200e-01
5.033708e-01 1.068979e-07 4.196300e-02 8.612400e-01
5.049434e-01 1.057972e-07 4.197300e-02 8.611700e-01
5.048319e-01 1.004613e-07 4.166800e-02 8.625000e-01
5.082961e-01 1.066890e-07 4.219900e-02 8.589000e-01
5.070418e-01 1.070511e-07 4.244900e-02 8.606700e-01
5.066651e-01 1.016432e-07 4.215000e-02 8.589800e-01
5.006089e-01 9.563680e-08 4.272700e-02 8.609600e-01
5.050507e-01 9.213753e-08 4.211700e-02 8.602200e-01
5.057441e-01 9.504957e-08 4.180000e-02 8.608300e-01
5.021865e-01 8.992451e-08 4.233700e-02 8.595100e-01
4.997023e-01 8.873992e-08 4.192200e-02 8.587200e-01
5.054780e-01 8.419826e-08 4.248900e-02 8.615800e-01
5.067461e-01 8.297902e-08 4.142300e-02 8.629500e-01
5.055479e-01 8.464761e-08 4.158300e-02 8.593400e-01
5.047916e-01 8.224135e-08 4.191400e-02 8.588200e-01
5.044416e-01 7.821678e-08 4.159200e-02 8.605300e-01
5.036111e-01 7.504002e-08 4.187400e-02 8.595500e-01
5.037641e-01 7.090364e-08 4.191100e-02 8.597800e-01
5.052726e-01 7.211505e-08 4.220700e-02 8.588800e-01
5.054466e-01 7.068182e-08 4.186600e-02 8.610300e-01
5.052176e-01 6.828140e-08 4.233200e-02 8.610000e-01
5.041038e-01 6.519719e-08 4.148700e-02 8.613200e-01
5.039828e-01 6.156809e-08 4.237200e-02 8.623500e-01
5.013351e-01 6.248033e-08 4.256700e-02 8.610600e-01
5.011482e-01 6.000245e-08 4.247900e-02 8.621900e-01
5.025090e-01 6.206045e-08 4.193000e-02 8.610600e-01
5.026529e-01 5.760926e-08 4.160800e-02 8.590300e-01
5.014340e-01 5.523973e-08 4.234400e-02 8.618700e-01
5.043635e-01 5.556363e-08 4.249500e-02 8.618700e-01
5.032682e-01 5.392789e-08 4.190100e-02 8.625200e-01
5.026661e-01 5.313671e-08 4.157500e-02 8.595200e-01
5.009435e-01 4.931884e-08 4.242800e-02 8.598200e-01
5.027508e-01 5.211265e-08 4.208100e-02 8.617600e-01
5.019813e-01 5.001756e-08 4.256000e-02 8.616200e-01
5.017809e-01 4.756360e-08 4.204600e-02 8.614900e-01
5.039623e-01 4.806960e-08 4.184800e-02 8.602200e-01
5.033166e-01 4.805600e-08 4.184200e-02 8.591900e-01
5.029227e-01 4.319974e-08 4.219900e-02 8.608100e-01
5.004825e-01 4.311154e-08 4.223500e-02 8.600900e-01
5.014524e-01 4.091513e-08 4.153200e-02 8.617000e-01
5.009151e-01 4.211345e-08 4.185100e-02 8.585500e-01
5.005880e-01 4.111402e-08 4.182100e-02 8.605300e-01
4.997862e-01 4.090732e-08 4.192000e-02 8.575200e-01
5.003420e-01 3.870053e-08 4.185500e-02 8.589200e-01
5.028914e-01 3.689375e-08 4.189900e-02 8.591000e-01
5.003782e-01 3.598001e-08 4.187300e-02 8.597800e-01
5.009140e-01 3.621848e-08 4.190800e-02 8.592200e-01
5.019717e-01 3.528663e-08 4.167800e-02 8.596700e-01
4.991982e-01 3.390582e-08 4.196500e-02 8.602700e-01
5.019273e-01 3.453908e-08 4.165900e-02 8.603800e-01
5.019207e-01 3.114203e-08 4.241000e-02 8.598600e-01
5.020950e-01 3.230576e-08 4.207000e-02 8.597100e-01
5.030336e-01 3.044223e-08 4.216400e-02 8.625900e-01
5.015285e-01 2.894700e-08 4.275300e-02 8.607500e-01
5.012433e-01 3.009981e-08 4.178400e-02 8.618300e-01
5.015612e-01 2.928079e-08 4.217200e-02 8.600900e-01
5.010159e-01 2.936641e-08 4.184500e-02 8.586800e-01
5.010400e-01 2.629380e-08 4.229700e-02 8.622300e-01
5.019012e-01 2.649033e-08 4.217600e-02 8.626700e-01
5.019403e-01 2.602631e-08 4.159700e-02 8.602800e-01
5.011008e-01 2.521768e-08 4.186200e-02 8.604600e-01
5.016370e-01 2.511959e-08 4.180100e-02 8.600000e-01
5.011063e-01 2.385465e-08 4.200100e-02 8.616400e-01
5.012884e-01 2.358144e-08 4.239200e-02 8.603200e-01
4.996705e-01 2.306707e-08 4.196100e-02 8.606800e-01
5.014394e-01 2.145104e-08 4.191500e-02 8.598700e-01
5.006042e-01 2.118850e-08 4.205800e-02 8.587800e-01
5.021241e-01 2.023422e-08 4.193200e-02 8.629600e-01
5.016339e-01 2.032621e-08 4.202400e-02 8.616800e-01
5.003570e-01 1.972324e-08 4.237600e-02 8.594100e-01
5.018649e-01 1.984481e-08 4.202200e-02 8.600400e-01
4.994561e-01 1.896145e-08 4.196400e-02 8.601200e-01
4.985382e-01 1.882405e-08 4.182200e-02 8.596200e-01
5.010731e-01 1.775004e-08 4.182100e-02 8.609000e-01
4.989263e-01 1.783760e-08 4.199900e-02 8.598100e-01
5.010295e-01 1.848372e-08 4.204300e-02 8.585400e-01
5.001648e-01 1.757999e-08 4.164900e-02 8.598000e-01
5.007428e-01 1.664710e-08 4.204100e-02 8.605100e-01
5.012090e-01 1.545521e-08 4.176700e-02 8.600900e-01
5.013230e-01 1.614254e-08 4.160600e-02 8.593600e-01
4.998412e-01 1.488455e-08 4.191800e-02 8.599900e-01
4.993388e-01 1.546714e-08 4.163500e-02 8.602100e-01
5.004520e-01 1.456559e-08 4.191300e-02 8.590000e-01
5.005799e-01 1.377254e-08 4.190000e-02 8.612800e-01
5.005809e-01 1.335231e-08 4.178100e-02 8.604400e-01
5.003651e-01 1.350450e-08 4.183700e-02 8.598000e-01
5.014134e-01 1.332994e-08 4.182400e-02 8.619600e-01
5.009251e-01 1.309921e-08 4.197800e-02 8.591000e-01
5.017172e-01 1.274197e-08 4.199900e-02 8.620500e-01
5.005203e-01 1.239794e-08 4.199700e-02 8.602500e-01
5.007713e-01 1.153467e-08 4.163400e-02 8.610300e-01
4.999216e-01 1.157488e-08 4.186700e-02 8.601000e-01
5.007665e-01 1.121865e-08 4.206200e-02 8.607500e-01
5.012923e-01 1.077635e-08 4.165300e-02 8.612100e-01
5.015674e-01 1.069457e-08 4.157100e-02 8.627700e-01
5.002247e-01 1.076866e-08 4.200500e-02 8.596900e-01
5.012543e-01 1.053907e-08 4.166200e-02 8.598300e-01
5.001971e-01 9.882565e-09 4.206800e-02 8.614000e-01
5.007604e-01 1.003768e-08 4.205100e-02 8.575600e-01
5.004633e-01 9.692243e-09 4.183900e-02 8.600400e-01
4.995631e-01 9.222212e-09 4.182200e-02 8.593800e-01
5.008322e-01 9.158113e-09 4.173400e-02 8.592200e-01
5.007901e-01 8.977454e-09 4.214600e-02 8.616200e-01
5.002222e-01 9.126588e-09 4.160600e-02 8.585600e-01
5.002267e-01 8.405771e-09 4.192800e-02 8.607400e-01
5.001406e-01 8.079947e-09 4.181900e-02 8.599300e-01
5.008066e-01 7.447189e-09 4.199300e-02 8.632700e-01
5.002904e-01 7.862258e-09 4.199600e-02 8.603600e-01
5.002939e-01 7.496541e-09 4.160900e-02 8.620200e-01
5.001907e-01 7.290472e-09 4.215000e-02 8.604200e-01
5.004367e-01 7.159664e-09 4.190600e-02 8.598500e-01
5.003711e-01 7.445955e-09 4.284300e-02 8.596500e-01
5.006311e-01 6.867629e-09 4.190100e-02 8.604500e-01
5.008371e-01 6.953272e-09 4.168400e-02 8.607900e-01
5.004645e-01 6.840331e-09 4.226800e-02 8.609300e-01
4.999160e-01 6.674895e-09 4.224300e-02 8.601100e-01
5.004937e-01 6.273110e-09 4.207700e-02 8.615000e-01
5.003379e-01 6.064918e-09 4.166000e-02 8.614600e-01
5.006491e-01 6.197894e-09 4.208100e-02 8.596400e-01
5.000556e-01 5.984779e-09 4.190600e-02 8.612400e-01
5.002533e-01 5.726059e-09 4.173100e-02 8.621200e-01
5.007016e-01 5.564719e-09 4.197700e-02 8.607500e-01
4.998937e-01 5.617275e-09 4.259900e-02 8.603300e-01
5.004058e-01 5.313768e-09 4.203500e-02 8.607100e-01
5.001424e-01 5.379640e-09 4.213000e-02 8.588100e-01
5.000290e-01 4.947938e-09 4.176100e-02 8.610500e-01
5.000519e-01 4.975494e-09 4.208900e-02 8.597600e-01
5.004687e-01 4.881487e-09 4.226100e-02 8.618200e-01
5.002871e-01 4.473374e-09 4.171200e-02 8.606600e-01
4.996573e-01 4.474909e-09 4.175900e-02 8.616000e-01
5.001247e-01 4.397827e-09 4.230200e-02 8.593800e-01
4.999402e-01 4.701390e-09 4.253900e-02 8.586200e-01
4.999498e-01 4.327623e-09 4.254600e-02 8.606300e-01
5.000165e-01 3.945914e-09 4.152200e-02 8.612600e-01
4.999478e-01 3.939905e-09 4.165300e-02 8.583800e-01
5.002701e-01 3.789782e-09 4.181700e-02 8.602400e-01
4.998785e-01 4.026272e-09 4.229500e-02 8.588700e-01
5.005215e-01 3.741327e-09 4.217800e-02 8.609000e-01
4.998542e-01 3.694060e-09 4.246000e-02 8.585100e-01
5.002108e-01 3.669265e-09 4.242100e-02 8.606900e-01
4.998459e-01 3.281481e-09 4.209200e-02 8.618200e-01
5.000838e-01 3.378223e-09 4.179700e-02 8.616000e-01
4.999903e-01 3.228464e-09 4.241800e-02 8.615300e-01
4.998685e-01 3.227604e-09 4.288000e-02 8.617500e-01
5.004560e-01 3.129081e-09 4.158800e-02 8.607500e-01
5.007742e-01 3.099003e-09 4.218200e-02 8.601200e-01
4.998693e-01 3.225128e-09 4.180200e-02 8.594400e-01
5.005621e-01 2.945567e-09 4.184400e-02 8.590300e-01
4.999353e-01 2.852183e-09 4.177500e-02 8.597600e-01
