# dim  N   mc   rho  Brute 
# 1    1 1049576 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.244398e-01 2.261720e-08 7.569230e-01 8.609172e-01
5.230224e-01 2.163449e-08 8.819170e-01 8.611230e-01
5.219647e-01 2.027799e-08 8.375030e-01 8.611916e-01
5.200721e-01 1.907124e-08 8.422130e-01 8.613335e-01
5.179637e-01 1.808086e-08 7.609020e-01 8.616213e-01
5.184078e-01 1.743720e-08 7.895320e-01 8.607704e-01
5.179159e-01 1.648977e-08 7.928890e-01 8.609781e-01
5.174241e-01 1.557832e-08 7.729260e-01 8.609229e-01
5.151529e-01 1.497723e-08 7.800000e-01 8.604008e-01
5.129374e-01 1.406528e-08 7.491320e-01 8.610849e-01
5.138255e-01 1.344360e-08 7.894760e-01 8.605370e-01
5.128174e-01 1.263912e-08 6.164360e-01 8.611468e-01
5.120271e-01 1.201690e-08 8.299880e-01 8.612964e-01
5.120369e-01 1.136211e-08 6.636640e-01 8.611697e-01
5.113412e-01 1.078395e-08 6.882430e-01 8.609667e-01
5.095236e-01 1.030156e-08 8.420330e-01 8.611163e-01
5.104592e-01 9.792571e-09 7.215950e-01 8.605246e-01
5.089403e-01 9.163036e-09 7.962810e-01 8.615022e-01
5.092462e-01 8.780367e-09 8.175610e-01 8.610810e-01
5.091752e-01 8.300577e-09 7.969550e-01 8.608362e-01
5.080588e-01 7.937118e-09 8.010780e-01 8.603112e-01
5.074017e-01 7.414738e-09 7.906780e-01 8.606590e-01
5.070518e-01 7.077379e-09 7.859060e-01 8.611830e-01
5.075928e-01 6.803261e-09 7.608600e-01 8.606847e-01
5.070456e-01 6.336644e-09 7.145490e-01 8.611630e-01
5.062832e-01 6.147519e-09 8.765060e-01 8.609743e-01
5.061331e-01 5.704551e-09 7.998810e-01 8.616937e-01
5.053275e-01 5.443713e-09 8.326520e-01 8.612640e-01
5.056118e-01 5.178657e-09 7.421570e-01 8.614126e-01
5.042564e-01 4.920616e-09 7.699600e-01 8.614155e-01
5.049568e-01 4.682694e-09 8.003630e-01 8.617909e-01
5.042343e-01 4.440477e-09 7.963990e-01 8.614136e-01
5.037310e-01 4.221147e-09 8.194210e-01 8.612811e-01
5.041135e-01 4.032538e-09 7.911400e-01 8.614259e-01
5.041806e-01 3.792512e-09 7.987250e-01 8.611277e-01
