# dim  N   mc   rho  Brute 
# 1    1 1049576 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.390280e-01 3.737475e-08 7.713600e-01 8.625302e-01
5.368978e-01 3.628094e-08 8.051450e-01 8.629170e-01
5.361754e-01 3.544056e-08 8.093870e-01 8.633019e-01
5.378576e-01 3.604590e-08 7.004330e-01 8.619557e-01
5.347897e-01 3.461440e-08 7.799330e-01 8.626846e-01
5.358394e-01 3.430017e-08 7.278120e-01 8.630133e-01
5.340216e-01 3.392433e-08 8.247790e-01 8.624321e-01
5.327688e-01 3.338554e-08 7.471510e-01 8.622787e-01
5.337571e-01 3.279793e-08 8.116810e-01 8.628865e-01
5.329352e-01 3.263199e-08 7.928090e-01 8.624568e-01
5.309842e-01 3.178539e-08 7.247130e-01 8.626474e-01
5.316889e-01 3.161489e-08 7.773070e-01 8.625321e-01
5.311486e-01 3.110175e-08 8.294170e-01 8.626169e-01
5.302272e-01 3.065366e-08 8.283690e-01 8.628408e-01
5.316743e-01 3.049474e-08 7.485130e-01 8.623292e-01
5.296518e-01 2.966763e-08 7.552680e-01 8.625302e-01
5.303670e-01 2.961719e-08 7.158040e-01 8.618023e-01
5.291026e-01 2.912592e-08 7.131940e-01 8.625054e-01
5.297493e-01 2.872560e-08 7.589080e-01 8.624568e-01
5.288010e-01 2.810249e-08 7.481680e-01 8.621767e-01
5.285958e-01 2.781130e-08 8.977600e-01 8.623082e-01
5.284857e-01 2.745309e-08 7.898260e-01 8.629246e-01
5.262854e-01 2.712366e-08 6.582240e-01 8.622139e-01
5.273012e-01 2.705880e-08 7.445590e-01 8.618642e-01
5.265064e-01 2.629485e-08 7.513240e-01 8.626236e-01
5.269658e-01 2.621606e-08 7.308390e-01 8.623377e-01
5.268913e-01 2.570632e-08 7.121030e-01 8.624063e-01
5.262596e-01 2.530902e-08 7.437850e-01 8.618461e-01
5.255425e-01 2.531631e-08 7.941210e-01 8.616279e-01
5.249339e-01 2.466841e-08 7.741590e-01 8.618518e-01
5.239846e-01 2.440819e-08 7.440820e-01 8.626503e-01
5.242941e-01 2.399976e-08 7.507320e-01 8.620672e-01
5.241928e-01 2.371038e-08 8.200930e-01 8.626360e-01
5.249238e-01 2.352582e-08 7.544070e-01 8.622501e-01
5.226825e-01 2.320561e-08 7.675800e-01 8.616775e-01
5.227752e-01 2.276938e-08 7.965570e-01 8.618604e-01
5.226072e-01 2.252763e-08 8.447000e-01 8.619261e-01
5.224765e-01 2.221678e-08 7.194890e-01 8.616108e-01
5.215796e-01 2.197636e-08 6.941440e-01 8.621100e-01
5.223204e-01 2.172308e-08 7.859240e-01 8.619147e-01
5.222381e-01 2.133016e-08 7.680430e-01 8.618642e-01
5.224497e-01 2.136736e-08 7.953800e-01 8.618147e-01
5.214901e-01 2.112677e-08 7.814860e-01 8.611925e-01
5.220821e-01 2.063748e-08 8.039220e-01 8.620252e-01
5.208415e-01 2.022579e-08 8.003230e-01 8.617861e-01
5.206650e-01 2.020315e-08 6.575230e-01 8.617890e-01
5.191400e-01 1.984600e-08 7.540370e-01 8.622739e-01
5.198399e-01 1.982140e-08 8.339130e-01 8.614145e-01
5.193835e-01 1.918915e-08 7.997160e-01 8.624197e-01
5.200447e-01 1.897145e-08 7.707090e-01 8.617566e-01
5.190093e-01 1.869592e-08 7.127750e-01 8.616613e-01
5.189218e-01 1.850682e-08 7.501750e-01 8.616060e-01
5.190295e-01 1.830250e-08 7.362690e-01 8.616498e-01
5.196772e-01 1.802977e-08 7.641720e-01 8.615955e-01
5.179618e-01 1.776284e-08 7.725420e-01 8.620986e-01
5.178607e-01 1.745084e-08 6.547590e-01 8.612907e-01
5.170385e-01 1.746373e-08 7.881640e-01 8.612716e-01
5.168270e-01 1.708453e-08 6.861620e-01 8.613678e-01
5.161613e-01 1.710456e-08 7.578460e-01 8.617975e-01
5.165741e-01 1.673220e-08 7.812260e-01 8.618499e-01
