# dim  N   mc   rho  Brute 
# 1    1 1049576 0.4
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.693223e-01 7.839763e-08 5.474840e-01 9.466708e-01
5.055138e-01 7.657419e-09 5.241350e-01 9.468347e-01
5.023979e-01 3.470968e-09 5.073750e-01 9.457448e-01
5.013307e-01 2.914916e-09 4.865740e-01 9.457038e-01
5.015148e-01 2.699228e-09 5.394160e-01 9.456981e-01
5.007654e-01 2.458192e-09 5.641910e-01 9.457610e-01
5.007217e-01 2.121641e-09 5.574100e-01 9.457600e-01
5.012931e-01 2.151088e-09 5.674840e-01 9.451998e-01
5.012925e-01 1.961637e-09 5.410980e-01 9.453398e-01
5.003874e-01 1.712454e-09 4.981220e-01 9.460087e-01
5.013451e-01 1.733920e-09 4.816570e-01 9.450483e-01
5.006958e-01 1.568910e-09 5.017320e-01 9.451845e-01
4.999652e-01 1.342634e-09 4.887810e-01 9.456409e-01
5.011670e-01 1.423207e-09 4.924060e-01 9.451826e-01
5.008457e-01 1.354516e-09 5.023680e-01 9.450026e-01
5.008543e-01 1.235892e-09 5.034960e-01 9.447958e-01
5.006073e-01 1.166488e-09 4.899920e-01 9.452103e-01
5.001303e-01 1.107289e-09 5.046640e-01 9.452874e-01
5.006741e-01 1.057188e-09 5.042320e-01 9.447996e-01
4.999208e-01 9.993479e-10 4.984120e-01 9.457219e-01
5.005056e-01 9.702850e-10 4.855850e-01 9.446367e-01
5.003873e-01 9.774149e-10 4.745660e-01 9.450788e-01
5.003653e-01 8.960219e-10 5.055840e-01 9.446796e-01
5.005728e-01 9.163828e-10 4.888270e-01 9.449702e-01
5.005065e-01 8.601645e-10 5.809840e-01 9.447720e-01
5.002075e-01 8.339820e-10 5.616300e-01 9.458029e-01
5.000693e-01 7.937855e-10 5.534420e-01 9.455275e-01
5.001363e-01 7.685067e-10 5.601880e-01 9.453189e-01
4.999980e-01 7.326537e-10 5.585100e-01 9.447596e-01
5.004786e-01 7.627141e-10 5.578750e-01 9.451855e-01
5.003867e-01 7.244231e-10 5.276910e-01 9.446853e-01
5.003588e-01 6.971015e-10 5.832120e-01 9.448625e-01
5.003775e-01 6.972756e-10 5.841090e-01 9.444938e-01
5.004427e-01 6.896531e-10 5.911820e-01 9.448901e-01
5.006029e-01 6.819160e-10 5.782820e-01 9.444033e-01
