# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.673237e-01 2.266366e-08 2.059659e+00 9.727547e-01
5.589275e-01 2.002207e-08 2.005815e+00 9.728462e-01
5.505450e-01 1.803803e-08 2.008231e+00 9.726166e-01
5.450411e-01 1.607462e-08 2.007261e+00 9.731644e-01
5.398285e-01 1.440790e-08 2.032131e+00 9.728843e-01
5.350661e-01 1.293708e-08 2.004429e+00 9.729119e-01
5.296501e-01 1.154425e-08 2.001751e+00 9.726956e-01
5.266025e-01 1.037159e-08 2.003758e+00 9.728252e-01
5.218998e-01 9.371626e-09 1.993094e+00 9.726556e-01
5.190724e-01 8.281104e-09 1.992145e+00 9.731015e-01
5.156554e-01 7.449287e-09 1.997932e+00 9.725337e-01
5.128704e-01 6.711501e-09 2.009702e+00 9.730120e-01
5.106914e-01 6.001818e-09 1.992480e+00 9.731168e-01
5.089723e-01 5.431489e-09 1.987158e+00 9.726490e-01
5.069536e-01 4.855851e-09 2.002673e+00 9.727414e-01
5.047333e-01 4.310457e-09 1.998282e+00 9.730186e-01
5.031173e-01 3.905506e-09 2.018693e+00 9.731110e-01
5.020335e-01 3.505879e-09 2.020914e+00 9.726566e-01
5.003679e-01 3.136215e-09 2.000504e+00 9.728681e-01
4.994838e-01 2.784373e-09 1.997591e+00 9.727519e-01
4.985811e-01 2.526507e-09 2.053289e+00 9.727338e-01
4.973856e-01 2.270405e-09 1.993169e+00 9.729081e-01
4.969953e-01 2.048118e-09 2.005741e+00 9.726051e-01
4.961264e-01 1.826951e-09 2.014748e+00 9.729081e-01
4.950976e-01 1.636011e-09 1.995461e+00 9.727185e-01
4.945140e-01 1.453110e-09 1.996334e+00 9.728767e-01
4.942062e-01 1.335901e-09 2.012840e+00 9.730386e-01
4.935151e-01 1.198308e-09 1.999157e+00 9.727957e-01
4.931443e-01 1.072782e-09 1.997838e+00 9.727976e-01
4.927410e-01 9.578934e-10 2.039574e+00 9.729110e-01
4.923522e-01 8.619139e-10 1.985672e+00 9.729577e-01
4.920742e-01 7.787680e-10 1.995507e+00 9.730196e-01
4.921098e-01 7.148219e-10 2.000797e+00 9.727471e-01
4.915728e-01 6.342307e-10 2.002690e+00 9.729719e-01
4.914408e-01 5.727363e-10 1.987096e+00 9.728090e-01
4.913989e-01 5.165900e-10 2.014910e+00 9.726975e-01
4.910723e-01 4.677015e-10 2.011737e+00 9.725575e-01
4.908285e-01 4.240235e-10 1.995764e+00 9.731130e-01
4.907138e-01 3.830920e-10 2.019651e+00 9.728252e-01
4.906514e-01 3.480572e-10 2.004115e+00 9.725689e-01
