# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.275741e-01 1.088017e-08 1.165236e+00 9.728843e-01
5.250015e-01 1.016309e-08 1.135540e+00 9.726852e-01
5.227909e-01 9.448038e-09 1.132986e+00 9.727338e-01
5.210746e-01 8.862933e-09 1.107761e+00 9.725889e-01
5.183793e-01 8.220000e-09 1.113480e+00 9.727728e-01
5.169914e-01 7.694722e-09 1.115491e+00 9.726347e-01
5.144416e-01 7.143503e-09 1.107764e+00 9.730062e-01
5.129265e-01 6.678607e-09 1.119421e+00 9.729824e-01
5.112166e-01 6.220769e-09 1.106613e+00 9.724898e-01
5.107616e-01 5.844046e-09 1.118517e+00 9.731234e-01
5.090543e-01 5.491551e-09 1.118029e+00 9.731301e-01
5.070435e-01 5.047093e-09 1.104546e+00 9.728262e-01
5.062241e-01 4.774060e-09 1.116990e+00 9.725260e-01
5.051216e-01 4.441881e-09 1.117610e+00 9.725842e-01
5.041392e-01 4.100293e-09 1.107635e+00 9.729033e-01
5.032240e-01 3.870107e-09 1.109317e+00 9.725575e-01
5.017960e-01 3.604353e-09 1.110260e+00 9.728481e-01
5.014566e-01 3.348734e-09 1.106036e+00 9.725537e-01
5.003192e-01 3.136314e-09 1.110064e+00 9.726690e-01
5.001253e-01 2.964631e-09 1.131687e+00 9.729281e-01
4.991490e-01 2.736814e-09 1.107048e+00 9.727976e-01
4.984644e-01 2.572882e-09 1.107475e+00 9.726918e-01
4.978147e-01 2.376508e-09 1.112126e+00 9.726480e-01
4.971838e-01 2.231877e-09 1.108964e+00 9.728891e-01
4.968218e-01 2.087075e-09 1.107838e+00 9.727490e-01
4.964456e-01 1.952645e-09 1.123735e+00 9.726947e-01
4.961102e-01 1.815506e-09 1.119519e+00 9.727033e-01
4.955986e-01 1.687035e-09 1.126620e+00 9.728195e-01
4.952105e-01 1.592992e-09 1.114834e+00 9.727128e-01
4.947180e-01 1.483558e-09 1.115240e+00 9.727347e-01
4.943488e-01 1.384588e-09 1.132926e+00 9.728052e-01
4.942476e-01 1.306367e-09 1.124239e+00 9.728338e-01
4.939102e-01 1.220932e-09 1.112398e+00 9.728014e-01
4.933281e-01 1.132081e-09 1.110526e+00 9.726175e-01
4.929995e-01 1.063076e-09 1.105518e+00 9.726547e-01
4.928898e-01 9.948780e-10 1.126687e+00 9.730625e-01
