# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.288999e-01 8.128598e-09 6.439920e-01 9.720373e-01
5.274969e-01 7.774560e-09 6.163410e-01 9.720897e-01
5.263391e-01 7.546310e-09 5.959440e-01 9.720192e-01
5.258382e-01 7.332396e-09 6.392190e-01 9.720516e-01
5.252063e-01 7.085349e-09 5.974750e-01 9.720106e-01
5.241881e-01 6.861791e-09 5.706560e-01 9.719715e-01
5.229167e-01 6.601454e-09 6.354770e-01 9.721954e-01
5.220280e-01 6.393565e-09 5.996640e-01 9.719144e-01
5.218333e-01 6.227902e-09 5.794050e-01 9.717314e-01
5.206938e-01 5.975640e-09 5.429360e-01 9.721402e-01
5.203562e-01 5.778032e-09 6.896340e-01 9.720468e-01
5.195707e-01 5.597070e-09 6.384710e-01 9.722545e-01
5.187749e-01 5.385116e-09 6.233840e-01 9.719239e-01
5.175088e-01 5.192411e-09 5.403860e-01 9.720592e-01
5.176201e-01 5.018262e-09 5.241280e-01 9.720192e-01
5.168542e-01 4.823432e-09 5.781430e-01 9.720497e-01
5.167278e-01 4.688230e-09 6.175340e-01 9.717429e-01
5.156241e-01 4.504803e-09 5.634920e-01 9.717467e-01
5.153390e-01 4.402160e-09 5.333080e-01 9.717791e-01
5.141449e-01 4.226552e-09 5.148400e-01 9.717181e-01
5.142441e-01 4.074063e-09 5.171270e-01 9.717753e-01
5.136785e-01 3.949671e-09 5.591250e-01 9.719277e-01
5.128100e-01 3.793041e-09 5.512900e-01 9.720306e-01
5.130176e-01 3.682862e-09 5.413450e-01 9.718867e-01
5.120106e-01 3.552935e-09 5.387770e-01 9.718658e-01
5.116879e-01 3.443831e-09 5.458530e-01 9.720544e-01
5.113120e-01 3.324339e-09 6.391960e-01 9.720621e-01
5.111932e-01 3.239509e-09 5.082970e-01 9.717962e-01
5.112001e-01 3.099003e-09 5.120130e-01 9.720135e-01
5.102840e-01 2.993306e-09 4.836260e-01 9.717867e-01
5.093793e-01 2.889451e-09 4.906660e-01 9.720430e-01
5.094410e-01 2.816975e-09 4.967020e-01 9.719763e-01
5.085251e-01 2.702325e-09 5.149470e-01 9.718725e-01
5.086826e-01 2.600805e-09 4.937250e-01 9.719572e-01
5.083596e-01 2.530834e-09 5.247710e-01 9.720659e-01
5.083708e-01 2.435865e-09 4.631690e-01 9.718210e-01
5.081552e-01 2.352429e-09 4.685240e-01 9.719944e-01
5.074362e-01 2.273074e-09 4.361710e-01 9.719106e-01
5.071486e-01 2.209725e-09 4.305770e-01 9.721545e-01
5.071161e-01 2.141325e-09 4.362930e-01 9.722116e-01
5.067290e-01 2.053630e-09 4.404430e-01 9.718658e-01
5.062357e-01 1.991609e-09 4.335840e-01 9.719706e-01
5.061113e-01 1.920778e-09 4.294990e-01 9.719258e-01
5.056718e-01 1.853772e-09 4.276390e-01 9.721211e-01
5.059149e-01 1.783519e-09 4.272480e-01 9.720011e-01
5.056969e-01 1.728215e-09 4.262160e-01 9.719096e-01
5.052985e-01 1.667545e-09 4.360950e-01 9.723069e-01
5.049729e-01 1.619374e-09 4.538050e-01 9.718362e-01
5.049430e-01 1.556464e-09 4.337490e-01 9.721402e-01
5.046004e-01 1.502741e-09 4.457430e-01 9.720096e-01
5.042158e-01 1.452000e-09 5.018020e-01 9.721583e-01
5.042098e-01 1.396410e-09 5.152950e-01 9.719887e-01
5.042872e-01 1.365121e-09 4.926540e-01 9.722612e-01
5.037372e-01 1.307942e-09 5.640660e-01 9.719201e-01
5.035185e-01 1.263486e-09 4.649720e-01 9.721678e-01
5.034830e-01 1.232469e-09 4.946090e-01 9.721488e-01
5.034081e-01 1.182442e-09 5.016810e-01 9.720163e-01
5.031789e-01 1.139647e-09 5.028270e-01 9.721926e-01
5.031875e-01 1.093653e-09 4.852280e-01 9.721907e-01
5.032290e-01 1.068259e-09 5.041430e-01 9.722802e-01
5.024743e-01 1.015685e-09 4.925920e-01 9.720554e-01
5.025943e-01 9.964842e-10 4.834160e-01 9.722183e-01
5.028100e-01 9.601406e-10 4.998470e-01 9.716962e-01
5.023746e-01 9.300418e-10 5.279410e-01 9.719773e-01
5.023522e-01 8.967641e-10 4.970900e-01 9.722888e-01
5.020364e-01 8.675857e-10 4.705480e-01 9.717419e-01
5.020762e-01 8.386360e-10 5.021330e-01 9.722383e-01
5.020251e-01 8.115073e-10 4.793630e-01 9.719220e-01
5.017951e-01 7.828092e-10 4.633810e-01 9.713951e-01
5.014829e-01 7.525997e-10 4.556340e-01 9.718791e-01
5.015928e-01 7.298306e-10 4.364970e-01 9.720392e-01
5.014594e-01 6.972541e-10 4.275550e-01 9.720973e-01
5.016384e-01 6.829887e-10 4.770120e-01 9.723136e-01
5.016062e-01 6.577389e-10 5.087190e-01 9.715981e-01
5.012842e-01 6.348329e-10 5.032720e-01 9.723698e-01
5.012588e-01 6.116437e-10 5.135490e-01 9.721230e-01
5.012068e-01 5.920254e-10 5.465110e-01 9.719029e-01
5.009208e-01 5.746769e-10 5.448450e-01 9.720678e-01
5.009854e-01 5.512008e-10 5.527090e-01 9.720468e-01
5.008639e-01 5.331188e-10 5.728340e-01 9.722193e-01
5.007124e-01 5.108827e-10 5.296340e-01 9.720811e-01
5.008357e-01 4.960747e-10 4.833450e-01 9.719391e-01
5.006039e-01 4.806705e-10 5.900480e-01 9.721449e-01
5.007145e-01 4.670318e-10 7.006340e-01 9.720544e-01
5.005694e-01 4.463038e-10 6.789830e-01 9.719249e-01
5.006101e-01 4.316081e-10 6.539950e-01 9.722898e-01
5.005641e-01 4.210999e-10 5.417020e-01 9.722736e-01
5.005219e-01 4.043059e-10 6.099500e-01 9.720640e-01
5.003137e-01 3.917357e-10 5.073900e-01 9.721954e-01
5.003099e-01 3.763073e-10 4.894320e-01 9.720773e-01
5.003771e-01 3.677822e-10 5.397500e-01 9.722069e-01
5.000963e-01 3.506822e-10 4.995700e-01 9.721926e-01
5.000961e-01 3.394820e-10 5.459790e-01 9.715342e-01
5.000768e-01 3.308081e-10 5.536700e-01 9.721211e-01
4.999669e-01 3.163720e-10 5.685450e-01 9.721688e-01
4.997483e-01 3.070322e-10 5.162440e-01 9.721135e-01
5.000282e-01 2.964501e-10 5.027100e-01 9.719877e-01
4.997896e-01 2.866769e-10 5.384770e-01 9.721468e-01
4.997175e-01 2.780119e-10 5.775070e-01 9.722707e-01
4.997640e-01 2.663356e-10 6.594870e-01 9.720096e-01
4.997741e-01 2.601941e-10 5.234330e-01 9.719315e-01
4.998229e-01 2.522661e-10 5.215630e-01 9.721259e-01
4.998871e-01 2.426614e-10 5.163720e-01 9.719134e-01
4.995922e-01 2.337629e-10 5.182330e-01 9.721068e-01
4.996557e-01 2.241117e-10 5.146280e-01 9.718782e-01
4.995642e-01 2.171171e-10 5.299400e-01 9.720135e-01
4.995940e-01 2.114599e-10 5.740540e-01 9.717162e-01
4.993728e-01 2.016038e-10 5.485470e-01 9.720992e-01
4.994634e-01 1.959196e-10 6.005760e-01 9.720897e-01
4.994575e-01 1.882315e-10 5.492640e-01 9.722640e-01
4.994551e-01 1.814468e-10 6.100110e-01 9.720944e-01
4.993831e-01 1.770774e-10 6.552010e-01 9.720868e-01
4.993546e-01 1.709015e-10 4.965670e-01 9.721383e-01
4.994417e-01 1.649166e-10 4.814330e-01 9.721916e-01
4.992369e-01 1.589476e-10 5.128420e-01 9.721726e-01
4.993454e-01 1.524237e-10 5.110810e-01 9.720182e-01
4.993219e-01 1.486958e-10 6.113830e-01 9.717915e-01
4.993076e-01 1.433114e-10 5.360560e-01 9.722116e-01
4.992455e-01 1.389498e-10 4.721080e-01 9.719782e-01
4.992581e-01 1.331958e-10 5.020040e-01 9.718925e-01
4.991867e-01 1.289702e-10 5.168670e-01 9.721573e-01
4.991382e-01 1.245368e-10 4.820160e-01 9.721249e-01
4.991619e-01 1.209521e-10 5.288900e-01 9.721316e-01
4.991809e-01 1.170327e-10 5.205400e-01 9.719696e-01
4.991985e-01 1.134686e-10 4.928940e-01 9.721621e-01
4.991219e-01 1.085413e-10 4.273020e-01 9.722678e-01
4.990812e-01 1.048125e-10 4.346120e-01 9.717305e-01
4.991152e-01 1.015427e-10 4.290510e-01 9.718496e-01
4.990995e-01 9.725240e-11 4.337710e-01 9.723384e-01
4.990546e-01 9.468314e-11 4.516340e-01 9.723450e-01
4.990382e-01 9.191355e-11 4.285460e-01 9.717238e-01
4.990112e-01 8.829719e-11 4.293900e-01 9.718620e-01
4.989994e-01 8.641008e-11 4.382690e-01 9.720573e-01
4.989487e-01 8.259573e-11 4.255080e-01 9.720706e-01
4.989945e-01 7.974773e-11 4.356940e-01 9.721764e-01
4.989586e-01 7.651435e-11 4.234340e-01 9.720792e-01
4.989938e-01 7.446787e-11 4.309180e-01 9.720983e-01
4.989303e-01 7.170858e-11 4.315170e-01 9.720201e-01
4.989510e-01 6.970950e-11 4.388950e-01 9.721192e-01
4.989375e-01 6.733549e-11 4.321120e-01 9.720239e-01
4.989367e-01 6.521804e-11 4.282480e-01 9.721516e-01
4.988764e-01 6.255326e-11 4.215350e-01 9.719849e-01
4.989063e-01 6.068311e-11 4.197640e-01 9.720278e-01
4.988566e-01 5.824150e-11 4.206860e-01 9.724460e-01
4.988370e-01 5.642854e-11 4.259020e-01 9.720030e-01
4.988775e-01 5.475371e-11 4.221120e-01 9.720030e-01
4.988735e-01 5.276431e-11 4.266490e-01 9.721678e-01
4.988254e-01 5.097584e-11 4.273150e-01 9.723526e-01
4.988758e-01 4.940368e-11 4.199500e-01 9.718496e-01
4.988373e-01 4.785649e-11 4.301620e-01 9.719915e-01
4.988323e-01 4.613882e-11 4.312850e-01 9.720068e-01
4.988158e-01 4.468726e-11 4.219920e-01 9.720697e-01
4.987702e-01 4.285357e-11 4.245300e-01 9.721411e-01
4.987916e-01 4.149276e-11 4.203790e-01 9.723584e-01
4.987976e-01 4.011162e-11 4.258000e-01 9.718696e-01
4.987560e-01 3.892063e-11 4.252870e-01 9.722221e-01
4.987751e-01 3.781398e-11 4.199930e-01 9.720868e-01
4.987725e-01 3.621440e-11 4.252280e-01 9.720763e-01
4.987633e-01 3.534029e-11 4.202540e-01 9.721249e-01
4.987373e-01 3.392838e-11 4.260840e-01 9.722783e-01
4.987589e-01 3.282145e-11 4.525350e-01 9.721907e-01
4.987483e-01 3.177039e-11 4.891480e-01 9.720439e-01
4.987687e-01 3.084649e-11 4.585160e-01 9.719582e-01
4.987848e-01 2.984200e-11 4.954100e-01 9.722002e-01
4.987181e-01 2.828104e-11 4.826630e-01 9.724555e-01
4.986782e-01 2.759058e-11 5.090550e-01 9.721402e-01
4.986941e-01 2.685167e-11 5.141330e-01 9.722945e-01
4.987323e-01 2.603765e-11 4.957950e-01 9.721249e-01
