# dim  N   mc   dt  Impsamp 
# 2    2 262394 0.1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.266274e+00 3.923282e-05 1.029212e+00 9.725861e-01
3.267182e+00 3.963653e-05 1.013969e+00 9.730282e-01
3.265487e+00 3.957097e-05 1.017011e+00 9.729967e-01
3.270515e+00 3.986262e-05 1.060409e+00 9.727785e-01
3.262439e+00 3.900758e-05 1.030291e+00 9.728033e-01
3.272404e+00 5.136869e-05 1.030857e+00 9.726394e-01
3.261104e+00 3.951686e-05 1.024141e+00 9.726537e-01
3.263368e+00 3.921029e-05 1.048597e+00 9.724660e-01
3.263696e+00 4.235360e-05 1.023376e+00 9.731120e-01
3.262595e+00 3.914017e-05 1.035718e+00 9.727738e-01
3.265520e+00 3.932079e-05 1.034345e+00 9.729224e-01
3.262272e+00 3.902365e-05 1.064317e+00 9.726766e-01
3.264995e+00 3.917290e-05 1.044943e+00 9.725765e-01
3.263815e+00 3.924418e-05 1.024159e+00 9.727671e-01
3.263672e+00 3.945423e-05 1.016768e+00 9.727099e-01
3.264399e+00 3.907567e-05 1.002158e+00 9.727271e-01
3.262108e+00 3.912492e-05 1.012681e+00 9.726956e-01
3.260590e+00 3.966762e-05 1.018565e+00 9.729443e-01
3.260579e+00 3.994473e-05 1.051068e+00 9.728395e-01
3.259830e+00 3.903399e-05 1.018766e+00 9.728891e-01
3.266005e+00 8.818836e-05 1.048602e+00 9.725499e-01
3.263041e+00 3.914210e-05 1.020867e+00 9.728300e-01
3.261415e+00 3.904636e-05 1.045058e+00 9.728786e-01
3.260746e+00 3.965874e-05 1.029738e+00 9.728795e-01
3.258570e+00 3.888411e-05 1.037633e+00 9.724984e-01
3.258426e+00 3.980115e-05 1.073948e+00 9.728557e-01
3.259040e+00 3.899284e-05 1.031639e+00 9.723660e-01
3.260143e+00 3.903848e-05 1.046237e+00 9.726499e-01
3.258192e+00 3.912111e-05 1.011167e+00 9.729586e-01
3.260741e+00 3.937913e-05 1.045303e+00 9.728043e-01
