# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.213822e+00 4.531673e-05 1.004988e+00 8.629227e-01
3.208673e+00 4.507573e-05 9.651100e-01 8.633991e-01
3.209411e+00 4.840810e-05 9.498410e-01 8.627007e-01
3.210119e+00 4.809947e-05 1.047175e+00 8.623539e-01
3.199724e+00 4.463782e-05 1.030871e+00 8.631019e-01
3.213242e+00 4.926735e-05 9.598210e-01 8.628732e-01
3.210658e+00 4.838022e-05 9.739670e-01 8.629809e-01
3.209249e+00 4.591686e-05 9.645730e-01 8.621729e-01
3.217987e+00 5.033627e-05 1.018791e+00 8.637221e-01
3.211639e+00 4.633559e-05 9.585400e-01 8.628799e-01
3.210003e+00 4.821585e-05 9.388900e-01 8.629323e-01
3.211166e+00 5.576433e-05 1.012459e+00 8.630761e-01
3.215418e+00 5.155937e-05 9.533400e-01 8.627474e-01
3.199611e+00 4.751490e-05 9.765640e-01 8.621586e-01
3.213016e+00 4.928984e-05 9.914130e-01 8.625550e-01
3.198224e+00 4.477939e-05 9.301210e-01 8.633258e-01
3.206086e+00 6.074258e-05 9.970900e-01 8.624140e-01
3.220289e+00 4.769796e-05 9.868350e-01 8.623882e-01
3.211015e+00 4.463455e-05 1.004894e+00 8.630542e-01
3.213686e+00 4.612679e-05 9.754520e-01 8.634725e-01
3.202178e+00 4.521520e-05 9.679230e-01 8.633553e-01
3.205658e+00 4.510272e-05 9.919700e-01 8.629971e-01
3.204681e+00 4.730727e-05 9.381990e-01 8.623235e-01
3.209663e+00 4.617072e-05 9.930930e-01 8.634468e-01
3.200152e+00 4.565969e-05 9.807060e-01 8.632553e-01
3.206697e+00 4.590025e-05 1.005346e+00 8.630590e-01
3.196805e+00 4.514115e-05 9.215110e-01 8.628046e-01
3.209275e+00 5.429452e-05 9.012550e-01 8.628341e-01
3.212392e+00 4.524275e-05 9.301290e-01 8.627007e-01
3.204573e+00 4.490660e-05 9.322200e-01 8.638831e-01
3.207145e+00 4.510882e-05 9.881140e-01 8.635611e-01
3.207283e+00 4.581737e-05 9.270330e-01 8.631485e-01
3.210497e+00 4.597284e-05 1.015343e+00 8.635096e-01
3.216423e+00 4.759026e-05 9.401800e-01 8.632372e-01
3.200601e+00 4.472045e-05 9.923300e-01 8.628056e-01
3.221125e+00 4.649932e-05 9.697660e-01 8.630542e-01
3.213821e+00 7.005396e-05 9.954130e-01 8.628722e-01
3.210932e+00 4.578897e-05 9.869610e-01 8.631628e-01
