# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.238021e+00 4.728040e-05 2.106620e-01 8.606266e-01
3.231777e+00 4.727910e-05 2.184260e-01 8.601511e-01
3.229658e+00 4.534260e-05 2.108530e-01 8.604703e-01
3.233361e+00 4.486455e-05 2.141430e-01 8.601854e-01
3.236444e+00 4.889846e-05 2.174570e-01 8.606523e-01
3.233310e+00 4.866734e-05 2.103750e-01 8.608143e-01
3.230390e+00 4.485381e-05 2.100180e-01 8.598024e-01
3.243452e+00 4.809544e-05 2.167730e-01 8.611954e-01
3.242653e+00 5.896858e-05 2.177160e-01 8.596081e-01
3.223257e+00 4.476739e-05 2.078910e-01 8.605761e-01
3.241195e+00 4.655278e-05 2.026190e-01 8.610791e-01
3.233007e+00 4.679007e-05 2.045900e-01 8.612135e-01
3.231912e+00 4.624388e-05 2.100440e-01 8.612182e-01
3.235556e+00 4.557993e-05 2.212340e-01 8.602512e-01
3.236422e+00 4.628708e-05 2.114800e-01 8.603874e-01
3.233154e+00 4.745026e-05 2.037310e-01 8.603617e-01
3.233725e+00 4.568719e-05 2.052480e-01 8.599501e-01
3.242886e+00 5.202659e-05 2.031340e-01 8.612287e-01
3.219127e+00 4.554205e-05 2.067110e-01 8.599958e-01
3.231409e+00 4.687198e-05 2.038260e-01 8.605789e-01
3.225036e+00 4.581707e-05 2.102230e-01 8.600721e-01
3.233263e+00 4.501626e-05 2.069320e-01 8.599844e-01
3.230633e+00 4.429725e-05 2.119900e-01 8.604122e-01
3.239375e+00 4.579891e-05 2.039080e-01 8.608562e-01
3.245307e+00 4.687080e-05 2.194830e-01 8.608943e-01
3.228911e+00 4.424743e-05 2.111070e-01 8.605732e-01
3.232051e+00 4.417380e-05 2.124020e-01 8.606485e-01
3.245371e+00 5.378578e-05 2.101190e-01 8.610525e-01
3.236200e+00 4.588777e-05 2.120070e-01 8.609000e-01
3.238910e+00 9.895839e-05 2.032020e-01 8.602016e-01
3.237248e+00 4.600994e-05 2.101220e-01 8.614574e-01
3.241025e+00 4.576109e-05 2.035340e-01 8.607666e-01
3.227480e+00 4.471409e-05 2.032100e-01 8.604703e-01
3.233239e+00 4.751747e-05 2.104100e-01 8.603255e-01
3.228919e+00 4.832243e-05 2.028400e-01 8.599425e-01
3.233990e+00 4.555786e-05 2.054350e-01 8.609410e-01
3.238415e+00 5.318814e-05 2.036870e-01 8.606552e-01
3.231891e+00 4.479286e-05 2.166870e-01 8.596948e-01
3.244900e+00 4.626871e-05 2.175700e-01 8.605780e-01
3.239020e+00 4.798584e-05 2.108700e-01 8.609505e-01
3.241705e+00 4.847868e-05 2.031060e-01 8.598501e-01
3.238149e+00 4.674387e-05 2.117970e-01 8.602893e-01
3.234989e+00 4.605416e-05 2.036880e-01 8.607800e-01
3.238015e+00 4.643712e-05 2.186070e-01 8.601178e-01
3.247122e+00 4.647021e-05 2.097970e-01 8.604522e-01
3.226112e+00 4.360089e-05 2.109060e-01 8.605227e-01
3.242711e+00 5.261229e-05 2.126610e-01 8.600244e-01
3.242836e+00 4.572525e-05 2.043110e-01 8.603036e-01
3.230086e+00 4.481567e-05 2.179760e-01 8.596910e-01
3.237267e+00 4.811302e-05 2.062790e-01 8.602035e-01
3.234233e+00 4.835885e-05 2.099130e-01 8.604884e-01
3.231816e+00 4.562168e-05 2.175290e-01 8.603026e-01
3.225257e+00 6.379829e-05 2.104610e-01 8.606028e-01
3.240326e+00 4.565794e-05 2.173910e-01 8.611315e-01
3.227063e+00 4.572688e-05 2.107220e-01 8.606132e-01
3.236229e+00 4.416247e-05 2.072410e-01 8.603341e-01
3.233926e+00 7.530517e-05 2.180120e-01 8.604598e-01
3.238701e+00 5.481525e-05 2.182930e-01 8.604389e-01
3.232452e+00 4.483291e-05 2.212200e-01 8.605532e-01
3.236970e+00 4.477013e-05 2.158660e-01 8.605332e-01
3.237517e+00 4.549073e-05 2.054380e-01 8.604494e-01
3.238276e+00 5.481137e-05 2.160550e-01 8.605685e-01
3.233227e+00 4.555587e-05 2.101580e-01 8.609419e-01
3.233829e+00 4.571810e-05 2.216940e-01 8.605342e-01
3.235277e+00 4.748972e-05 2.120600e-01 8.601340e-01
3.230292e+00 4.890791e-05 2.035430e-01 8.610639e-01
3.223551e+00 4.320514e-05 2.241930e-01 8.600664e-01
3.232695e+00 4.436457e-05 2.045660e-01 8.604722e-01
3.233750e+00 4.728494e-05 2.056890e-01 8.604799e-01
3.236997e+00 4.861355e-05 2.072480e-01 8.604913e-01
3.232361e+00 4.609911e-05 2.099720e-01 8.599034e-01
3.230534e+00 4.809478e-05 2.101960e-01 8.596462e-01
3.232901e+00 4.503991e-05 2.103230e-01 8.604808e-01
3.236704e+00 4.677256e-05 2.032380e-01 8.607409e-01
3.228367e+00 4.570807e-05 2.048470e-01 8.600301e-01
3.232722e+00 4.821988e-05 2.129810e-01 8.606371e-01
3.229196e+00 4.523827e-05 2.187640e-01 8.603588e-01
3.238688e+00 4.896932e-05 2.242950e-01 8.602169e-01
3.240653e+00 4.659563e-05 2.038300e-01 8.607771e-01
3.239241e+00 4.849541e-05 2.104980e-01 8.603617e-01
3.226888e+00 4.780379e-05 2.116810e-01 8.602693e-01
3.243083e+00 4.783338e-05 2.108380e-01 8.613478e-01
3.238263e+00 4.522109e-05 2.035030e-01 8.602569e-01
3.235214e+00 4.460921e-05 2.188610e-01 8.604598e-01
3.230503e+00 4.421757e-05 2.186220e-01 8.602197e-01
3.227351e+00 4.499654e-05 2.174550e-01 8.605742e-01
3.250672e+00 4.695718e-05 2.053250e-01 8.600625e-01
3.229554e+00 4.697439e-05 2.115000e-01 8.604341e-01
3.241446e+00 4.967563e-05 2.311710e-01 8.598748e-01
3.235116e+00 4.404073e-05 2.138850e-01 8.607047e-01
3.242522e+00 4.507166e-05 2.033890e-01 8.602445e-01
3.226693e+00 4.490410e-05 2.030140e-01 8.599606e-01
3.241491e+00 4.804398e-05 2.080250e-01 8.609467e-01
3.237219e+00 4.903224e-05 2.112630e-01 8.606237e-01
3.231084e+00 4.465981e-05 2.033310e-01 8.601797e-01
3.233835e+00 4.465635e-05 2.034380e-01 8.602121e-01
3.227643e+00 4.452657e-05 2.099160e-01 8.605142e-01
3.238630e+00 4.805061e-05 2.070050e-01 8.604856e-01
3.233030e+00 4.706984e-05 2.037470e-01 8.599739e-01
3.232913e+00 4.435126e-05 2.108980e-01 8.606695e-01
3.238917e+00 4.463700e-05 2.168770e-01 8.613335e-01
3.226141e+00 4.422099e-05 2.172120e-01 8.604637e-01
3.245407e+00 5.927532e-05 2.204080e-01 8.609496e-01
3.232250e+00 4.493271e-05 2.055610e-01 8.609734e-01
3.241237e+00 6.332454e-05 2.113080e-01 8.600683e-01
3.231543e+00 4.946274e-05 2.101320e-01 8.604084e-01
3.223769e+00 4.450078e-05 2.172000e-01 8.603684e-01
3.238083e+00 4.846442e-05 2.110330e-01 8.601149e-01
3.234600e+00 4.429852e-05 2.146410e-01 8.605151e-01
3.231670e+00 4.465495e-05 2.138310e-01 8.601921e-01
3.232384e+00 4.498859e-05 2.157530e-01 8.601035e-01
3.226556e+00 4.467393e-05 2.056750e-01 8.600787e-01
3.229566e+00 4.571537e-05 2.035160e-01 8.598377e-01
3.241102e+00 5.804266e-05 2.100480e-01 8.607895e-01
3.231608e+00 4.396239e-05 2.044030e-01 8.607371e-01
3.230184e+00 4.523229e-05 2.110310e-01 8.601597e-01
3.241743e+00 5.356215e-05 2.100370e-01 8.600635e-01
3.241815e+00 5.129661e-05 2.032130e-01 8.604999e-01
3.240752e+00 5.024456e-05 2.033430e-01 8.605008e-01
3.234399e+00 4.532412e-05 2.116120e-01 8.597710e-01
3.237850e+00 4.452607e-05 2.255730e-01 8.605608e-01
3.228337e+00 4.479147e-05 2.170200e-01 8.600263e-01
3.241174e+00 4.579630e-05 2.125790e-01 8.598958e-01
3.234875e+00 4.666581e-05 2.034290e-01 8.603131e-01
3.243785e+00 4.574722e-05 2.096270e-01 8.600816e-01
3.231256e+00 4.514658e-05 2.196490e-01 8.601921e-01
3.220972e+00 4.442202e-05 2.120360e-01 8.600759e-01
3.243566e+00 4.458617e-05 2.100340e-01 8.610239e-01
3.221753e+00 4.410478e-05 2.115480e-01 8.598177e-01
3.229836e+00 4.504792e-05 2.122120e-01 8.595538e-01
3.233055e+00 6.144452e-05 2.205450e-01 8.599787e-01
3.234418e+00 4.533578e-05 2.039680e-01 8.605923e-01
3.239143e+00 4.621018e-05 2.106540e-01 8.604570e-01
3.234578e+00 5.292878e-05 2.140180e-01 8.602798e-01
3.223260e+00 4.568823e-05 2.165690e-01 8.605675e-01
3.233179e+00 4.921905e-05 2.100160e-01 8.606571e-01
3.234526e+00 4.745712e-05 2.102760e-01 8.600292e-01
3.237665e+00 4.837406e-05 2.100640e-01 8.598853e-01
3.221493e+00 4.761559e-05 2.113440e-01 8.598177e-01
3.236661e+00 4.607846e-05 2.040850e-01 8.610725e-01
3.240703e+00 6.618680e-05 2.062620e-01 8.603284e-01
3.242221e+00 5.584920e-05 2.102260e-01 8.608581e-01
3.235325e+00 4.518949e-05 2.106500e-01 8.600683e-01
3.243475e+00 4.853982e-05 2.102460e-01 8.609915e-01
3.232928e+00 4.628379e-05 2.037210e-01 8.597043e-01
3.235687e+00 4.539062e-05 2.071950e-01 8.601645e-01
3.233712e+00 4.447469e-05 2.143820e-01 8.603588e-01
3.228383e+00 4.357639e-05 2.038170e-01 8.605008e-01
3.232329e+00 4.400079e-05 2.032830e-01 8.611620e-01
3.241501e+00 7.705314e-05 2.141070e-01 8.606390e-01
3.242574e+00 4.738492e-05 2.041890e-01 8.611325e-01
3.229461e+00 4.535059e-05 2.100070e-01 8.603341e-01
3.220646e+00 4.394765e-05 2.107150e-01 8.602760e-01
3.225592e+00 4.422235e-05 2.131310e-01 8.601807e-01
3.228061e+00 4.541881e-05 2.213960e-01 8.597367e-01
3.235594e+00 4.405013e-05 2.055140e-01 8.604093e-01
3.235462e+00 6.164135e-05 2.104580e-01 8.603217e-01
3.228682e+00 4.483916e-05 2.107540e-01 8.603893e-01
3.236313e+00 5.161041e-05 2.168800e-01 8.602064e-01
3.230763e+00 4.640328e-05 2.125000e-01 8.604570e-01
3.231787e+00 4.560257e-05 2.131510e-01 8.596328e-01
3.236186e+00 4.805305e-05 2.041010e-01 8.600492e-01
3.226821e+00 4.409596e-05 2.113820e-01 8.605122e-01
3.224931e+00 4.679500e-05 2.232780e-01 8.607018e-01
3.231647e+00 4.988783e-05 2.082300e-01 8.600120e-01
3.228451e+00 4.471211e-05 2.047480e-01 8.602979e-01
3.233349e+00 4.848549e-05 2.124160e-01 8.604408e-01
3.243074e+00 4.685672e-05 2.102840e-01 8.610010e-01
3.227203e+00 4.451106e-05 2.033000e-01 8.603055e-01
3.232827e+00 4.745856e-05 2.092570e-01 8.605237e-01
3.233074e+00 4.614684e-05 2.249060e-01 8.597300e-01
3.220816e+00 4.648976e-05 2.119240e-01 8.601083e-01
3.237439e+00 4.508413e-05 2.184180e-01 8.607809e-01
3.232237e+00 4.455145e-05 2.177460e-01 8.605923e-01
3.235162e+00 4.520264e-05 2.132390e-01 8.607990e-01
3.231834e+00 4.446197e-05 2.179160e-01 8.603941e-01
3.240030e+00 5.267496e-05 2.090060e-01 8.606914e-01
3.233961e+00 4.499472e-05 2.116730e-01 8.611954e-01
3.220808e+00 4.450974e-05 2.129260e-01 8.594909e-01
3.234009e+00 4.843657e-05 2.204770e-01 8.604951e-01
3.243635e+00 4.665274e-05 2.143510e-01 8.599263e-01
3.231078e+00 4.404756e-05 2.104640e-01 8.604351e-01
3.235183e+00 4.648887e-05 2.032220e-01 8.597815e-01
3.231621e+00 4.614974e-05 2.037520e-01 8.598415e-01
3.234358e+00 4.522074e-05 2.144500e-01 8.606437e-01
3.229813e+00 4.557584e-05 2.145670e-01 8.601245e-01
3.224196e+00 4.368951e-05 2.133360e-01 8.599978e-01
3.240586e+00 4.697348e-05 2.102340e-01 8.610401e-01
3.238434e+00 4.721738e-05 2.144920e-01 8.607133e-01
3.232276e+00 4.534045e-05 2.105960e-01 8.607571e-01
3.238389e+00 5.640342e-05 2.032470e-01 8.606228e-01
3.229494e+00 4.463501e-05 2.101350e-01 8.596852e-01
3.232406e+00 4.418290e-05 2.058940e-01 8.604132e-01
3.232802e+00 4.806636e-05 2.200410e-01 8.598110e-01
3.238685e+00 4.604031e-05 2.134390e-01 8.612897e-01
3.237417e+00 4.478544e-05 2.108990e-01 8.604417e-01
3.226699e+00 4.372171e-05 2.106400e-01 8.601216e-01
3.234194e+00 4.993279e-05 2.106300e-01 8.602445e-01
3.241379e+00 4.664477e-05 2.177910e-01 8.598644e-01
3.230102e+00 4.869939e-05 2.144660e-01 8.605770e-01
3.236428e+00 4.824537e-05 2.175710e-01 8.604770e-01
3.246696e+00 5.080911e-05 2.136160e-01 8.613078e-01
3.234272e+00 4.482214e-05 2.106130e-01 8.607333e-01
3.231420e+00 4.565934e-05 2.104620e-01 8.604770e-01
3.232533e+00 4.713673e-05 2.108210e-01 8.602083e-01
3.243370e+00 4.967660e-05 2.256290e-01 8.603417e-01
3.234469e+00 4.507084e-05 2.100160e-01 8.605208e-01
3.242719e+00 4.875871e-05 2.210510e-01 8.605723e-01
3.236203e+00 4.506078e-05 2.108540e-01 8.600540e-01
3.243964e+00 4.707254e-05 2.119180e-01 8.605151e-01
3.237242e+00 4.430131e-05 2.102690e-01 8.602350e-01
3.241115e+00 4.939327e-05 2.104010e-01 8.607018e-01
3.235431e+00 4.477221e-05 2.026410e-01 8.605742e-01
3.232803e+00 4.562334e-05 2.131550e-01 8.609781e-01
3.222100e+00 4.687350e-05 2.148280e-01 8.605799e-01
3.237706e+00 4.457297e-05 2.126300e-01 8.612192e-01
3.243435e+00 4.528819e-05 2.100410e-01 8.605837e-01
3.236596e+00 6.081043e-05 2.098020e-01 8.606190e-01
3.247506e+00 5.130853e-05 2.030580e-01 8.605465e-01
3.230079e+00 4.765298e-05 2.107250e-01 8.599606e-01
3.239577e+00 5.232474e-05 2.036220e-01 8.610029e-01
3.227513e+00 4.539219e-05 2.103240e-01 8.602102e-01
3.231061e+00 4.556982e-05 2.180090e-01 8.607981e-01
3.240651e+00 4.517584e-05 2.169960e-01 8.607695e-01
3.231086e+00 4.542473e-05 2.102870e-01 8.602588e-01
3.242217e+00 4.510422e-05 2.150700e-01 8.612059e-01
3.232918e+00 1.317731e-04 2.182370e-01 8.601959e-01
3.223741e+00 4.533696e-05 2.029190e-01 8.603198e-01
3.244460e+00 6.604067e-05 2.109090e-01 8.608810e-01
3.247211e+00 4.664932e-05 2.170420e-01 8.608848e-01
3.232450e+00 4.728105e-05 2.045320e-01 8.605808e-01
3.246268e+00 4.733137e-05 2.092920e-01 8.614298e-01
3.242256e+00 4.558246e-05 2.027830e-01 8.607562e-01
3.237830e+00 4.541450e-05 2.114810e-01 8.609877e-01
3.231584e+00 4.343025e-05 2.037180e-01 8.610363e-01
3.220054e+00 4.382699e-05 2.103140e-01 8.596043e-01
3.227089e+00 4.541494e-05 2.168680e-01 8.598710e-01
3.236829e+00 5.111635e-05 2.134420e-01 8.602455e-01
3.226839e+00 4.455108e-05 2.101470e-01 8.601750e-01
3.238811e+00 4.821520e-05 2.124540e-01 8.605303e-01
3.233676e+00 5.043828e-05 2.046830e-01 8.599577e-01
3.235356e+00 4.438937e-05 2.118060e-01 8.595423e-01
3.241657e+00 4.602957e-05 2.064240e-01 8.608619e-01
3.232505e+00 4.755802e-05 2.040200e-01 8.604637e-01
3.236441e+00 4.669189e-05 2.133250e-01 8.604818e-01
3.231407e+00 4.461529e-05 2.035790e-01 8.610420e-01
3.229441e+00 4.477201e-05 2.130600e-01 8.602540e-01
3.236952e+00 4.609236e-05 2.192180e-01 8.605780e-01
3.231024e+00 4.518185e-05 2.133400e-01 8.602283e-01
3.250128e+00 7.496215e-05 2.040650e-01 8.607095e-01
3.227404e+00 4.690297e-05 2.107120e-01 8.601188e-01
3.234852e+00 4.443466e-05 2.168980e-01 8.611954e-01
3.233628e+00 4.818661e-05 2.071410e-01 8.598501e-01
3.239427e+00 4.767583e-05 2.055630e-01 8.603922e-01
3.236018e+00 4.455087e-05 2.106550e-01 8.611373e-01
3.223969e+00 4.854084e-05 2.051160e-01 8.606818e-01
3.234450e+00 4.474964e-05 2.031240e-01 8.606275e-01
3.241941e+00 4.730167e-05 2.032150e-01 8.605408e-01
3.237198e+00 4.406171e-05 2.123670e-01 8.607057e-01
3.237134e+00 4.550858e-05 2.171510e-01 8.596090e-01
3.231823e+00 4.498355e-05 2.172320e-01 8.600006e-01
3.244453e+00 4.678974e-05 2.103730e-01 8.610544e-01
3.233928e+00 4.553848e-05 2.105020e-01 8.602378e-01
3.244919e+00 4.986014e-05 2.192270e-01 8.602941e-01
3.236346e+00 5.016122e-05 2.115440e-01 8.605294e-01
3.232113e+00 4.569095e-05 2.036160e-01 8.598548e-01
3.235414e+00 4.456003e-05 2.038180e-01 8.604856e-01
3.224843e+00 4.362058e-05 2.105180e-01 8.598405e-01
3.235939e+00 4.471780e-05 2.099650e-01 8.605075e-01
3.239015e+00 4.526771e-05 2.041280e-01 8.596224e-01
3.227612e+00 4.579020e-05 2.103020e-01 8.597700e-01
3.230368e+00 4.477435e-05 2.069610e-01 8.595433e-01
3.226293e+00 4.444281e-05 2.042640e-01 8.602836e-01
3.235778e+00 5.240848e-05 2.104280e-01 8.608343e-01
3.240457e+00 4.697021e-05 2.142340e-01 8.602464e-01
3.225002e+00 4.414619e-05 2.114950e-01 8.596795e-01
3.223925e+00 4.413634e-05 2.034640e-01 8.595862e-01
3.228000e+00 4.851901e-05 2.169540e-01 8.599263e-01
3.228781e+00 4.630551e-05 2.117520e-01 8.603150e-01
3.226966e+00 4.499276e-05 2.100790e-01 8.601388e-01
3.245047e+00 1.547553e-04 2.045170e-01 8.604989e-01
3.236331e+00 4.461656e-05 2.184950e-01 8.599358e-01
3.238561e+00 4.827537e-05 2.184630e-01 8.608781e-01
3.238483e+00 4.630156e-05 2.172860e-01 8.599930e-01
3.241987e+00 4.682279e-05 2.034030e-01 8.600873e-01
3.240530e+00 4.497888e-05 2.033880e-01 8.601521e-01
3.242495e+00 4.573249e-05 2.064360e-01 8.610248e-01
3.252456e+00 4.642577e-05 2.030970e-01 8.603998e-01
3.229894e+00 4.692239e-05 2.041700e-01 8.603903e-01
3.242626e+00 4.526821e-05 2.240600e-01 8.604884e-01
3.227534e+00 4.598081e-05 2.117830e-01 8.603893e-01
3.221852e+00 4.600799e-05 2.046430e-01 8.601454e-01
3.227298e+00 4.394199e-05 2.109640e-01 8.604646e-01
3.228579e+00 4.425734e-05 2.128440e-01 8.602169e-01
3.230492e+00 4.413422e-05 2.033720e-01 8.602464e-01
3.241658e+00 5.074528e-05 2.102260e-01 8.608219e-01
3.236468e+00 4.522886e-05 2.098130e-01 8.602398e-01
3.233820e+00 4.499909e-05 2.035120e-01 8.603103e-01
3.226582e+00 4.457099e-05 2.030550e-01 8.605704e-01
3.240768e+00 4.647965e-05 2.105120e-01 8.601502e-01
3.235375e+00 4.531910e-05 2.037840e-01 8.606371e-01
3.228604e+00 4.586994e-05 2.107370e-01 8.601149e-01
3.231604e+00 4.463776e-05 2.200880e-01 8.605370e-01
3.238350e+00 4.777956e-05 2.097040e-01 8.600921e-01
3.227256e+00 4.490765e-05 2.031170e-01 8.605942e-01
3.238463e+00 4.767034e-05 2.157300e-01 8.601997e-01
3.225805e+00 4.444095e-05 2.037490e-01 8.605827e-01
3.236102e+00 4.482004e-05 2.132600e-01 8.610105e-01
3.249983e+00 4.770052e-05 2.247890e-01 8.608981e-01
3.234829e+00 4.566565e-05 2.135020e-01 8.596071e-01
3.230019e+00 4.552220e-05 2.193070e-01 8.608524e-01
3.238659e+00 4.646253e-05 2.141240e-01 8.604408e-01
3.223614e+00 4.410815e-05 2.096990e-01 8.603007e-01
3.233820e+00 4.592733e-05 2.176780e-01 8.599558e-01
3.232239e+00 4.477158e-05 2.208980e-01 8.599234e-01
3.224643e+00 4.631817e-05 2.115460e-01 8.607562e-01
3.234821e+00 4.616354e-05 2.104410e-01 8.608905e-01
3.237690e+00 4.956564e-05 2.170810e-01 8.601445e-01
3.238694e+00 4.607226e-05 2.174620e-01 8.599901e-01
3.231352e+00 4.694559e-05 2.053510e-01 8.604522e-01
3.227108e+00 4.481272e-05 2.092090e-01 8.598968e-01
3.226462e+00 4.617088e-05 2.137430e-01 8.597557e-01
3.237333e+00 4.572365e-05 2.172810e-01 8.600178e-01
3.232374e+00 4.514633e-05 2.106680e-01 8.605694e-01
3.229268e+00 4.615916e-05 2.177680e-01 8.605332e-01
3.232362e+00 4.593927e-05 2.033370e-01 8.607542e-01
3.234685e+00 4.777714e-05 2.188390e-01 8.608800e-01
3.242033e+00 4.793422e-05 2.176410e-01 8.603446e-01
3.237302e+00 4.583382e-05 2.100760e-01 8.606237e-01
3.238127e+00 4.590719e-05 2.168870e-01 8.607695e-01
3.223414e+00 4.795262e-05 2.166400e-01 8.596062e-01
3.237398e+00 4.599874e-05 2.059530e-01 8.601940e-01
3.247057e+00 4.971304e-05 2.187320e-01 8.603731e-01
3.233514e+00 4.609728e-05 2.170490e-01 8.602950e-01
3.227353e+00 4.444614e-05 2.059280e-01 8.610163e-01
3.238122e+00 4.573508e-05 2.100240e-01 8.608953e-01
3.232864e+00 4.734878e-05 2.173310e-01 8.599301e-01
3.248912e+00 4.761312e-05 2.232990e-01 8.609391e-01
3.238963e+00 7.378749e-05 2.121090e-01 8.610610e-01
3.231341e+00 5.940294e-05 2.105920e-01 8.601226e-01
3.239041e+00 4.612474e-05 2.177820e-01 8.600930e-01
3.237283e+00 6.429492e-05 2.109360e-01 8.603255e-01
3.233177e+00 4.676246e-05 2.155850e-01 8.606190e-01
3.236076e+00 4.852599e-05 2.106380e-01 8.610286e-01
3.239379e+00 4.535121e-05 2.046740e-01 8.607523e-01
3.237562e+00 4.492341e-05 2.117070e-01 8.598977e-01
3.241544e+00 4.956462e-05 2.045650e-01 8.604379e-01
3.238230e+00 4.522032e-05 2.041070e-01 8.601426e-01
3.232535e+00 4.412944e-05 2.266820e-01 8.603188e-01
3.232358e+00 4.607501e-05 2.067930e-01 8.598167e-01
3.236512e+00 4.647569e-05 2.168060e-01 8.600416e-01
3.234424e+00 4.542380e-05 2.108800e-01 8.602388e-01
3.231083e+00 4.448353e-05 2.034670e-01 8.605827e-01
3.238448e+00 4.636523e-05 2.033210e-01 8.607123e-01
3.228443e+00 4.521223e-05 2.032960e-01 8.609410e-01
