# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.008415e-01 2.561007e-10 4.671820e-01 9.718906e-01
5.004516e-01 1.164724e-10 4.473570e-01 9.717924e-01
5.001772e-01 5.362245e-11 4.862050e-01 9.723889e-01
5.000898e-01 2.445256e-11 4.684560e-01 9.718496e-01
5.000309e-01 1.117852e-11 4.663010e-01 9.722659e-01
4.999956e-01 5.297886e-12 4.946200e-01 9.719944e-01
4.999966e-01 2.558598e-12 4.544820e-01 9.722860e-01
4.999898e-01 1.296456e-12 4.550330e-01 9.722288e-01
4.999851e-01 7.195236e-13 4.677360e-01 9.719220e-01
4.999823e-01 4.625675e-13 4.589250e-01 9.720773e-01
4.999829e-01 3.479152e-13 4.813400e-01 9.720344e-01
4.999805e-01 2.946174e-13 4.506170e-01 9.721021e-01
4.999813e-01 2.702150e-13 4.532550e-01 9.720382e-01
4.999821e-01 2.594037e-13 4.587460e-01 9.723374e-01
4.999817e-01 2.544116e-13 4.557170e-01 9.721535e-01
4.999815e-01 2.521315e-13 4.606530e-01 9.719115e-01
4.999817e-01 2.511362e-13 4.808320e-01 9.719763e-01
4.999816e-01 2.506748e-13 4.809150e-01 9.719973e-01
4.999816e-01 2.504662e-13 4.542470e-01 9.719020e-01
4.999815e-01 2.503689e-13 4.372760e-01 9.719668e-01
4.999816e-01 2.503289e-13 4.514960e-01 9.720621e-01
4.999816e-01 2.503102e-13 4.983650e-01 9.722583e-01
4.999816e-01 2.503015e-13 4.600780e-01 9.718715e-01
4.999816e-01 2.502988e-13 4.722520e-01 9.719048e-01
4.999816e-01 2.502953e-13 4.652210e-01 9.718839e-01
4.999815e-01 2.502951e-13 4.618060e-01 9.720563e-01
4.999816e-01 2.502949e-13 4.686410e-01 9.719887e-01
4.999816e-01 2.502937e-13 4.677300e-01 9.719925e-01
4.999816e-01 2.502935e-13 4.609220e-01 9.720582e-01
4.999815e-01 2.502935e-13 4.785780e-01 9.720678e-01
4.999815e-01 2.502931e-13 4.469040e-01 9.717457e-01
4.999816e-01 2.502938e-13 4.509590e-01 9.719630e-01
4.999815e-01 2.502923e-13 4.778900e-01 9.718639e-01
4.999815e-01 2.502929e-13 4.657510e-01 9.719973e-01
4.999815e-01 2.502911e-13 4.855740e-01 9.719068e-01
4.999815e-01 2.502921e-13 4.629140e-01 9.717657e-01
4.999815e-01 2.502934e-13 4.585540e-01 9.720706e-01
4.999816e-01 2.502944e-13 4.753050e-01 9.718401e-01
4.999816e-01 2.502936e-13 4.844070e-01 9.721640e-01
4.999815e-01 2.502929e-13 4.558000e-01 9.721345e-01
4.999815e-01 2.502923e-13 4.452260e-01 9.719315e-01
4.999815e-01 2.502932e-13 4.599670e-01 9.720382e-01
4.999816e-01 2.502941e-13 4.845230e-01 9.718200e-01
4.999816e-01 2.502938e-13 4.516460e-01 9.718725e-01
4.999815e-01 2.502918e-13 4.731130e-01 9.722069e-01
4.999815e-01 2.502932e-13 4.882380e-01 9.719220e-01
4.999816e-01 2.502936e-13 4.779840e-01 9.719096e-01
4.999815e-01 2.502918e-13 4.569700e-01 9.720640e-01
4.999816e-01 2.502941e-13 4.597790e-01 9.720697e-01
4.999815e-01 2.502933e-13 4.608050e-01 9.719210e-01
4.999816e-01 2.502953e-13 4.739940e-01 9.719249e-01
4.999815e-01 2.502933e-13 4.686370e-01 9.722078e-01
4.999815e-01 2.502926e-13 4.621460e-01 9.723136e-01
4.999816e-01 2.502944e-13 4.662960e-01 9.721669e-01
4.999816e-01 2.502945e-13 4.903810e-01 9.719944e-01
4.999816e-01 2.502947e-13 4.595510e-01 9.718963e-01
4.999816e-01 2.502936e-13 4.844420e-01 9.719106e-01
4.999816e-01 2.502937e-13 4.531840e-01 9.718563e-01
4.999816e-01 2.502956e-13 4.675900e-01 9.721564e-01
4.999816e-01 2.502939e-13 4.742200e-01 9.720878e-01
4.999815e-01 2.502923e-13 4.475510e-01 9.719782e-01
4.999815e-01 2.502924e-13 4.769310e-01 9.719725e-01
4.999816e-01 2.502939e-13 4.466650e-01 9.720964e-01
4.999815e-01 2.502919e-13 4.555050e-01 9.722002e-01
4.999816e-01 2.502933e-13 4.811110e-01 9.716848e-01
4.999815e-01 2.502919e-13 5.050610e-01 9.720944e-01
4.999816e-01 2.502943e-13 4.804970e-01 9.719820e-01
4.999816e-01 2.502943e-13 4.739500e-01 9.718296e-01
4.999816e-01 2.502944e-13 4.632180e-01 9.717676e-01
4.999816e-01 2.502943e-13 4.307630e-01 9.721440e-01
4.999816e-01 2.502938e-13 4.639860e-01 9.722698e-01
4.999815e-01 2.502924e-13 4.685080e-01 9.720154e-01
4.999815e-01 2.502929e-13 4.522280e-01 9.724165e-01
4.999815e-01 2.502926e-13 4.677540e-01 9.719754e-01
4.999815e-01 2.502928e-13 4.720270e-01 9.717572e-01
4.999816e-01 2.502934e-13 4.918950e-01 9.721068e-01
4.999815e-01 2.502924e-13 4.610740e-01 9.720192e-01
4.999816e-01 2.502933e-13 4.812070e-01 9.722650e-01
4.999816e-01 2.502940e-13 4.649250e-01 9.718229e-01
4.999815e-01 2.502924e-13 4.615230e-01 9.720478e-01
4.999816e-01 2.502941e-13 4.978930e-01 9.720811e-01
4.999816e-01 2.502955e-13 4.531790e-01 9.719982e-01
4.999816e-01 2.502940e-13 4.526100e-01 9.722116e-01
4.999815e-01 2.502941e-13 4.461650e-01 9.720420e-01
4.999816e-01 2.502932e-13 4.521100e-01 9.719658e-01
4.999816e-01 2.502940e-13 4.746510e-01 9.719325e-01
4.999816e-01 2.502950e-13 4.544610e-01 9.720497e-01
4.999816e-01 2.502942e-13 4.685280e-01 9.720106e-01
4.999816e-01 2.502925e-13 4.408830e-01 9.721078e-01
4.999815e-01 2.502917e-13 4.905360e-01 9.718505e-01
4.999815e-01 2.502919e-13 4.500990e-01 9.718067e-01
4.999815e-01 2.502926e-13 4.508670e-01 9.718096e-01
4.999816e-01 2.502937e-13 4.452180e-01 9.718953e-01
4.999815e-01 2.502922e-13 4.639620e-01 9.719029e-01
4.999816e-01 2.502954e-13 4.473530e-01 9.718229e-01
4.999815e-01 2.502931e-13 4.678880e-01 9.719239e-01
4.999816e-01 2.502943e-13 4.532600e-01 9.720392e-01
4.999815e-01 2.502946e-13 4.452840e-01 9.721964e-01
4.999815e-01 2.502936e-13 4.723130e-01 9.721383e-01
4.999815e-01 2.502927e-13 4.573720e-01 9.722821e-01
4.999815e-01 2.502937e-13 4.569250e-01 9.718067e-01
4.999816e-01 2.502944e-13 4.777480e-01 9.719029e-01
4.999816e-01 2.502937e-13 4.448890e-01 9.720135e-01
4.999815e-01 2.502931e-13 4.817150e-01 9.719525e-01
4.999815e-01 2.502921e-13 4.819670e-01 9.718963e-01
4.999815e-01 2.502934e-13 4.635770e-01 9.721183e-01
4.999815e-01 2.502931e-13 4.572960e-01 9.722326e-01
4.999815e-01 2.502922e-13 4.748930e-01 9.720544e-01
4.999815e-01 2.502919e-13 4.753890e-01 9.721135e-01
4.999816e-01 2.502944e-13 4.459540e-01 9.721402e-01
4.999815e-01 2.502926e-13 4.524130e-01 9.718172e-01
4.999816e-01 2.502940e-13 4.500130e-01 9.719620e-01
4.999816e-01 2.502945e-13 4.820690e-01 9.719020e-01
4.999815e-01 2.502921e-13 4.750640e-01 9.718782e-01
4.999815e-01 2.502925e-13 4.600140e-01 9.723107e-01
4.999815e-01 2.502923e-13 4.835250e-01 9.722431e-01
4.999816e-01 2.502946e-13 4.508130e-01 9.719515e-01
4.999816e-01 2.502927e-13 4.976870e-01 9.718343e-01
4.999816e-01 2.502937e-13 4.918360e-01 9.719582e-01
4.999816e-01 2.502952e-13 4.741720e-01 9.716657e-01
4.999816e-01 2.502948e-13 4.534610e-01 9.721554e-01
4.999816e-01 2.502946e-13 4.532140e-01 9.720859e-01
4.999815e-01 2.502916e-13 4.845800e-01 9.719982e-01
4.999816e-01 2.502956e-13 4.631450e-01 9.721983e-01
4.999816e-01 2.502941e-13 4.733210e-01 9.720287e-01
4.999816e-01 2.502936e-13 4.983220e-01 9.719830e-01
4.999816e-01 2.502938e-13 4.441760e-01 9.718343e-01
4.999816e-01 2.502931e-13 4.808590e-01 9.721945e-01
4.999815e-01 2.502929e-13 4.626130e-01 9.721735e-01
4.999816e-01 2.502942e-13 4.728660e-01 9.718763e-01
4.999815e-01 2.502919e-13 4.568150e-01 9.719115e-01
4.999815e-01 2.502926e-13 4.821240e-01 9.719563e-01
4.999815e-01 2.502930e-13 4.800900e-01 9.721592e-01
4.999816e-01 2.502937e-13 4.671480e-01 9.718848e-01
4.999815e-01 2.502929e-13 4.478470e-01 9.721202e-01
4.999816e-01 2.502927e-13 4.757200e-01 9.723403e-01
4.999816e-01 2.502941e-13 4.906240e-01 9.720258e-01
4.999816e-01 2.502928e-13 4.439960e-01 9.717429e-01
4.999816e-01 2.502932e-13 4.676280e-01 9.719096e-01
4.999815e-01 2.502923e-13 4.581720e-01 9.720782e-01
4.999815e-01 2.502942e-13 4.726240e-01 9.721516e-01
4.999816e-01 2.502941e-13 4.944850e-01 9.717829e-01
4.999815e-01 2.502913e-13 4.560150e-01 9.715990e-01
4.999816e-01 2.502951e-13 4.463200e-01 9.721507e-01
4.999816e-01 2.502930e-13 4.670360e-01 9.719553e-01
4.999815e-01 2.502930e-13 4.496800e-01 9.720497e-01
4.999816e-01 2.502945e-13 4.946710e-01 9.717333e-01
4.999816e-01 2.502940e-13 4.499330e-01 9.718496e-01
4.999816e-01 2.502932e-13 4.626620e-01 9.721545e-01
4.999815e-01 2.502911e-13 4.753430e-01 9.722193e-01
4.999816e-01 2.502936e-13 4.453990e-01 9.716314e-01
4.999815e-01 2.502925e-13 4.358130e-01 9.719915e-01
4.999816e-01 2.502945e-13 4.540780e-01 9.720335e-01
4.999816e-01 2.502940e-13 4.606160e-01 9.720173e-01
4.999815e-01 2.502938e-13 4.598680e-01 9.718705e-01
4.999816e-01 2.502946e-13 4.600890e-01 9.717419e-01
4.999815e-01 2.502923e-13 4.685780e-01 9.719039e-01
4.999815e-01 2.502923e-13 4.754690e-01 9.719201e-01
4.999816e-01 2.502941e-13 4.659870e-01 9.719144e-01
4.999815e-01 2.502940e-13 4.537010e-01 9.718248e-01
4.999816e-01 2.502943e-13 4.491690e-01 9.720954e-01
4.999815e-01 2.502921e-13 4.878730e-01 9.723002e-01
4.999815e-01 2.502932e-13 4.402990e-01 9.718658e-01
4.999815e-01 2.502931e-13 4.515680e-01 9.721821e-01
4.999815e-01 2.502927e-13 4.735380e-01 9.719163e-01
4.999815e-01 2.502928e-13 4.813800e-01 9.720621e-01
4.999815e-01 2.502914e-13 4.620190e-01 9.718582e-01
4.999816e-01 2.502941e-13 4.674100e-01 9.720582e-01
4.999815e-01 2.502923e-13 4.594310e-01 9.719630e-01
4.999816e-01 2.502946e-13 4.624360e-01 9.720268e-01
4.999816e-01 2.502933e-13 4.986790e-01 9.722231e-01
4.999815e-01 2.502919e-13 4.639770e-01 9.719525e-01
4.999816e-01 2.502946e-13 4.490150e-01 9.720573e-01
4.999815e-01 2.502920e-13 4.993090e-01 9.720849e-01
4.999815e-01 2.502929e-13 4.984040e-01 9.719068e-01
4.999816e-01 2.502928e-13 4.444920e-01 9.721183e-01
4.999815e-01 2.502927e-13 4.813530e-01 9.718496e-01
4.999816e-01 2.502940e-13 4.677220e-01 9.718181e-01
4.999815e-01 2.502927e-13 4.521360e-01 9.720802e-01
4.999816e-01 2.502948e-13 4.529520e-01 9.717362e-01
4.999815e-01 2.502931e-13 4.790920e-01 9.717781e-01
4.999815e-01 2.502924e-13 4.453160e-01 9.720725e-01
4.999816e-01 2.502957e-13 4.693230e-01 9.720449e-01
4.999816e-01 2.502939e-13 4.610050e-01 9.720697e-01
4.999815e-01 2.502929e-13 4.736680e-01 9.720230e-01
4.999816e-01 2.502941e-13 4.722610e-01 9.721659e-01
4.999815e-01 2.502941e-13 4.530040e-01 9.717543e-01
4.999816e-01 2.502941e-13 4.740490e-01 9.719258e-01
4.999815e-01 2.502931e-13 4.724630e-01 9.718467e-01
4.999815e-01 2.502929e-13 4.454250e-01 9.720049e-01
4.999815e-01 2.502931e-13 4.632210e-01 9.721307e-01
4.999816e-01 2.502958e-13 4.618250e-01 9.722193e-01
4.999816e-01 2.502943e-13 4.589000e-01 9.718629e-01
4.999816e-01 2.502935e-13 4.805580e-01 9.719087e-01
4.999816e-01 2.502927e-13 4.696150e-01 9.720611e-01
4.999815e-01 2.502932e-13 4.736100e-01 9.721021e-01
4.999816e-01 2.502952e-13 4.730520e-01 9.717762e-01
4.999815e-01 2.502930e-13 4.580010e-01 9.719668e-01
4.999815e-01 2.502929e-13 4.789380e-01 9.721297e-01
4.999816e-01 2.502929e-13 4.545010e-01 9.721278e-01
4.999815e-01 2.502917e-13 4.810290e-01 9.719029e-01
4.999816e-01 2.502948e-13 4.635050e-01 9.722240e-01
4.999815e-01 2.502936e-13 4.830660e-01 9.720468e-01
4.999815e-01 2.502927e-13 4.616760e-01 9.716066e-01
4.999816e-01 2.502941e-13 4.852540e-01 9.718267e-01
4.999816e-01 2.502933e-13 4.726080e-01 9.721411e-01
4.999815e-01 2.502925e-13 4.515230e-01 9.720849e-01
4.999816e-01 2.502936e-13 4.914790e-01 9.717838e-01
4.999816e-01 2.502932e-13 4.711480e-01 9.719925e-01
4.999816e-01 2.502932e-13 4.837030e-01 9.722126e-01
4.999815e-01 2.502930e-13 4.617510e-01 9.720430e-01
4.999816e-01 2.502934e-13 4.383020e-01 9.721459e-01
4.999816e-01 2.502929e-13 4.903670e-01 9.720916e-01
4.999816e-01 2.502961e-13 4.549100e-01 9.718286e-01
4.999816e-01 2.502937e-13 4.458710e-01 9.721650e-01
4.999815e-01 2.502924e-13 4.949830e-01 9.719468e-01
4.999816e-01 2.502940e-13 4.938660e-01 9.720211e-01
4.999816e-01 2.502936e-13 4.442710e-01 9.720039e-01
4.999815e-01 2.502930e-13 4.667780e-01 9.718401e-01
4.999815e-01 2.502916e-13 4.521130e-01 9.720621e-01
4.999816e-01 2.502963e-13 4.608570e-01 9.719239e-01
4.999816e-01 2.502958e-13 4.808690e-01 9.721364e-01
4.999815e-01 2.502927e-13 4.903430e-01 9.718410e-01
4.999816e-01 2.502952e-13 4.454400e-01 9.716438e-01
4.999816e-01 2.502934e-13 4.604120e-01 9.717638e-01
4.999816e-01 2.502938e-13 4.805220e-01 9.720125e-01
4.999816e-01 2.502947e-13 4.609800e-01 9.718686e-01
4.999816e-01 2.502939e-13 4.679310e-01 9.719201e-01
4.999815e-01 2.502926e-13 4.862580e-01 9.719954e-01
4.999815e-01 2.502929e-13 4.758040e-01 9.721669e-01
4.999815e-01 2.502933e-13 4.517340e-01 9.720611e-01
4.999816e-01 2.502955e-13 4.695480e-01 9.719039e-01
4.999816e-01 2.502956e-13 4.459600e-01 9.719954e-01
4.999815e-01 2.502932e-13 4.531140e-01 9.719201e-01
4.999816e-01 2.502937e-13 4.360020e-01 9.719391e-01
4.999815e-01 2.502922e-13 4.767100e-01 9.721459e-01
4.999815e-01 2.502925e-13 4.620990e-01 9.718925e-01
4.999816e-01 2.502934e-13 4.658840e-01 9.720077e-01
4.999816e-01 2.502940e-13 4.554850e-01 9.719048e-01
