# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.009072e-01 2.591978e-10 4.564490e-01 9.721192e-01
5.008649e-01 2.562260e-10 4.291590e-01 9.720192e-01
5.007979e-01 2.537752e-10 4.379830e-01 9.723098e-01
5.009545e-01 2.516064e-10 4.287150e-01 9.718486e-01
5.009644e-01 2.496290e-10 4.288660e-01 9.721831e-01
5.008725e-01 2.475804e-10 4.295580e-01 9.719182e-01
5.008020e-01 2.482606e-10 4.292330e-01 9.718667e-01
5.008188e-01 2.439737e-10 4.298790e-01 9.719973e-01
5.008874e-01 2.451297e-10 4.289560e-01 9.716371e-01
5.008389e-01 2.413414e-10 4.323790e-01 9.721411e-01
5.009256e-01 2.401891e-10 4.289940e-01 9.723688e-01
5.008298e-01 2.387431e-10 4.291840e-01 9.721811e-01
5.008236e-01 2.383839e-10 4.363310e-01 9.722383e-01
5.007745e-01 2.382110e-10 4.295680e-01 9.718734e-01
5.007636e-01 2.360390e-10 4.297450e-01 9.719306e-01
5.007874e-01 2.306399e-10 4.292990e-01 9.722059e-01
5.009436e-01 2.308401e-10 4.301840e-01 9.718200e-01
5.008873e-01 2.309087e-10 4.287050e-01 9.718925e-01
5.007648e-01 2.273821e-10 4.288360e-01 9.719668e-01
5.009678e-01 2.262309e-10 4.297750e-01 9.720163e-01
5.008001e-01 2.250542e-10 4.293790e-01 9.720001e-01
5.006684e-01 2.230215e-10 4.298300e-01 9.720754e-01
5.006890e-01 2.232905e-10 4.288900e-01 9.721507e-01
5.008654e-01 2.209153e-10 4.298800e-01 9.719306e-01
5.006529e-01 2.204287e-10 4.287430e-01 9.716848e-01
5.008026e-01 2.198980e-10 4.292130e-01 9.721764e-01
5.008057e-01 2.178320e-10 4.310630e-01 9.715723e-01
5.006352e-01 2.153420e-10 4.287090e-01 9.722107e-01
5.007641e-01 2.139696e-10 4.303620e-01 9.718124e-01
5.008656e-01 2.121780e-10 4.290180e-01 9.722202e-01
5.008300e-01 2.112670e-10 4.297980e-01 9.719287e-01
5.008490e-01 2.111691e-10 4.286700e-01 9.719344e-01
5.007375e-01 2.081326e-10 4.297810e-01 9.720144e-01
5.006098e-01 2.068089e-10 4.302490e-01 9.719620e-01
5.005933e-01 2.051819e-10 4.289230e-01 9.716981e-01
5.005938e-01 2.055897e-10 4.311390e-01 9.720001e-01
5.007132e-01 2.018460e-10 4.288370e-01 9.718439e-01
5.007130e-01 2.010959e-10 4.326360e-01 9.719363e-01
5.007046e-01 1.996229e-10 4.286500e-01 9.720116e-01
5.007319e-01 1.988673e-10 4.295180e-01 9.717057e-01
5.007439e-01 1.981009e-10 4.298500e-01 9.719925e-01
5.007545e-01 1.950467e-10 4.288700e-01 9.717076e-01
5.007002e-01 1.946638e-10 4.297550e-01 9.718715e-01
5.007275e-01 1.948126e-10 4.287640e-01 9.719658e-01
5.005758e-01 1.917050e-10 4.302090e-01 9.719468e-01
5.005627e-01 1.911140e-10 4.287430e-01 9.721983e-01
5.006075e-01 1.899764e-10 4.301710e-01 9.718258e-01
5.006814e-01 1.883066e-10 4.303650e-01 9.718696e-01
5.006417e-01 1.884385e-10 4.287410e-01 9.717581e-01
5.007407e-01 1.867907e-10 4.299650e-01 9.718000e-01
5.007835e-01 1.848465e-10 4.287210e-01 9.720668e-01
5.006975e-01 1.843077e-10 4.298330e-01 9.720287e-01
5.005470e-01 1.831139e-10 4.286660e-01 9.722116e-01
5.006556e-01 1.820342e-10 4.289140e-01 9.718944e-01
5.006332e-01 1.811977e-10 4.297340e-01 9.720173e-01
5.006806e-01 1.800723e-10 4.292010e-01 9.717276e-01
5.007014e-01 1.777839e-10 4.302990e-01 9.718000e-01
5.005293e-01 1.768336e-10 4.301940e-01 9.721297e-01
5.006288e-01 1.774377e-10 4.291930e-01 9.721430e-01
5.005730e-01 1.746890e-10 4.309450e-01 9.722393e-01
5.005731e-01 1.743194e-10 4.290310e-01 9.716085e-01
5.007084e-01 1.722634e-10 4.298570e-01 9.719868e-01
5.005489e-01 1.715641e-10 4.289630e-01 9.723155e-01
5.006151e-01 1.714735e-10 4.301290e-01 9.721106e-01
5.006989e-01 1.697501e-10 4.287760e-01 9.719754e-01
5.005570e-01 1.686276e-10 4.297520e-01 9.717400e-01
5.005651e-01 1.663314e-10 4.299560e-01 9.719496e-01
5.005530e-01 1.647558e-10 4.295280e-01 9.719058e-01
5.005799e-01 1.642679e-10 4.302780e-01 9.721983e-01
5.005986e-01 1.642751e-10 4.293240e-01 9.721011e-01
5.006536e-01 1.635681e-10 4.310400e-01 9.718534e-01
5.005764e-01 1.608867e-10 4.303500e-01 9.722745e-01
5.005972e-01 1.606882e-10 4.288530e-01 9.719144e-01
5.005636e-01 1.606733e-10 4.291400e-01 9.717877e-01
5.005628e-01 1.580183e-10 4.291860e-01 9.715085e-01
5.005505e-01 1.568738e-10 4.298040e-01 9.719839e-01
5.005928e-01 1.553602e-10 4.289960e-01 9.717648e-01
5.005725e-01 1.551341e-10 4.367010e-01 9.719544e-01
5.006582e-01 1.550468e-10 4.300010e-01 9.719963e-01
5.004586e-01 1.542043e-10 4.298050e-01 9.719039e-01
5.005190e-01 1.528004e-10 4.289220e-01 9.720983e-01
5.005841e-01 1.513401e-10 4.302000e-01 9.717934e-01
5.005384e-01 1.497853e-10 4.361220e-01 9.719677e-01
5.005640e-01 1.487762e-10 4.289770e-01 9.718181e-01
5.005598e-01 1.485285e-10 4.298510e-01 9.722021e-01
5.006242e-01 1.474871e-10 4.291930e-01 9.721154e-01
5.004406e-01 1.469867e-10 4.300480e-01 9.719153e-01
5.005163e-01 1.455948e-10 4.288250e-01 9.719782e-01
5.004562e-01 1.441838e-10 4.287680e-01 9.719096e-01
5.005935e-01 1.445976e-10 4.302510e-01 9.721440e-01
5.005191e-01 1.425709e-10 4.291200e-01 9.720096e-01
5.004653e-01 1.422538e-10 4.302410e-01 9.718601e-01
5.005602e-01 1.405477e-10 4.290980e-01 9.720887e-01
5.005039e-01 1.402045e-10 4.308560e-01 9.721678e-01
5.004601e-01 1.389474e-10 4.289630e-01 9.719534e-01
5.004120e-01 1.383186e-10 4.289700e-01 9.719611e-01
5.005127e-01 1.376758e-10 4.297640e-01 9.718077e-01
5.004212e-01 1.360421e-10 4.294840e-01 9.717886e-01
5.005199e-01 1.363848e-10 4.306400e-01 9.722574e-01
5.004938e-01 1.340038e-10 4.291650e-01 9.722307e-01
5.004450e-01 1.345152e-10 4.305860e-01 9.719315e-01
5.004552e-01 1.339538e-10 4.329060e-01 9.721964e-01
5.003677e-01 1.330423e-10 4.291080e-01 9.720506e-01
5.004353e-01 1.315259e-10 4.300810e-01 9.720563e-01
5.005151e-01 1.297536e-10 4.288460e-01 9.718410e-01
5.005381e-01 1.291779e-10 4.311540e-01 9.721335e-01
5.004316e-01 1.296641e-10 4.288680e-01 9.719801e-01
5.004378e-01 1.275423e-10 4.301700e-01 9.718791e-01
5.004269e-01 1.263914e-10 4.287570e-01 9.719258e-01
5.003488e-01 1.262159e-10 4.288810e-01 9.717267e-01
5.003733e-01 1.253609e-10 4.303230e-01 9.721259e-01
5.004803e-01 1.249885e-10 4.287600e-01 9.720640e-01
5.005061e-01 1.242722e-10 4.301670e-01 9.717886e-01
5.003880e-01 1.240134e-10 4.288490e-01 9.720077e-01
5.004042e-01 1.219708e-10 4.300080e-01 9.716781e-01
5.003542e-01 1.219414e-10 4.298140e-01 9.719287e-01
5.003738e-01 1.200043e-10 4.300810e-01 9.718210e-01
5.004570e-01 1.195578e-10 4.297390e-01 9.719811e-01
5.003945e-01 1.195474e-10 4.486850e-01 9.718696e-01
5.004564e-01 1.175065e-10 4.297400e-01 9.721240e-01
5.003079e-01 1.171972e-10 4.287000e-01 9.720668e-01
5.003810e-01 1.160369e-10 4.299760e-01 9.718753e-01
5.004383e-01 1.158868e-10 4.290420e-01 9.721516e-01
5.003214e-01 1.153200e-10 4.299200e-01 9.721535e-01
5.003713e-01 1.142701e-10 4.286440e-01 9.719115e-01
5.003995e-01 1.138727e-10 4.300320e-01 9.718563e-01
5.004345e-01 1.126345e-10 4.305930e-01 9.719220e-01
5.003782e-01 1.120095e-10 4.294420e-01 9.720859e-01
5.004205e-01 1.119310e-10 4.314140e-01 9.719468e-01
5.004778e-01 1.108079e-10 4.288890e-01 9.721592e-01
5.003219e-01 1.108510e-10 4.301050e-01 9.720506e-01
5.004030e-01 1.082811e-10 4.292210e-01 9.721287e-01
5.004569e-01 1.084507e-10 4.288720e-01 9.720973e-01
5.004061e-01 1.075308e-10 4.297150e-01 9.720992e-01
5.003052e-01 1.070925e-10 4.287230e-01 9.717886e-01
5.004361e-01 1.071185e-10 4.311400e-01 9.720306e-01
5.003323e-01 1.061702e-10 4.291700e-01 9.723174e-01
5.003126e-01 1.049583e-10 4.298160e-01 9.716743e-01
5.004138e-01 1.045959e-10 4.290540e-01 9.717915e-01
5.003358e-01 1.039668e-10 4.296670e-01 9.721811e-01
5.003915e-01 1.030583e-10 4.303620e-01 9.718572e-01
5.003373e-01 1.030015e-10 4.287730e-01 9.722335e-01
5.003266e-01 1.011490e-10 4.298090e-01 9.719306e-01
5.003349e-01 1.012874e-10 4.287380e-01 9.722574e-01
5.003097e-01 1.010470e-10 4.297140e-01 9.716314e-01
5.003060e-01 1.004645e-10 4.287500e-01 9.722107e-01
5.003732e-01 9.951103e-11 4.287730e-01 9.720249e-01
5.002719e-01 9.862289e-11 4.299120e-01 9.716848e-01
5.003337e-01 9.765878e-11 4.289680e-01 9.719125e-01
5.003841e-01 9.699146e-11 4.298880e-01 9.719249e-01
5.003167e-01 9.717852e-11 4.288250e-01 9.719572e-01
5.002920e-01 9.546223e-11 4.361120e-01 9.718829e-01
5.003584e-01 9.503773e-11 4.289420e-01 9.719868e-01
5.003954e-01 9.480882e-11 4.290380e-01 9.720182e-01
5.003858e-01 9.489741e-11 4.297030e-01 9.717877e-01
5.003248e-01 9.429314e-11 4.291030e-01 9.721954e-01
5.003060e-01 9.332632e-11 4.296320e-01 9.720439e-01
5.003047e-01 9.250407e-11 4.288380e-01 9.722831e-01
5.003152e-01 9.117274e-11 4.296040e-01 9.720258e-01
5.003236e-01 9.058926e-11 4.287250e-01 9.721611e-01
5.003054e-01 9.105461e-11 4.299570e-01 9.722450e-01
5.002814e-01 9.009640e-11 4.296180e-01 9.720001e-01
5.002867e-01 8.951962e-11 4.290930e-01 9.717419e-01
5.002757e-01 8.838531e-11 4.305450e-01 9.719087e-01
5.002509e-01 8.833197e-11 4.292160e-01 9.719935e-01
5.002135e-01 8.725573e-11 4.297010e-01 9.718181e-01
5.002842e-01 8.680751e-11 4.290120e-01 9.721240e-01
5.002836e-01 8.679882e-11 4.290840e-01 9.720020e-01
5.002755e-01 8.589692e-11 4.288520e-01 9.721488e-01
5.003511e-01 8.528687e-11 4.288830e-01 9.721516e-01
5.002042e-01 8.498655e-11 4.298080e-01 9.718239e-01
5.003017e-01 8.364636e-11 4.287350e-01 9.720925e-01
5.002731e-01 8.310508e-11 4.304540e-01 9.721402e-01
5.002637e-01 8.345306e-11 4.287000e-01 9.720621e-01
5.002944e-01 8.214875e-11 4.309180e-01 9.717867e-01
5.002559e-01 8.202447e-11 4.297750e-01 9.720716e-01
5.002587e-01 8.161837e-11 4.307300e-01 9.718362e-01
5.002649e-01 8.057651e-11 4.296910e-01 9.719887e-01
5.002400e-01 8.019951e-11 4.286890e-01 9.720201e-01
5.002552e-01 8.034537e-11 4.302870e-01 9.719906e-01
5.003525e-01 7.897252e-11 4.289300e-01 9.718867e-01
5.002249e-01 7.907329e-11 4.287880e-01 9.717838e-01
5.002927e-01 7.889736e-11 4.302030e-01 9.719658e-01
5.003190e-01 7.788736e-11 4.292510e-01 9.718258e-01
5.002875e-01 7.756996e-11 4.297680e-01 9.722355e-01
5.002321e-01 7.703633e-11 4.287640e-01 9.719620e-01
5.002580e-01 7.593382e-11 4.314170e-01 9.719582e-01
5.002392e-01 7.614104e-11 4.299810e-01 9.719010e-01
5.002852e-01 7.562054e-11 4.289440e-01 9.720363e-01
5.002292e-01 7.485881e-11 4.297200e-01 9.718658e-01
5.002481e-01 7.446058e-11 4.292460e-01 9.719106e-01
5.001885e-01 7.445174e-11 4.298210e-01 9.717419e-01
5.002831e-01 7.399011e-11 4.288390e-01 9.720744e-01
5.002088e-01 7.322029e-11 4.295260e-01 9.717219e-01
5.003271e-01 7.253242e-11 4.376000e-01 9.718039e-01
5.003173e-01 7.166689e-11 4.334490e-01 9.720573e-01
5.001690e-01 7.133230e-11 4.304160e-01 9.719811e-01
5.002082e-01 7.097472e-11 4.298240e-01 9.717143e-01
5.002286e-01 7.066133e-11 4.319930e-01 9.719982e-01
5.002792e-01 6.967993e-11 4.298380e-01 9.718124e-01
5.002308e-01 6.978952e-11 4.296580e-01 9.721650e-01
5.002178e-01 6.981303e-11 4.287870e-01 9.720420e-01
5.002132e-01 6.853740e-11 4.292140e-01 9.721249e-01
5.002315e-01 6.843514e-11 4.305610e-01 9.719592e-01
5.002033e-01 6.807371e-11 4.294670e-01 9.720944e-01
5.002375e-01 6.762160e-11 4.302750e-01 9.720154e-01
5.002308e-01 6.721110e-11 4.296460e-01 9.719277e-01
5.002183e-01 6.645321e-11 4.312460e-01 9.716771e-01
5.002468e-01 6.573938e-11 4.295900e-01 9.719973e-01
5.002425e-01 6.567913e-11 4.298850e-01 9.720468e-01
5.002072e-01 6.507228e-11 4.301510e-01 9.720849e-01
5.002010e-01 6.538975e-11 4.287060e-01 9.720297e-01
5.002031e-01 6.454465e-11 4.300510e-01 9.716819e-01
5.002288e-01 6.421908e-11 4.288570e-01 9.720964e-01
5.002296e-01 6.331277e-11 4.303620e-01 9.718915e-01
5.001691e-01 6.321984e-11 4.287790e-01 9.721449e-01
5.001709e-01 6.252524e-11 4.288740e-01 9.718172e-01
