# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.907943e-01 3.325947e-08 7.313560e-01 9.742687e-01
5.392978e-01 1.309846e-08 7.448040e-01 9.727909e-01
5.233298e-01 6.967376e-09 7.477400e-01 9.720516e-01
5.134379e-01 4.021233e-09 7.222520e-01 9.720497e-01
5.084308e-01 2.373311e-09 6.821210e-01 9.722078e-01
5.051197e-01 1.429393e-09 7.273120e-01 9.723269e-01
5.028581e-01 8.743954e-10 7.148450e-01 9.720601e-01
5.012226e-01 5.196433e-10 7.024960e-01 9.720401e-01
5.001476e-01 3.164054e-10 7.036290e-01 9.722193e-01
4.993251e-01 1.919807e-10 7.402720e-01 9.724546e-01
4.988239e-01 1.171330e-10 7.128030e-01 9.722964e-01
4.984041e-01 7.078480e-11 7.048520e-01 9.720325e-01
4.980575e-01 4.328763e-11 7.382740e-01 9.720478e-01
4.978946e-01 2.713403e-11 7.165600e-01 9.720506e-01
4.976609e-01 1.708559e-11 7.469920e-01 9.722183e-01
4.975740e-01 1.106399e-11 7.265660e-01 9.723831e-01
4.974706e-01 7.596401e-12 7.523250e-01 9.722088e-01
4.973757e-01 5.404293e-12 7.446900e-01 9.721364e-01
4.973425e-01 4.309866e-12 7.089920e-01 9.723222e-01
4.972882e-01 3.470700e-12 7.314740e-01 9.722364e-01
4.972475e-01 2.974458e-12 7.544480e-01 9.721392e-01
4.972100e-01 2.698610e-12 7.918230e-01 9.719496e-01
4.972068e-01 2.639605e-12 7.985670e-01 9.722231e-01
4.971896e-01 2.533656e-12 7.766490e-01 9.723041e-01
4.971814e-01 2.488547e-12 7.715100e-01 9.725384e-01
4.971773e-01 2.500562e-12 7.640420e-01 9.721097e-01
4.971549e-01 2.410188e-12 7.669740e-01 9.723241e-01
4.971533e-01 2.411234e-12 7.584830e-01 9.721545e-01
4.971498e-01 2.436086e-12 7.502390e-01 9.720220e-01
4.971514e-01 2.425466e-12 7.351580e-01 9.719963e-01
4.971583e-01 2.478219e-12 7.909830e-01 9.720535e-01
4.971517e-01 2.435892e-12 7.533360e-01 9.720468e-01
4.971526e-01 2.437141e-12 7.443980e-01 9.723736e-01
4.971464e-01 2.429138e-12 7.526780e-01 9.723660e-01
4.971484e-01 2.420307e-12 7.510360e-01 9.722031e-01
4.971520e-01 2.480711e-12 7.391370e-01 9.720087e-01
4.971406e-01 2.428193e-12 7.333410e-01 9.719153e-01
4.971490e-01 2.459423e-12 7.210760e-01 9.723374e-01
4.971424e-01 2.418707e-12 7.906830e-01 9.720849e-01
4.971383e-01 2.444122e-12 8.395620e-01 9.722183e-01
4.971523e-01 2.468276e-12 7.859510e-01 9.725079e-01
4.971433e-01 2.428689e-12 7.570470e-01 9.722593e-01
4.971397e-01 2.405922e-12 7.627510e-01 9.721659e-01
4.971406e-01 2.413545e-12 7.990250e-01 9.720535e-01
4.971436e-01 2.432272e-12 7.745370e-01 9.722802e-01
4.971432e-01 2.408600e-12 7.102960e-01 9.720830e-01
4.971430e-01 2.423850e-12 7.068830e-01 9.722850e-01
4.971402e-01 2.403811e-12 7.123480e-01 9.723784e-01
4.971418e-01 2.430455e-12 7.070780e-01 9.722621e-01
4.971375e-01 2.429250e-12 7.490460e-01 9.721507e-01
4.971475e-01 2.459833e-12 7.512570e-01 9.724727e-01
4.971368e-01 2.412760e-12 7.718740e-01 9.723507e-01
4.971377e-01 2.409588e-12 7.681600e-01 9.723650e-01
4.971343e-01 2.392373e-12 8.150390e-01 9.722640e-01
4.971476e-01 2.430611e-12 7.602510e-01 9.721221e-01
4.971585e-01 2.472852e-12 8.012490e-01 9.722297e-01
