# dim  N   mc   dt  Impsamp 
# 1    1 1049576 0.01
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.006142e-01 5.271642e-09 6.652880e-01 9.974580e-01
4.996833e-01 4.875701e-09 6.961930e-01 9.974390e-01
4.985400e-01 4.692519e-09 6.483810e-01 9.975200e-01
4.953630e-01 4.247593e-09 6.632810e-01 9.974999e-01
4.935280e-01 3.915642e-09 6.521240e-01 9.974390e-01
4.930976e-01 3.710051e-09 6.464230e-01 9.975504e-01
4.905535e-01 3.384106e-09 6.615020e-01 9.975171e-01
4.877754e-01 3.071910e-09 6.556900e-01 9.974180e-01
4.884475e-01 2.938530e-09 6.515960e-01 9.974866e-01
4.867914e-01 2.741739e-09 6.666840e-01 9.974237e-01
4.844690e-01 2.523885e-09 6.522990e-01 9.974599e-01
4.830501e-01 2.320802e-09 6.444870e-01 9.976114e-01
4.812275e-01 2.171225e-09 6.516210e-01 9.974685e-01
4.797161e-01 1.990680e-09 6.586650e-01 9.974313e-01
4.780779e-01 1.863484e-09 6.629010e-01 9.974952e-01
4.772353e-01 1.689242e-09 6.711670e-01 9.975590e-01
4.769769e-01 1.661925e-09 6.583710e-01 9.975847e-01
4.758370e-01 1.525673e-09 6.559110e-01 9.975190e-01
4.757551e-01 1.452232e-09 6.425640e-01 9.976524e-01
4.740872e-01 1.315681e-09 6.543630e-01 9.975990e-01
4.726721e-01 1.220400e-09 6.561800e-01 9.975123e-01
4.723758e-01 1.180580e-09 6.537600e-01 9.975333e-01
4.722172e-01 1.143740e-09 6.446510e-01 9.975543e-01
4.709742e-01 1.074832e-09 6.625640e-01 9.976800e-01
4.704065e-01 9.975822e-10 6.626290e-01 9.975304e-01
4.686551e-01 8.758555e-10 6.700590e-01 9.976438e-01
4.689225e-01 8.814851e-10 6.491920e-01 9.975457e-01
4.680776e-01 8.256534e-10 6.497620e-01 9.975819e-01
4.671399e-01 7.586417e-10 6.586810e-01 9.976410e-01
4.664296e-01 7.359727e-10 6.668950e-01 9.975076e-01
4.659296e-01 7.062462e-10 6.748210e-01 9.975990e-01
4.659898e-01 6.952132e-10 6.494470e-01 9.974818e-01
4.655084e-01 6.680786e-10 6.472710e-01 9.976295e-01
4.649023e-01 6.353066e-10 6.689710e-01 9.975600e-01
4.642217e-01 6.149400e-10 6.503020e-01 9.975390e-01
4.645148e-01 6.123405e-10 6.488410e-01 9.975857e-01
4.642337e-01 6.007005e-10 6.567610e-01 9.975724e-01
4.635301e-01 5.892805e-10 6.575140e-01 9.975523e-01
4.633954e-01 5.667728e-10 6.592930e-01 9.974866e-01
4.637833e-01 5.996077e-10 6.447370e-01 9.974866e-01
4.625277e-01 5.359511e-10 6.511470e-01 9.976295e-01
4.623106e-01 5.288926e-10 6.473990e-01 9.975943e-01
4.624553e-01 5.166459e-10 6.599570e-01 9.975924e-01
4.626111e-01 5.746147e-10 6.469080e-01 9.976028e-01
4.619631e-01 5.075563e-10 6.568050e-01 9.976152e-01
4.619261e-01 5.172276e-10 6.420830e-01 9.975819e-01
4.620731e-01 5.522484e-10 6.467560e-01 9.976028e-01
4.611443e-01 4.912787e-10 6.486640e-01 9.975161e-01
4.606999e-01 4.916572e-10 6.488510e-01 9.974876e-01
4.608147e-01 4.835924e-10 6.682180e-01 9.975533e-01
4.606744e-01 4.891722e-10 6.576480e-01 9.976724e-01
4.605724e-01 4.791807e-10 6.469930e-01 9.977381e-01
4.607081e-01 5.108481e-10 6.731970e-01 9.977038e-01
4.602141e-01 4.754402e-10 6.832610e-01 9.976038e-01
4.600845e-01 4.745736e-10 6.636250e-01 9.975733e-01
4.597129e-01 4.644662e-10 6.454450e-01 9.976095e-01
4.602321e-01 4.926451e-10 6.521600e-01 9.976629e-01
4.594493e-01 4.507244e-10 6.538560e-01 9.976000e-01
4.595590e-01 4.518252e-10 6.450290e-01 9.976257e-01
4.593737e-01 4.688104e-10 6.603130e-01 9.976591e-01
4.595292e-01 4.605806e-10 6.479070e-01 9.976400e-01
4.594454e-01 4.525733e-10 6.442470e-01 9.976152e-01
4.593404e-01 4.799409e-10 6.588620e-01 9.975914e-01
4.595851e-01 4.763607e-10 6.562040e-01 9.977172e-01
4.597293e-01 4.679942e-10 6.588590e-01 9.976019e-01
4.591645e-01 4.503876e-10 6.560000e-01 9.976962e-01
4.595433e-01 4.794161e-10 6.565610e-01 9.976962e-01
4.593702e-01 4.694605e-10 6.665090e-01 9.976600e-01
4.593789e-01 4.793657e-10 6.592050e-01 9.975562e-01
4.595497e-01 4.691858e-10 6.610280e-01 9.974980e-01
4.591558e-01 4.690566e-10 6.560410e-01 9.975819e-01
4.593795e-01 4.689858e-10 6.479700e-01 9.976533e-01
4.590612e-01 4.605142e-10 6.507320e-01 9.976810e-01
4.588599e-01 4.450459e-10 6.421550e-01 9.975790e-01
4.593377e-01 4.787462e-10 6.492820e-01 9.976057e-01
4.589330e-01 4.668397e-10 6.516240e-01 9.976410e-01
4.586630e-01 4.393525e-10 6.792240e-01 9.976962e-01
4.589847e-01 4.689940e-10 6.515640e-01 9.975762e-01
4.590797e-01 4.628686e-10 6.390090e-01 9.976314e-01
4.587439e-01 4.431941e-10 6.499620e-01 9.976228e-01
4.595254e-01 4.974538e-10 6.557520e-01 9.976152e-01
4.592737e-01 4.824858e-10 6.460720e-01 9.976362e-01
4.592839e-01 4.749083e-10 6.648850e-01 9.976086e-01
4.587255e-01 4.497901e-10 6.615120e-01 9.975933e-01
4.595991e-01 4.876068e-10 6.471600e-01 9.975924e-01
4.592169e-01 4.905024e-10 6.585640e-01 9.976238e-01
4.590870e-01 4.683618e-10 6.551330e-01 9.977381e-01
4.594422e-01 4.922289e-10 6.550600e-01 9.976047e-01
4.589348e-01 4.530991e-10 6.605980e-01 9.976133e-01
4.588868e-01 4.586627e-10 6.494470e-01 9.975685e-01
4.593326e-01 4.778927e-10 6.508190e-01 9.975523e-01
4.590909e-01 4.629610e-10 6.469410e-01 9.976162e-01
4.588415e-01 4.326956e-10 6.649460e-01 9.975771e-01
4.594822e-01 4.913534e-10 6.735110e-01 9.976438e-01
4.590059e-01 4.520237e-10 6.650700e-01 9.975714e-01
4.591573e-01 4.790018e-10 6.588770e-01 9.976000e-01
4.590888e-01 4.582388e-10 6.649400e-01 9.976143e-01
4.589302e-01 4.667537e-10 6.538390e-01 9.976067e-01
4.591426e-01 4.726760e-10 6.609670e-01 9.976400e-01
4.587998e-01 4.417587e-10 6.671980e-01 9.975562e-01
4.588024e-01 4.515252e-10 6.456250e-01 9.975466e-01
4.593553e-01 4.822575e-10 6.532720e-01 9.976362e-01
4.592035e-01 4.679189e-10 6.601520e-01 9.976305e-01
4.591406e-01 4.572456e-10 6.416330e-01 9.976305e-01
4.588056e-01 4.383367e-10 6.524680e-01 9.977000e-01
4.595307e-01 4.775014e-10 6.477900e-01 9.976000e-01
4.592661e-01 4.718473e-10 6.489970e-01 9.976276e-01
4.586693e-01 4.341558e-10 6.698950e-01 9.975714e-01
4.589705e-01 4.536748e-10 6.481340e-01 9.976190e-01
4.595170e-01 4.756264e-10 6.504250e-01 9.975933e-01
4.593138e-01 4.677404e-10 6.630690e-01 9.975781e-01
