# dim  N   mc   rho  Brute 
# 1    1 1049576 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.345929e-01 3.305769e-08 3.759950e-01 8.601712e-01
5.318328e-01 3.245801e-08 3.266020e-01 8.601235e-01
5.311660e-01 3.175231e-08 2.710250e-01 8.606237e-01
5.304334e-01 3.128821e-08 2.261080e-01 8.607485e-01
5.302608e-01 3.031833e-08 2.190870e-01 8.608314e-01
5.278904e-01 3.004942e-08 2.090010e-01 8.602674e-01
5.277235e-01 2.964615e-08 2.113820e-01 8.595376e-01
5.288745e-01 2.894456e-08 2.113340e-01 8.606028e-01
5.292179e-01 2.841165e-08 2.079770e-01 8.597929e-01
5.292056e-01 2.756585e-08 3.314650e-01 8.598625e-01
5.266748e-01 2.709318e-08 2.939710e-01 8.608114e-01
5.267266e-01 2.662468e-08 2.994570e-01 8.607133e-01
5.259140e-01 2.629177e-08 3.153580e-01 8.602693e-01
5.251249e-01 2.555009e-08 3.361250e-01 8.604875e-01
5.243777e-01 2.508305e-08 3.491210e-01 8.609467e-01
5.247240e-01 2.446720e-08 2.886290e-01 8.600987e-01
5.236478e-01 2.395987e-08 3.246980e-01 8.606275e-01
5.237669e-01 2.359349e-08 3.379650e-01 8.598758e-01
5.222705e-01 2.332168e-08 2.396580e-01 8.595242e-01
5.224563e-01 2.260721e-08 2.860100e-01 8.603827e-01
5.216828e-01 2.237248e-08 3.395150e-01 8.603693e-01
5.231982e-01 2.164335e-08 2.970640e-01 8.606590e-01
5.208434e-01 2.119204e-08 3.649790e-01 8.608066e-01
5.209992e-01 2.095977e-08 3.599010e-01 8.602721e-01
5.198094e-01 2.030925e-08 3.643350e-01 8.604684e-01
5.203574e-01 2.017294e-08 3.247100e-01 8.603836e-01
5.196767e-01 1.971432e-08 3.279710e-01 8.601388e-01
5.189440e-01 1.947579e-08 3.579820e-01 8.597157e-01
5.170440e-01 1.904573e-08 3.615400e-01 8.607600e-01
5.202758e-01 1.860811e-08 3.659630e-01 8.605580e-01
5.191375e-01 1.821562e-08 3.648440e-01 8.606723e-01
5.174512e-01 1.792003e-08 3.663070e-01 8.604922e-01
5.168491e-01 1.760332e-08 3.625880e-01 8.600587e-01
5.178420e-01 1.709043e-08 3.648630e-01 8.608181e-01
5.170489e-01 1.684507e-08 3.690840e-01 8.597815e-01
5.179523e-01 1.649282e-08 3.662110e-01 8.599816e-01
5.154648e-01 1.601475e-08 3.640950e-01 8.609648e-01
5.150458e-01 1.580055e-08 3.667360e-01 8.603846e-01
5.153245e-01 1.554163e-08 3.618920e-01 8.600873e-01
5.146987e-01 1.517826e-08 3.583620e-01 8.603474e-01
5.144908e-01 1.499955e-08 3.583560e-01 8.596224e-01
5.150920e-01 1.450516e-08 3.248340e-01 8.603131e-01
5.145191e-01 1.419143e-08 3.440200e-01 8.606866e-01
5.133946e-01 1.400994e-08 3.661990e-01 8.601874e-01
5.139907e-01 1.372501e-08 3.593660e-01 8.605027e-01
5.129395e-01 1.336055e-08 3.686750e-01 8.606085e-01
5.127406e-01 1.314574e-08 3.658220e-01 8.606761e-01
5.122896e-01 1.278892e-08 3.684810e-01 8.603674e-01
5.127107e-01 1.267778e-08 3.247860e-01 8.601683e-01
5.120694e-01 1.255021e-08 3.084820e-01 8.596414e-01
5.117248e-01 1.209604e-08 2.271500e-01 8.611115e-01
5.126095e-01 1.200546e-08 2.612700e-01 8.599844e-01
5.116919e-01 1.171914e-08 3.043900e-01 8.601388e-01
5.104285e-01 1.155787e-08 2.656220e-01 8.597577e-01
5.111020e-01 1.116805e-08 3.045040e-01 8.608305e-01
5.116196e-01 1.093860e-08 2.962200e-01 8.606761e-01
5.099357e-01 1.079280e-08 2.621370e-01 8.608429e-01
5.108225e-01 1.066854e-08 2.715130e-01 8.600416e-01
5.097561e-01 1.035132e-08 2.694400e-01 8.602112e-01
5.112043e-01 1.020344e-08 2.638300e-01 8.598177e-01
5.099930e-01 9.810453e-09 2.675450e-01 8.610791e-01
5.087438e-01 9.711596e-09 2.802990e-01 8.604179e-01
5.103890e-01 9.572503e-09 2.605060e-01 8.610553e-01
5.100499e-01 9.295167e-09 2.606150e-01 8.601797e-01
5.094185e-01 9.083849e-09 2.946570e-01 8.608162e-01
5.093727e-01 9.006296e-09 2.867090e-01 8.608314e-01
5.099578e-01 8.726772e-09 2.885650e-01 8.606637e-01
5.084316e-01 8.643756e-09 2.634600e-01 8.603141e-01
5.092075e-01 8.473006e-09 2.463690e-01 8.606790e-01
5.091386e-01 8.350751e-09 2.597890e-01 8.603627e-01
5.081455e-01 8.039053e-09 2.500570e-01 8.608419e-01
5.082287e-01 7.978983e-09 2.015390e-01 8.604189e-01
5.076260e-01 7.818179e-09 2.008310e-01 8.604332e-01
5.078037e-01 7.663202e-09 2.138510e-01 8.608305e-01
5.075038e-01 7.588609e-09 2.071630e-01 8.601845e-01
5.065802e-01 7.475458e-09 1.985550e-01 8.594185e-01
5.063561e-01 7.194055e-09 2.162620e-01 8.608267e-01
5.074033e-01 7.118542e-09 2.245290e-01 8.601769e-01
5.069460e-01 6.876092e-09 2.240140e-01 8.607885e-01
5.058112e-01 6.692460e-09 2.266810e-01 8.605504e-01
5.067448e-01 6.682922e-09 2.224770e-01 8.605513e-01
5.065586e-01 6.477700e-09 2.083150e-01 8.606618e-01
5.060750e-01 6.459470e-09 2.108790e-01 8.593737e-01
5.060416e-01 6.298355e-09 2.039830e-01 8.601407e-01
5.060966e-01 6.194140e-09 2.052490e-01 8.597062e-01
5.064330e-01 6.054041e-09 2.162470e-01 8.609305e-01
5.055143e-01 5.990409e-09 2.081340e-01 8.601092e-01
5.058223e-01 5.768366e-09 2.109650e-01 8.603855e-01
5.059198e-01 5.622974e-09 2.058390e-01 8.610058e-01
5.056689e-01 5.589325e-09 2.063620e-01 8.599149e-01
5.056264e-01 5.440982e-09 2.050410e-01 8.604875e-01
5.049991e-01 5.287733e-09 2.009960e-01 8.610391e-01
5.057348e-01 5.272010e-09 2.041720e-01 8.597557e-01
5.056986e-01 5.137288e-09 2.047880e-01 8.598139e-01
5.049681e-01 5.024619e-09 2.059350e-01 8.613192e-01
5.048477e-01 4.951387e-09 1.969580e-01 8.597805e-01
5.045934e-01 4.824192e-09 2.021220e-01 8.600616e-01
5.049294e-01 4.735484e-09 2.426550e-01 8.604865e-01
5.037228e-01 4.592562e-09 2.504580e-01 8.608571e-01
5.043035e-01 4.524756e-09 2.094460e-01 8.602579e-01
5.049357e-01 4.463467e-09 2.961510e-01 8.607866e-01
5.044504e-01 4.377606e-09 3.154970e-01 8.605856e-01
5.044420e-01 4.258416e-09 2.805960e-01 8.600578e-01
5.040349e-01 4.163074e-09 2.258050e-01 8.605732e-01
5.041073e-01 4.087225e-09 2.529360e-01 8.604103e-01
5.041370e-01 3.994079e-09 2.180720e-01 8.610963e-01
5.038454e-01 3.943766e-09 2.160640e-01 8.603226e-01
5.041529e-01 3.872502e-09 2.147820e-01 8.603379e-01
5.029209e-01 3.771375e-09 2.170500e-01 8.605961e-01
5.035582e-01 3.712553e-09 2.154120e-01 8.607571e-01
5.038654e-01 3.625754e-09 2.166460e-01 8.606418e-01
5.033072e-01 3.563031e-09 2.147500e-01 8.604684e-01
5.037088e-01 3.511548e-09 2.166650e-01 8.600673e-01
5.040408e-01 3.430572e-09 2.128160e-01 8.603474e-01
5.031528e-01 3.341931e-09 2.145120e-01 8.604284e-01
5.031950e-01 3.304342e-09 2.155230e-01 8.607247e-01
5.030675e-01 3.207397e-09 2.132100e-01 8.606294e-01
5.030163e-01 3.165072e-09 2.126190e-01 8.604484e-01
5.036452e-01 3.137493e-09 2.205760e-01 8.601635e-01
5.027199e-01 3.051356e-09 2.076560e-01 8.601349e-01
5.031327e-01 2.995770e-09 2.115720e-01 8.599701e-01
5.025585e-01 2.932496e-09 2.151220e-01 8.602874e-01
5.021722e-01 2.863213e-09 2.140410e-01 8.603303e-01
5.026678e-01 2.783972e-09 2.267720e-01 8.605523e-01
5.028157e-01 2.712136e-09 2.095590e-01 8.608457e-01
5.024912e-01 2.681233e-09 2.158210e-01 8.611811e-01
