# dim  N   mc   rho  Brute 
# 1    1 500000 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
1.419763e+00 2.260422e-06 4.054950e-01 8.732040e-01
1.365811e+00 2.143890e-06 4.014880e-01 8.720540e-01
1.330404e+00 1.992600e-06 4.207450e-01 8.721600e-01
1.284122e+00 1.871854e-06 4.432970e-01 8.721960e-01
1.228022e+00 1.748707e-06 4.200640e-01 8.731800e-01
1.194690e+00 1.667772e-06 3.983570e-01 8.730680e-01
1.167546e+00 1.577438e-06 4.089320e-01 8.735500e-01
1.131170e+00 1.476369e-06 3.822770e-01 8.724280e-01
1.092670e+00 1.429463e-06 3.934210e-01 8.708000e-01
1.067364e+00 1.343756e-06 3.898800e-01 8.717700e-01
1.051607e+00 1.293862e-06 3.896850e-01 8.720540e-01
1.012913e+00 1.209148e-06 4.407250e-01 8.706220e-01
9.963151e-01 1.156970e-06 4.550930e-01 8.717740e-01
9.795893e-01 1.119243e-06 4.647910e-01 8.704840e-01
9.559273e-01 1.075049e-06 4.555100e-01 8.706320e-01
9.379251e-01 1.015207e-06 4.489890e-01 8.710120e-01
9.168260e-01 9.829078e-07 3.848650e-01 8.698680e-01
8.985138e-01 9.403028e-07 4.392870e-01 8.698860e-01
8.885608e-01 8.982240e-07 4.079500e-01 8.706100e-01
8.706331e-01 8.618300e-07 3.916080e-01 8.690120e-01
8.672049e-01 8.301436e-07 4.178090e-01 8.701220e-01
8.481097e-01 8.023177e-07 3.795230e-01 8.696440e-01
8.345390e-01 7.597424e-07 4.181660e-01 8.692060e-01
8.265173e-01 7.427779e-07 3.932890e-01 8.684880e-01
8.041153e-01 6.962464e-07 4.403380e-01 8.695220e-01
8.033084e-01 6.927580e-07 4.006960e-01 8.685440e-01
7.957781e-01 6.583207e-07 4.506800e-01 8.686340e-01
7.628683e-01 6.184942e-07 4.036950e-01 8.685240e-01
7.684060e-01 6.138477e-07 4.354700e-01 8.677980e-01
7.553419e-01 5.862704e-07 3.887090e-01 8.693640e-01
7.530991e-01 5.783447e-07 3.996090e-01 8.686600e-01
7.463398e-01 5.594134e-07 3.809980e-01 8.679220e-01
7.337212e-01 5.277520e-07 3.722830e-01 8.689560e-01
7.346197e-01 5.248257e-07 4.020280e-01 8.675840e-01
7.190779e-01 4.939147e-07 3.832040e-01 8.686740e-01
7.199296e-01 4.895258e-07 3.960750e-01 8.683360e-01
7.112596e-01 4.663935e-07 4.481190e-01 8.677960e-01
7.040893e-01 4.531530e-07 3.880460e-01 8.678160e-01
6.974529e-01 4.413988e-07 3.765280e-01 8.670400e-01
6.885560e-01 4.234533e-07 3.824800e-01 8.674420e-01
6.748827e-01 4.097664e-07 3.740110e-01 8.671620e-01
6.749031e-01 4.010826e-07 4.459350e-01 8.666020e-01
6.715178e-01 3.828920e-07 4.047930e-01 8.670340e-01
6.743448e-01 3.736142e-07 4.431320e-01 8.686980e-01
6.628162e-01 3.614225e-07 4.098750e-01 8.681460e-01
6.583939e-01 3.522535e-07 4.192810e-01 8.670320e-01
6.551414e-01 3.442132e-07 4.434130e-01 8.669320e-01
6.439847e-01 3.265325e-07 4.060530e-01 8.675880e-01
6.447299e-01 3.264278e-07 4.325170e-01 8.668600e-01
6.415313e-01 3.163105e-07 3.843260e-01 8.659400e-01
6.359175e-01 3.074694e-07 3.805470e-01 8.672520e-01
6.366278e-01 3.028069e-07 3.797850e-01 8.655840e-01
6.302422e-01 2.880860e-07 3.808440e-01 8.663060e-01
6.291765e-01 2.791891e-07 3.835690e-01 8.676040e-01
6.228147e-01 2.727812e-07 3.999780e-01 8.665100e-01
6.216960e-01 2.677746e-07 3.886700e-01 8.672680e-01
6.179068e-01 2.597414e-07 3.986710e-01 8.661020e-01
6.103773e-01 2.551370e-07 4.065750e-01 8.658360e-01
6.130073e-01 2.455857e-07 4.095570e-01 8.667460e-01
5.992567e-01 2.296961e-07 4.006310e-01 8.680000e-01
6.018179e-01 2.278905e-07 4.097670e-01 8.668920e-01
6.015286e-01 2.253344e-07 4.054540e-01 8.664660e-01
5.993939e-01 2.232950e-07 4.014020e-01 8.658340e-01
5.939960e-01 2.102281e-07 3.804670e-01 8.668160e-01
5.927284e-01 2.081401e-07 3.794510e-01 8.671680e-01
5.928555e-01 2.001810e-07 4.017640e-01 8.677840e-01
5.884787e-01 2.020020e-07 4.204500e-01 8.661020e-01
5.847021e-01 1.932395e-07 4.298090e-01 8.664600e-01
5.821850e-01 1.828831e-07 4.678110e-01 8.669640e-01
5.837552e-01 1.831844e-07 4.637120e-01 8.658860e-01
5.808090e-01 1.773256e-07 4.391490e-01 8.670680e-01
5.736725e-01 1.715327e-07 3.945800e-01 8.674700e-01
5.778198e-01 1.710269e-07 4.376330e-01 8.664600e-01
5.682347e-01 1.621646e-07 3.846900e-01 8.664280e-01
5.715784e-01 1.595015e-07 4.208280e-01 8.673420e-01
5.725556e-01 1.582535e-07 3.927140e-01 8.661980e-01
5.717254e-01 1.548313e-07 4.077660e-01 8.660320e-01
5.687731e-01 1.538422e-07 4.196270e-01 8.655680e-01
5.614826e-01 1.446270e-07 4.142780e-01 8.655960e-01
5.631187e-01 1.445402e-07 3.804790e-01 8.651940e-01
5.626341e-01 1.399587e-07 4.039660e-01 8.657780e-01
5.618720e-01 1.350156e-07 4.311780e-01 8.661680e-01
5.608810e-01 1.345204e-07 3.924510e-01 8.663880e-01
5.562290e-01 1.285924e-07 4.345020e-01 8.666600e-01
5.576717e-01 1.275466e-07 3.919380e-01 8.653200e-01
