# dim  N   mc   rho  Brute 
# 1    1 1049576 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.294757e-01 2.902890e-08 3.556390e-01 8.601349e-01
5.293711e-01 2.837308e-08 3.515800e-01 8.603236e-01
5.263653e-01 2.776246e-08 3.400040e-01 8.601845e-01
5.271049e-01 2.671788e-08 3.493770e-01 8.613392e-01
5.259642e-01 2.635490e-08 3.390720e-01 8.598329e-01
5.270754e-01 2.550688e-08 3.398560e-01 8.611153e-01
5.247888e-01 2.502338e-08 3.516520e-01 8.596738e-01
5.236999e-01 2.448981e-08 3.454400e-01 8.596729e-01
5.233300e-01 2.379568e-08 3.559870e-01 8.603884e-01
5.229541e-01 2.332475e-08 3.407570e-01 8.610153e-01
5.217862e-01 2.277422e-08 3.474890e-01 8.600492e-01
5.218818e-01 2.210574e-08 3.426660e-01 8.606580e-01
5.218623e-01 2.177013e-08 3.400760e-01 8.603789e-01
5.213978e-01 2.085203e-08 3.396470e-01 8.608047e-01
5.212716e-01 2.043053e-08 3.408730e-01 8.609934e-01
5.193153e-01 2.013810e-08 3.391100e-01 8.600035e-01
5.199813e-01 1.949376e-08 3.383560e-01 8.605456e-01
5.178315e-01 1.911139e-08 3.422610e-01 8.602836e-01
5.195587e-01 1.851428e-08 3.465060e-01 8.607876e-01
5.180540e-01 1.792300e-08 3.414890e-01 8.611049e-01
5.183235e-01 1.772662e-08 3.389920e-01 8.608381e-01
5.164183e-01 1.708766e-08 3.406330e-01 8.612830e-01
5.166561e-01 1.684524e-08 3.415340e-01 8.609019e-01
5.165933e-01 1.661979e-08 3.400310e-01 8.604236e-01
5.158095e-01 1.596019e-08 3.427660e-01 8.604922e-01
5.162941e-01 1.576556e-08 3.471480e-01 8.601969e-01
5.156268e-01 1.543537e-08 3.430160e-01 8.599701e-01
5.142382e-01 1.499816e-08 3.394410e-01 8.596852e-01
5.137557e-01 1.460528e-08 3.536680e-01 8.607562e-01
5.136423e-01 1.409643e-08 3.485990e-01 8.607924e-01
5.135037e-01 1.380782e-08 3.386250e-01 8.605742e-01
5.136049e-01 1.356874e-08 3.435650e-01 8.601597e-01
5.123319e-01 1.334894e-08 3.396610e-01 8.602312e-01
5.131743e-01 1.291470e-08 3.405160e-01 8.602398e-01
5.124886e-01 1.256360e-08 3.413020e-01 8.612392e-01
5.120960e-01 1.226795e-08 3.403360e-01 8.599015e-01
5.116069e-01 1.195199e-08 3.428620e-01 8.603789e-01
5.125707e-01 1.170646e-08 3.600350e-01 8.606028e-01
5.112460e-01 1.146760e-08 3.532650e-01 8.602893e-01
5.103481e-01 1.114547e-08 3.555480e-01 8.602636e-01
5.109219e-01 1.093515e-08 3.463960e-01 8.599730e-01
5.103073e-01 1.061586e-08 4.063120e-01 8.608486e-01
5.108841e-01 1.022386e-08 3.724930e-01 8.607295e-01
5.102372e-01 1.001856e-08 3.404030e-01 8.607609e-01
5.102208e-01 9.830034e-09 3.406320e-01 8.608781e-01
5.096291e-01 9.504658e-09 3.403370e-01 8.607352e-01
5.095374e-01 9.436222e-09 3.394840e-01 8.600683e-01
5.096554e-01 9.209990e-09 3.536210e-01 8.601330e-01
5.087678e-01 8.871426e-09 3.435200e-01 8.609858e-01
5.079576e-01 8.770403e-09 3.384600e-01 8.594213e-01
5.091729e-01 8.486463e-09 3.448800e-01 8.607219e-01
5.086542e-01 8.229856e-09 3.433730e-01 8.608028e-01
5.074040e-01 8.104931e-09 3.432830e-01 8.609095e-01
5.074126e-01 7.941957e-09 3.550080e-01 8.601121e-01
5.080597e-01 7.780926e-09 3.406180e-01 8.607600e-01
5.080111e-01 7.566976e-09 3.407740e-01 8.598425e-01
5.072908e-01 7.377206e-09 3.529970e-01 8.605456e-01
5.076331e-01 7.139850e-09 3.405930e-01 8.609458e-01
5.069537e-01 7.021653e-09 3.402250e-01 8.600273e-01
5.060562e-01 6.865256e-09 3.409350e-01 8.605523e-01
5.057439e-01 6.650741e-09 3.483770e-01 8.609772e-01
5.073303e-01 6.554086e-09 3.384670e-01 8.603064e-01
5.061930e-01 6.345375e-09 3.394390e-01 8.608009e-01
5.067846e-01 6.217401e-09 3.398910e-01 8.600664e-01
5.064652e-01 5.992816e-09 3.391680e-01 8.610487e-01
5.055366e-01 5.912596e-09 3.384890e-01 8.602779e-01
5.058970e-01 5.830652e-09 3.396040e-01 8.600187e-01
5.052755e-01 5.609017e-09 3.542020e-01 8.603131e-01
5.051426e-01 5.526491e-09 3.482690e-01 8.601692e-01
5.046738e-01 5.342255e-09 3.711160e-01 8.599025e-01
5.048200e-01 5.256777e-09 3.436860e-01 8.605151e-01
5.047861e-01 5.024066e-09 3.454440e-01 8.604294e-01
5.049295e-01 4.956242e-09 3.491730e-01 8.599968e-01
5.052669e-01 4.841006e-09 3.388010e-01 8.609010e-01
5.045624e-01 4.735737e-09 3.406080e-01 8.603569e-01
5.038610e-01 4.631202e-09 3.490180e-01 8.607095e-01
5.047703e-01 4.513175e-09 3.416530e-01 8.607171e-01
5.039926e-01 4.415675e-09 3.399890e-01 8.608248e-01
5.036861e-01 4.278555e-09 3.405280e-01 8.603122e-01
5.043301e-01 4.189148e-09 3.478950e-01 8.604122e-01
5.041902e-01 4.112888e-09 3.497950e-01 8.600549e-01
5.035476e-01 3.965309e-09 3.394380e-01 8.606733e-01
5.038671e-01 3.892875e-09 3.442040e-01 8.601330e-01
5.037896e-01 3.771377e-09 3.471030e-01 8.607028e-01
5.038668e-01 3.706594e-09 3.510220e-01 8.600502e-01
5.028344e-01 3.618451e-09 3.498330e-01 8.603169e-01
5.030969e-01 3.539176e-09 3.467060e-01 8.611030e-01
5.029461e-01 3.474286e-09 3.891330e-01 8.603750e-01
5.039386e-01 3.379001e-09 4.381060e-01 8.610934e-01
5.029913e-01 3.300459e-09 4.243180e-01 8.609515e-01
5.033827e-01 3.215461e-09 4.167960e-01 8.599444e-01
5.033704e-01 3.134743e-09 3.896990e-01 8.604494e-01
5.033193e-01 3.079742e-09 4.171380e-01 8.604322e-01
5.023710e-01 2.961317e-09 3.937120e-01 8.605332e-01
5.036317e-01 2.893006e-09 4.394370e-01 8.607219e-01
5.032864e-01 2.829029e-09 4.564790e-01 8.604189e-01
5.028385e-01 2.755808e-09 4.211010e-01 8.608934e-01
5.026527e-01 2.728237e-09 4.269290e-01 8.604179e-01
5.024916e-01 2.627973e-09 4.170190e-01 8.604827e-01
5.026243e-01 2.574932e-09 3.937220e-01 8.606675e-01
5.026205e-01 2.516808e-09 3.972550e-01 8.605961e-01
5.022104e-01 2.444300e-09 4.162660e-01 8.605837e-01
5.025149e-01 2.386095e-09 4.096040e-01 8.602388e-01
5.022189e-01 2.311992e-09 4.375840e-01 8.610696e-01
5.024955e-01 2.273266e-09 3.958830e-01 8.607800e-01
5.027135e-01 2.217267e-09 4.024940e-01 8.608114e-01
5.023908e-01 2.160149e-09 4.011280e-01 8.613078e-01
5.023633e-01 2.116752e-09 3.987680e-01 8.607333e-01
5.020846e-01 2.075914e-09 4.262100e-01 8.606818e-01
5.019576e-01 2.015395e-09 4.369260e-01 8.602903e-01
5.015648e-01 1.967319e-09 4.114730e-01 8.605199e-01
5.020191e-01 1.923633e-09 4.412620e-01 8.606332e-01
5.022009e-01 1.869441e-09 4.085300e-01 8.609829e-01
5.017826e-01 1.833985e-09 4.113420e-01 8.596910e-01
5.019914e-01 1.790060e-09 4.258640e-01 8.601426e-01
5.014807e-01 1.740771e-09 4.178140e-01 8.611925e-01
5.016889e-01 1.693179e-09 4.234080e-01 8.610229e-01
5.015274e-01 1.658266e-09 3.529590e-01 8.606142e-01
5.015538e-01 1.617880e-09 3.476610e-01 8.609248e-01
5.015391e-01 1.584393e-09 3.411310e-01 8.611992e-01
5.012416e-01 1.560258e-09 3.459070e-01 8.596271e-01
5.014873e-01 1.488731e-09 3.509630e-01 8.609305e-01
5.016739e-01 1.472303e-09 3.393850e-01 8.603493e-01
5.012848e-01 1.428743e-09 3.462940e-01 8.603903e-01
5.010741e-01 1.399025e-09 3.388800e-01 8.609048e-01
5.011329e-01 1.360208e-09 3.403600e-01 8.604760e-01
5.015591e-01 1.341673e-09 3.399730e-01 8.603122e-01
5.015868e-01 1.308435e-09 3.440980e-01 8.607095e-01
5.016385e-01 1.270688e-09 3.443470e-01 8.611249e-01
5.009573e-01 1.231652e-09 3.391000e-01 8.606494e-01
5.014097e-01 1.202451e-09 3.386480e-01 8.615365e-01
5.011221e-01 1.172884e-09 3.403890e-01 8.608638e-01
5.010135e-01 1.145501e-09 3.418300e-01 8.606466e-01
5.012448e-01 1.123218e-09 3.524240e-01 8.601635e-01
5.009015e-01 1.093133e-09 3.502820e-01 8.611430e-01
5.011039e-01 1.070004e-09 3.464520e-01 8.605761e-01
5.012680e-01 1.050767e-09 3.468040e-01 8.604132e-01
5.009000e-01 1.011734e-09 3.454900e-01 8.600349e-01
5.008142e-01 9.938821e-10 3.443820e-01 8.603398e-01
5.009657e-01 9.731461e-10 3.461220e-01 8.604055e-01
5.008481e-01 9.376929e-10 3.466150e-01 8.604532e-01
5.008684e-01 9.271203e-10 3.388950e-01 8.606018e-01
5.008737e-01 8.954169e-10 3.394210e-01 8.610420e-01
5.007012e-01 8.722468e-10 3.419950e-01 8.604436e-01
5.006201e-01 8.586801e-10 3.387650e-01 8.602302e-01
5.007738e-01 8.387185e-10 3.402400e-01 8.607333e-01
5.007216e-01 8.183919e-10 3.442210e-01 8.601931e-01
5.007307e-01 7.935571e-10 3.415890e-01 8.610582e-01
5.006514e-01 7.830572e-10 3.453560e-01 8.599444e-01
5.006128e-01 7.561564e-10 3.530480e-01 8.611153e-01
5.003222e-01 7.372827e-10 3.396940e-01 8.611106e-01
5.007999e-01 7.285830e-10 3.400850e-01 8.604980e-01
5.006617e-01 7.105855e-10 3.527730e-01 8.606285e-01
5.010662e-01 6.955535e-10 3.396340e-01 8.605408e-01
5.007836e-01 6.768152e-10 3.404480e-01 8.611096e-01
5.006258e-01 6.587275e-10 3.390740e-01 8.609343e-01
5.007027e-01 6.439817e-10 3.415580e-01 8.605218e-01
5.006541e-01 6.198728e-10 3.450440e-01 8.605485e-01
5.007546e-01 6.152457e-10 3.516740e-01 8.608000e-01
5.004537e-01 5.948621e-10 3.399030e-01 8.610582e-01
5.002996e-01 5.787539e-10 3.415480e-01 8.608305e-01
5.005769e-01 5.657955e-10 3.404940e-01 8.604913e-01
5.003714e-01 5.506589e-10 3.450550e-01 8.615336e-01
5.004630e-01 5.423466e-10 3.490230e-01 8.606952e-01
5.005857e-01 5.277698e-10 4.152120e-01 8.605399e-01
5.006869e-01 5.173519e-10 4.857210e-01 8.607333e-01
5.006619e-01 5.092219e-10 4.299660e-01 8.602493e-01
5.005007e-01 4.865107e-10 4.201740e-01 8.608495e-01
5.006646e-01 4.809253e-10 4.121400e-01 8.607219e-01
