# dim  N   mc   rho  Brute 
# 1    1 500000 1
#
# Theoretical Energy = 5.000000e-01
# Energy     Variance     CPU time     Acceptance
5.043520e-01 1.009971e-08 2.601400e-01 8.627800e-01
5.050407e-01 1.024328e-08 2.579730e-01 8.622920e-01
5.046959e-01 1.026738e-08 2.466600e-01 8.619200e-01
5.043044e-01 1.005025e-08 2.514650e-01 8.615600e-01
5.039060e-01 9.807588e-09 2.372520e-01 8.621560e-01
5.044213e-01 9.714217e-09 3.555080e-01 8.623580e-01
5.040570e-01 9.827882e-09 2.692010e-01 8.614660e-01
5.039974e-01 9.658728e-09 2.431490e-01 8.618320e-01
5.045665e-01 9.524209e-09 2.412880e-01 8.623680e-01
5.057641e-01 9.624655e-09 2.384070e-01 8.621140e-01
5.046234e-01 9.442563e-09 2.493080e-01 8.627840e-01
5.052346e-01 9.511286e-09 2.432360e-01 8.626540e-01
5.034599e-01 9.311223e-09 2.527450e-01 8.615600e-01
5.034757e-01 8.989151e-09 2.382600e-01 8.618300e-01
5.042743e-01 9.274106e-09 2.286580e-01 8.621760e-01
5.055105e-01 9.374254e-09 2.643790e-01 8.613660e-01
5.035157e-01 9.070462e-09 2.509240e-01 8.624120e-01
5.047980e-01 9.088156e-09 2.695240e-01 8.610580e-01
5.045326e-01 9.102252e-09 3.946460e-01 8.618060e-01
5.026837e-01 8.715821e-09 3.226890e-01 8.621940e-01
5.040978e-01 8.717410e-09 3.698420e-01 8.620300e-01
5.041517e-01 8.688371e-09 3.187750e-01 8.627040e-01
5.051756e-01 8.734758e-09 2.842110e-01 8.629100e-01
5.042949e-01 8.721580e-09 3.524930e-01 8.624080e-01
5.035218e-01 8.536069e-09 3.606380e-01 8.612320e-01
5.034274e-01 8.402850e-09 3.066950e-01 8.620480e-01
5.037073e-01 8.278411e-09 3.700040e-01 8.627240e-01
5.038295e-01 8.261232e-09 4.179320e-01 8.633000e-01
5.041215e-01 8.286277e-09 4.200500e-01 8.627840e-01
5.037281e-01 8.180043e-09 3.620060e-01 8.624920e-01
5.045286e-01 8.289406e-09 3.422630e-01 8.623340e-01
5.038372e-01 7.960032e-09 3.444330e-01 8.638100e-01
5.031207e-01 7.894190e-09 3.204590e-01 8.621980e-01
